nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
50172.0,50572.0,52884.0,25,57147.0,2,16,1,1,1,0,0,1,0
100.0,-1480.0,3361.0,33,12501.0,2,12,1,0,0,0,0,0,0
0.0,0.0,0.0,45,17442.0,5,11,0,0,0,0,0,0,0
14880.0,13176.0,103137.0,33,52476.0,1,16,1,0,0,0,0,0,1
20.0,-8680.0,-8680.0,26,19785.0,4,12,0,1,0,0,0,0,0
92700.0,85300.0,195300.0,45,41352.0,4,16,0,1,0,0,0,0,1
199.0,199.0,1699.0,33,10140.0,1,12,0,0,0,0,0,0,0
0.0,-5000.0,170000.0,56,41466.0,4,12,0,1,1,0,0,0,1
50.0,-6050.0,-6050.0,37,28038.0,6,12,0,0,0,0,0,0,1
13609.0,10129.0,93617.0,45,104814.0,4,18,1,1,1,0,0,0,1
0.0,0.0,0.0,44,10200.0,3,12,0,0,0,0,0,0,0
4000.0,4200.0,5500.0,31,21546.0,1,16,0,0,0,0,0,1,0
5.0,-995.0,1430.0,29,15555.0,2,9,0,0,0,0,0,0,0
800.0,-5400.0,-1400.0,55,19548.0,4,12,0,1,1,0,0,0,1
20.0,20.0,1445.0,53,9744.0,1,12,0,1,0,0,0,0,0
302000.0,176000.0,356000.0,57,66960.0,4,15,0,1,0,0,0,1,1
19851.0,14851.0,15851.0,27,55683.0,2,17,0,1,0,0,0,0,0
0.0,-11300.0,-3300.0,34,50400.0,5,12,0,1,1,0,0,0,0
799.0,-4306.0,394694.0,52,30639.0,4,8,0,1,0,0,0,1,1
300.0,-300.0,24700.0,39,7836.0,4,15,1,1,0,0,0,0,1
0.0,0.0,150000.0,37,9450.0,8,12,0,1,0,0,0,0,1
0.0,0.0,34742.0,49,11898.0,2,14,0,0,0,0,0,0,1
1800.0,-4640.0,92860.0,47,49176.0,4,12,0,1,1,0,0,0,1
40657.0,72607.0,304234.0,55,36552.0,5,14,0,1,0,0,0,1,1
0.0,-9000.0,-7500.0,37,28320.0,3,14,0,0,0,0,0,0,0
399.0,399.0,137899.0,49,36336.0,6,11,0,1,1,0,0,0,1
59.0,59.0,59.0,37,12003.0,1,12,0,0,0,0,0,0,0
0.0,-200.0,29800.0,42,6297.0,2,13,0,0,0,0,0,0,1
0.0,-1000.0,-1000.0,30,14625.0,1,12,0,0,0,0,0,0,0
14500.0,14500.0,33600.0,44,51078.0,5,12,1,1,1,0,0,0,1
0.0,0.0,0.0,53,7113.0,5,12,0,1,1,0,0,0,0
2500.0,9500.0,9500.0,41,30000.0,3,12,1,0,0,0,0,1,0
46500.0,46500.0,69500.0,34,40554.0,3,16,1,0,0,0,0,0,1
999.0,-6001.0,-5970.0,26,23640.0,5,12,0,1,0,0,0,0,0
6763.0,-3887.0,20927.0,42,33021.0,1,18,1,0,0,0,0,0,0
44300.0,47488.0,49638.0,48,26916.0,1,16,1,0,0,0,0,1,0
5.0,-14995.0,-9995.0,52,23307.0,3,12,0,1,1,0,0,0,1
0.0,0.0,1000.0,38,19800.0,6,12,0,1,1,0,0,0,0
16999.0,16999.0,20777.0,26,33651.0,1,14,0,0,0,0,0,0,0
5199.0,4199.0,16749.0,44,15870.0,2,12,0,0,0,0,0,0,0
36035.0,62535.0,134035.0,36,46710.0,5,14,0,1,0,0,0,1,1
1674.0,1674.0,60949.0,41,21645.0,1,12,0,0,0,0,0,0,1
18070.0,9770.0,52270.0,33,50862.0,4,10,0,1,0,0,0,1,1
61399.0,91999.0,341999.0,40,60360.0,3,18,0,1,0,0,0,1,1
150.0,-5850.0,-4184.0,40,36015.0,1,18,1,0,0,0,0,0,0
3300.0,3300.0,26800.0,36,73578.0,5,12,0,1,0,0,0,0,1
341.0,-829.0,3171.0,25,18447.0,4,12,1,1,1,0,0,0,1
0.0,-400.0,6279.0,38,33192.0,2,16,0,0,0,0,0,0,0
700.0,-2800.0,65200.0,43,54648.0,4,12,0,1,1,0,0,0,1
25.0,-1675.0,22325.0,32,58167.0,5,12,0,1,1,0,0,0,1
19999.0,33449.0,93449.0,62,28200.0,3,12,0,1,0,0,0,1,1
5061.0,4124.0,4624.0,33,16458.0,1,12,0,0,0,0,0,0,0
0.0,0.0,0.0,32,15834.0,5,12,0,1,0,0,0,0,0
522.0,-1008.0,11992.0,29,15312.0,3,12,0,1,0,0,0,0,1
4800.0,4350.0,117850.0,39,46104.0,3,14,0,1,1,0,0,0,1
1000.0,889.0,60889.0,56,32007.0,2,17,1,1,0,0,0,0,1
35000.0,35000.0,43225.0,48,41250.0,1,16,1,0,0,0,0,0,0
1698.0,-1302.0,366698.0,36,28476.0,4,13,1,1,1,0,0,0,1
34600.0,33600.0,34950.0,37,32394.0,3,12,0,0,0,0,0,0,0
8000.0,8000.0,14743.0,40,24360.0,1,14,0,0,0,0,0,0,0
0.0,0.0,16000.0,44,18600.0,5,9,0,1,0,0,0,0,1
18999.0,28499.0,28499.0,43,52260.0,5,14,0,1,0,0,0,1,0
50.0,50.0,10050.0,39,10500.0,3,12,0,1,0,0,0,0,0
62298.0,81798.0,81798.0,53,100596.0,2,14,0,1,0,0,0,1,0
0.0,0.0,1875.0,28,11376.0,1,13,0,0,0,0,0,0,0
10520.0,8220.0,11020.0,58,27264.0,3,12,0,1,1,0,0,0,0
590.0,-2210.0,-2210.0,28,21300.0,3,11,0,1,1,0,0,0,0
184599.0,184474.0,335674.0,34,83274.0,5,14,0,1,0,0,0,1,1
600.0,450.0,6950.0,36,26472.0,3,10,0,1,1,0,0,0,1
800.0,2550.0,32632.0,64,8172.0,3,8,1,0,0,0,0,1,0
540.0,-2160.0,25090.0,35,23073.0,3,12,0,0,0,0,0,1,1
0.0,0.0,500.0,25,8925.0,3,1,0,0,0,0,0,0,0
2000.0,-6000.0,61000.0,42,30000.0,4,18,0,1,0,0,0,0,0
260.0,-1740.0,72060.0,50,23148.0,3,14,0,1,1,0,0,0,1
30000.0,39800.0,332800.0,49,77466.0,2,12,1,1,1,0,0,1,1
1600.0,-3150.0,8850.0,26,23556.0,4,16,0,1,0,0,0,0,0
800.0,800.0,800.0,37,18048.0,1,14,0,0,0,0,0,0,0
1300.0,15100.0,83100.0,53,73218.0,4,18,0,1,1,0,0,1,1
1000.0,3000.0,203000.0,63,5982.0,3,12,0,1,0,0,0,1,1
275.0,-5872.0,-5872.0,29,28005.0,5,12,0,1,0,0,0,0,0
7500.0,-33880.0,-33880.0,27,61125.0,2,16,0,1,1,0,0,0,0
0.0,-800.0,-800.0,38,7968.0,4,7,0,1,0,0,0,0,0
3000.0,-1500.0,11000.0,38,11400.0,2,12,0,0,0,0,0,0,0
8000.0,1000.0,251000.0,28,28554.0,4,15,0,1,0,0,0,0,1
500.0,500.0,600.0,34,15330.0,1,10,0,0,0,0,0,0,0
0.0,-3400.0,-3400.0,54,6711.0,2,10,0,0,0,0,0,0,0
4100.0,-15900.0,-15900.0,45,53010.0,4,16,1,1,1,0,0,0,0
7430.0,18430.0,110330.0,48,45618.0,4,14,0,1,1,0,0,1,1
0.0,0.0,6743.0,26,12750.0,1,3,0,0,0,0,0,0,0
0.0,-6159.0,-6159.0,25,630.0,2,15,0,0,0,0,0,0,0
72475.0,72475.0,291675.0,48,43866.0,2,9,0,1,0,0,0,0,1
30.0,-3420.0,5.0,31,7293.0,1,12,0,0,0,0,0,0,0
5450.0,4400.0,4400.0,32,34233.0,4,15,0,1,1,0,0,0,0
0.0,0.0,2000.0,41,25674.0,7,12,0,1,0,0,0,0,0
237.0,-4918.0,-918.0,42,28377.0,4,12,0,1,1,0,0,0,1
1000.0,550.0,46900.0,46,32895.0,1,11,1,0,0,0,0,0,1
0.0,0.0,750.0,39,9600.0,5,12,0,1,0,0,0,0,0
4549.0,-451.0,16549.0,28,13650.0,5,12,0,1,1,0,0,0,1
1597.0,-8653.0,-1153.0,50,37437.0,2,13,1,1,1,0,0,0,1
300.0,300.0,1300.0,42,6903.0,2,5,0,0,0,0,0,0,0
300.0,-6200.0,-6200.0,34,36120.0,3,12,0,1,1,0,0,0,0
23850.0,23850.0,30788.0,33,34806.0,3,13,1,0,0,0,0,0,1
20.0,-980.0,-980.0,34,18573.0,5,13,0,1,0,0,0,0,0
1000.0,1000.0,31000.0,37,52020.0,4,12,0,1,0,0,0,0,1
833.0,757.0,4107.0,26,15615.0,1,16,0,0,0,0,0,0,0
650.0,450.0,37450.0,44,37260.0,4,16,0,1,0,0,0,0,1
6658.0,5158.0,24158.0,30,47046.0,3,16,0,1,1,0,0,0,0
500.0,-5008.0,32992.0,40,36621.0,5,6,0,1,0,0,0,0,1
2000.0,-2000.0,5000.0,28,37296.0,3,15,0,1,1,0,0,0,0
0.0,0.0,0.0,46,20199.0,1,8,0,0,0,0,0,0,0
10.0,-3890.0,-1690.0,46,11640.0,2,12,0,0,0,0,0,0,0
2000.0,-10000.0,8125.0,46,71988.0,1,18,1,1,0,0,0,1,0
2700.0,-3200.0,3900.0,26,52386.0,3,12,0,1,1,0,0,0,0
700.0,2250.0,-15750.0,26,40608.0,2,12,0,1,1,0,0,1,1
288500.0,287746.0,327746.0,62,57159.0,2,12,0,1,0,0,0,1,1
1020.0,1020.0,20520.0,48,32595.0,4,11,0,1,0,0,0,0,1
0.0,0.0,500.0,43,7140.0,3,12,0,0,0,0,0,0,0
0.0,-800.0,700.0,27,8364.0,1,10,0,0,0,0,0,0,0
0.0,-2600.0,74400.0,45,9315.0,2,14,0,0,0,0,0,0,1
100.0,-9600.0,38400.0,34,13509.0,3,11,0,1,0,0,0,0,1
49.0,-181.0,2869.0,37,15156.0,4,12,0,0,0,0,0,0,0
265.0,-1435.0,65.0,33,18600.0,3,15,0,0,0,0,0,0,0
3800.0,3800.0,3800.0,33,10215.0,1,14,0,0,0,0,0,0,0
6259.0,54849.0,109849.0,55,26193.0,2,10,0,1,0,0,0,1,1
0.0,-17000.0,-16000.0,52,23760.0,1,13,1,0,0,0,0,0,0
0.0,0.0,0.0,29,17856.0,9,3,1,1,1,0,0,0,0
0.0,0.0,0.0,27,18156.0,4,12,0,1,1,0,0,0,0
23400.0,21200.0,21200.0,39,51123.0,2,12,0,1,1,0,0,0,0
7500.0,7300.0,13100.0,31,50346.0,4,12,0,1,1,0,0,0,1
6.0,6.0,1506.0,49,5610.0,2,12,1,0,0,0,0,0,0
100.0,-21250.0,-20975.0,25,13026.0,1,18,0,0,0,0,0,0,0
19127.0,46992.0,271992.0,37,51798.0,3,15,0,1,1,0,0,1,1
79200.0,93970.0,333970.0,45,34644.0,3,8,0,1,0,0,0,1,1
65.0,-1935.0,-1935.0,56,22140.0,7,14,1,0,0,0,0,0,0
1500.0,1000.0,29000.0,41,70905.0,6,14,1,1,1,0,0,0,1
920.0,-4880.0,29120.0,31,27729.0,6,6,0,1,1,0,0,0,1
650.0,-8900.0,19450.0,61,26982.0,1,13,1,0,0,0,0,0,0
0.0,-13144.0,-10644.0,44,21000.0,7,18,0,0,0,0,0,0,0
0.0,-900.0,17100.0,45,11868.0,3,5,0,0,0,0,0,0,1
30.0,-59970.0,-59470.0,42,13500.0,1,9,0,0,0,0,0,0,0
0.0,0.0,0.0,46,19371.0,6,6,0,1,0,0,0,0,0
2000.0,2000.0,3666.0,38,20478.0,3,12,0,0,0,0,0,0,0
0.0,0.0,0.0,37,6309.0,7,6,0,1,0,0,0,0,0
400.0,-2600.0,15900.0,41,48615.0,4,15,1,0,0,0,0,0,1
0.0,0.0,0.0,53,7440.0,1,12,0,0,0,0,0,0,0
1514.0,-13486.0,14514.0,53,27336.0,6,6,0,1,1,0,0,0,1
3720.0,920.0,3070.0,31,32370.0,1,16,0,0,0,0,0,0,0
55500.0,55500.0,84700.0,37,12483.0,1,12,0,0,0,0,0,0,1
2000.0,-1250.0,115750.0,32,45780.0,3,14,0,1,1,0,0,0,1
500.0,-6500.0,-6000.0,28,15294.0,1,16,0,0,0,0,0,0,0
2749.0,1799.0,28599.0,44,23787.0,5,13,0,1,0,0,0,0,1
1925.0,1925.0,30425.0,41,36435.0,6,12,0,1,0,0,0,0,1
500.0,2900.0,13233.0,43,44418.0,1,18,0,0,0,0,0,1,1
173.0,-8827.0,-8427.0,32,13242.0,3,12,0,1,1,0,0,0,1
5300.0,20300.0,70300.0,53,55218.0,2,13,0,1,1,0,0,1,1
45340.0,58190.0,274440.0,49,30420.0,3,16,0,0,0,0,0,1,1
661.0,2804.0,12154.0,42,19413.0,3,12,0,0,0,0,0,1,1
0.0,0.0,0.0,52,15096.0,7,12,0,1,0,0,0,0,0
27798.0,19798.0,121798.0,36,24297.0,2,12,0,1,1,0,0,0,1
2400.0,-2100.0,2966.0,25,24120.0,1,12,0,0,0,0,0,0,0
5.0,-4255.0,-1255.0,30,5046.0,4,12,0,1,0,0,0,0,1
0.0,0.0,32300.0,39,12132.0,4,12,0,1,0,0,0,0,1
5249.0,5249.0,5249.0,30,31098.0,1,16,0,0,0,0,0,0,0
8503.0,1003.0,9464.0,40,23988.0,2,14,0,0,0,0,0,0,0
1500.0,1050.0,25650.0,40,56505.0,4,14,0,1,1,0,0,0,1
4850.0,4550.0,8550.0,26,13320.0,1,18,0,0,0,0,0,0,0
9999.0,11999.0,35424.0,35,31200.0,1,12,0,0,0,0,0,1,1
24600.0,27400.0,58454.0,44,43200.0,1,18,1,0,0,0,0,1,1
4599.0,13139.0,21139.0,42,32142.0,5,14,0,1,1,0,0,1,1
0.0,-10000.0,-5667.0,41,21081.0,1,11,1,0,0,0,0,0,0
2237.0,1877.0,18877.0,40,27684.0,3,12,1,1,1,0,0,0,0
4475.0,2475.0,23475.0,33,35400.0,2,12,0,0,0,0,0,0,1
2999.0,-4001.0,33999.0,57,12792.0,1,16,1,0,0,0,0,0,1
1600.0,600.0,1500.0,36,44805.0,2,13,0,1,1,0,0,0,0
3200.0,-700.0,3275.0,36,23595.0,2,13,1,0,0,0,0,0,0
3810.0,3810.0,67585.0,36,28464.0,3,12,0,0,0,0,0,0,0
13000.0,23310.0,26310.0,30,74217.0,3,16,0,1,1,0,0,1,1
12175.0,12175.0,82175.0,36,39579.0,4,12,0,1,1,0,0,0,1
13.0,13.0,7213.0,34,15876.0,8,6,0,1,0,0,0,0,1
750.0,750.0,3950.0,25,27657.0,1,12,0,0,0,0,0,0,0
3800.0,2800.0,5466.0,29,41031.0,1,18,0,0,0,0,0,0,0
2600.0,-19175.0,-4175.0,30,28716.0,4,15,0,1,0,0,0,0,0
499.0,2049.0,38249.0,38,30003.0,4,13,0,1,1,0,0,1,1
30.0,30.0,7030.0,26,39846.0,4,16,0,1,1,0,0,0,0
75.0,9675.0,74675.0,53,50439.0,3,12,1,1,1,0,0,1,1
0.0,0.0,0.0,33,17760.0,11,6,0,1,0,0,0,0,0
7400.0,17265.0,39265.0,28,70323.0,2,17,0,1,1,0,0,1,1
9998.0,9998.0,16798.0,33,40470.0,3,14,0,1,0,0,0,0,1
80000.0,82500.0,317958.0,58,34800.0,1,18,1,0,0,0,0,1,1
1400.0,1400.0,92900.0,45,43197.0,3,14,0,1,1,0,0,0,1
0.0,0.0,250.0,40,9300.0,9,5,0,1,0,0,0,0,0
9864.0,9613.0,90894.0,40,70602.0,4,16,1,1,1,0,0,0,1
200.0,-14800.0,-11300.0,44,15513.0,4,15,0,1,1,0,0,0,0
800.0,-200.0,8300.0,26,31488.0,2,16,0,1,1,0,0,0,0
1400.0,35400.0,59519.0,42,85086.0,4,12,0,1,1,0,0,1,1
0.0,-1150.0,13890.0,36,26094.0,5,9,0,1,1,0,0,0,1
50386.0,58386.0,86386.0,48,30438.0,3,1,0,1,0,0,0,1,0
1800.0,420.0,3520.0,32,16380.0,5,11,0,1,1,0,0,0,1
505.0,-15495.0,-6495.0,42,17856.0,5,10,0,1,1,0,0,0,0
0.0,0.0,0.0,33,10464.0,1,11,0,0,0,0,0,0,0
3125.0,2425.0,12500.0,31,21939.0,1,18,0,0,0,0,0,0,0
0.0,0.0,2500.0,35,9600.0,3,10,1,0,0,0,0,0,0
400.0,-2970.0,-2175.0,25,31698.0,1,17,0,0,0,0,0,0,0
1899.0,51299.0,57299.0,46,52440.0,3,13,0,1,1,0,0,1,0
40000.0,42000.0,42000.0,32,67590.0,4,18,0,1,0,0,0,1,0
800.0,2150.0,51459.0,48,31905.0,2,12,0,1,0,0,0,1,1
6000.0,-250.0,156510.0,34,100029.0,5,13,0,1,1,0,0,0,1
4999.0,4999.0,205999.0,44,42300.0,1,13,1,0,0,0,0,0,1
51.0,51.0,5051.0,43,39120.0,4,12,1,0,0,0,0,0,1
1130.0,-312.0,4188.0,34,24678.0,3,14,0,1,1,0,0,0,1
500.0,500.0,80500.0,55,21552.0,8,11,0,1,1,0,0,0,1
500.0,-1500.0,8325.0,42,11253.0,5,12,1,0,0,0,0,0,1
7300.0,11425.0,68925.0,27,36639.0,4,14,0,1,1,0,0,1,1
1000.0,800.0,6650.0,30,18000.0,4,15,0,0,0,0,0,0,1
12000.0,12000.0,14500.0,62,21780.0,2,14,0,1,0,0,0,0,1
13998.0,22498.0,65177.0,43,26367.0,2,16,0,0,0,0,0,1,1
0.0,-500.0,0.0,35,19287.0,3,12,0,0,0,0,0,0,0
2299.0,-13901.0,-13901.0,42,34227.0,4,16,0,1,0,0,0,0,0
22998.0,37878.0,116478.0,52,108870.0,2,18,1,1,1,0,0,1,1
76000.0,110400.0,178400.0,59,46500.0,3,12,0,1,0,0,0,1,1
1000.0,-1700.0,72300.0,58,29724.0,3,12,1,1,1,0,0,0,1
400.0,-1600.0,78400.0,60,31605.0,1,12,1,0,0,0,0,0,1
4100.0,-6500.0,-1800.0,44,19560.0,1,17,0,0,0,0,0,0,0
0.0,-1800.0,-800.0,42,15786.0,4,12,0,0,0,0,0,0,0
0.0,-4000.0,-4000.0,52,20070.0,2,8,0,1,1,0,0,0,0
1849.0,-601.0,49249.0,46,22410.0,3,12,0,0,0,0,0,0,1
3150.0,2650.0,2650.0,58,15420.0,2,12,0,1,0,0,0,0,0
10.0,10.0,1010.0,26,8049.0,5,9,0,0,0,0,0,0,0
5500.0,7055.0,8055.0,37,26391.0,1,17,0,0,0,0,0,1,0
0.0,0.0,30000.0,38,8160.0,4,6,0,1,0,0,0,0,1
625.0,-112.0,638.0,52,11751.0,1,12,0,0,0,0,0,0,0
28900.0,59115.0,183974.0,46,80079.0,3,16,0,1,1,0,0,1,1
499.0,199.0,25749.0,40,3618.0,1,18,1,0,0,0,0,0,1
0.0,0.0,0.0,25,26520.0,4,11,0,0,0,0,0,0,0
12000.0,12200.0,60000.0,53,46932.0,4,1,0,1,0,0,0,1,1
0.0,-800.0,-800.0,33,28554.0,3,12,0,1,0,0,0,0,0
122500.0,142500.0,418500.0,46,83085.0,2,18,0,0,0,0,0,1,1
28498.0,20248.0,98799.0,50,11451.0,3,12,0,1,0,0,0,0,1
18298.0,17704.0,192704.0,60,14442.0,4,14,0,1,1,0,0,0,1
50200.0,58100.0,83962.0,45,32250.0,2,14,0,0,0,0,0,1,1
41500.0,40872.0,44222.0,32,2814.0,1,15,0,0,0,0,0,0,1
100.0,-1700.0,4300.0,35,42393.0,4,12,0,1,0,0,0,0,0
500.0,500.0,2000.0,35,8700.0,2,12,0,0,0,0,0,0,1
0.0,-3000.0,55500.0,53,9705.0,6,12,0,0,0,0,0,0,1
200.0,-3800.0,56253.0,44,34965.0,3,17,0,0,0,0,0,0,1
1303947.0,1317947.0,1375947.0,40,113199.0,4,17,0,1,1,0,0,1,1
18000.0,33000.0,243000.0,47,33687.0,4,16,0,1,0,0,0,1,1
5550.0,5550.0,13650.0,35,37776.0,2,12,0,1,1,0,0,0,0
800.0,-5590.0,-4590.0,42,23004.0,4,12,0,1,0,0,0,0,0
10500.0,10500.0,119900.0,38,41982.0,4,14,1,0,0,0,0,0,1
6000.0,5000.0,125000.0,32,54948.0,4,17,0,1,1,0,0,0,1
2000.0,2000.0,5500.0,27,31308.0,1,12,0,0,0,0,0,0,0
609.0,-4391.0,-4387.0,38,18930.0,4,12,0,0,0,0,0,0,0
466.0,426.0,9426.0,60,4038.0,1,8,0,0,0,0,0,0,1
0.0,4000.0,160500.0,55,39216.0,3,16,0,0,0,0,0,1,1
1571.0,1371.0,31871.0,34,30534.0,2,12,0,1,1,0,0,0,1
422.0,-14578.0,-5303.0,54,32076.0,3,3,0,0,0,0,0,0,0
7248.0,6848.0,17548.0,64,32817.0,2,13,0,1,1,0,0,0,1
5510.0,5010.0,5010.0,50,32940.0,3,12,1,1,0,0,0,0,0
0.0,-5300.0,69700.0,54,40320.0,6,12,1,1,1,0,0,0,1
0.0,-600.0,5453.0,47,7419.0,1,6,0,0,0,0,0,0,0
400.0,-100.0,500.0,32,17040.0,4,12,0,1,0,0,0,0,0
1200.0,1200.0,5796.0,37,18000.0,4,12,0,0,0,0,0,0,0
17600.0,26000.0,97800.0,61,54192.0,2,14,1,1,0,0,0,1,1
17000.0,15000.0,39500.0,34,62436.0,1,18,0,0,0,0,0,0,1
1455.0,-7545.0,-6795.0,27,26940.0,1,18,0,0,0,0,0,0,0
9999.0,9999.0,189999.0,64,18450.0,5,6,0,1,0,0,0,0,1
700.0,-9500.0,1500.0,26,17919.0,4,12,0,1,0,0,0,0,0
0.0,-3000.0,27000.0,42,16830.0,7,12,0,1,0,0,0,0,1
0.0,0.0,18081.0,63,39174.0,1,11,0,0,0,0,0,0,0
11400.0,13900.0,75400.0,47,47496.0,3,13,1,1,1,0,0,1,1
2707.0,5155.0,30505.0,36,35154.0,2,12,0,1,1,0,0,1,1
2099.0,-6901.0,52341.0,37,38112.0,3,12,0,0,0,0,0,0,1
26499.0,35599.0,185599.0,35,114300.0,2,14,0,1,1,0,0,1,1
7000.0,6100.0,15100.0,26,37650.0,2,12,0,1,1,0,0,0,1
100.0,-4900.0,-4150.0,38,18927.0,2,12,0,0,0,0,0,0,0
5599.0,1099.0,11299.0,36,57675.0,2,14,0,0,0,0,0,0,1
3724.0,-11276.0,28469.0,46,51339.0,4,12,0,1,1,0,0,0,1
500.0,-750.0,20650.0,64,15600.0,2,12,0,1,0,0,0,0,1
7250.0,72.0,14672.0,29,51879.0,3,16,1,1,1,0,0,0,1
3000.0,6650.0,10000.0,64,17616.0,1,12,0,0,0,0,0,1,0
330000.0,358400.0,1315400.0,61,179373.0,2,12,0,1,0,0,0,1,1
5050.0,4050.0,15550.0,31,17715.0,1,13,0,0,0,0,0,0,1
3000.0,2000.0,68000.0,58,14460.0,2,12,0,1,0,0,0,0,1
200.0,-250.0,77750.0,47,41670.0,6,10,0,1,0,0,0,0,1
2250.0,-4750.0,133350.0,50,17490.0,2,13,0,0,0,0,0,0,1
2391.0,-4609.0,61391.0,36,72069.0,4,15,0,1,1,0,0,0,0
100.0,-11400.0,22800.0,28,21891.0,5,13,1,1,1,0,0,0,1
5500.0,4100.0,139350.0,49,17631.0,3,12,0,0,0,0,0,0,1
0.0,0.0,30000.0,60,15000.0,3,10,0,1,0,0,0,0,1
0.0,0.0,350.0,32,18861.0,5,10,0,1,1,0,0,0,0
0.0,0.0,5600.0,31,2160.0,5,12,0,1,0,0,0,0,0
59.0,59.0,509.0,47,8019.0,1,12,0,0,0,0,0,0,0
5000.0,3500.0,12000.0,27,42291.0,2,16,0,1,1,0,0,0,0
2336.0,2136.0,3667.0,26,22182.0,8,11,0,1,1,0,0,0,0
0.0,0.0,18000.0,38,16344.0,4,12,0,1,0,0,0,0,1
41248.0,40548.0,66298.0,60,29100.0,2,11,0,1,1,0,0,0,1
2720.0,1970.0,143570.0,39,41088.0,5,18,0,1,1,0,0,0,1
200.0,200.0,13200.0,32,12192.0,4,13,1,0,0,0,0,0,1
0.0,-4300.0,-300.0,30,31086.0,4,12,0,1,1,0,0,0,0
5500.0,5430.0,38205.0,55,20547.0,2,12,0,0,0,0,0,1,1
1204.0,-296.0,6904.0,27,32154.0,3,13,0,1,1,0,0,0,0
9999.0,9999.0,9999.0,25,5700.0,2,15,0,0,0,0,0,0,0
75.0,-75.0,2000.0,33,7800.0,3,17,0,0,0,0,0,0,0
462000.0,502000.0,664000.0,48,112989.0,4,16,0,1,0,0,0,1,1
10.0,-710.0,29290.0,37,10566.0,6,11,0,1,0,0,0,0,1
249.0,-651.0,7349.0,45,54255.0,4,17,0,1,1,0,0,0,0
0.0,2300.0,22300.0,41,28050.0,4,16,0,0,0,0,0,1,1
1250.0,1080.0,26080.0,49,19392.0,3,13,1,1,1,0,0,0,1
5200.0,19000.0,31000.0,56,77979.0,2,12,0,1,0,0,0,1,1
0.0,-700.0,-700.0,31,8400.0,4,12,0,0,0,0,0,0,0
699.0,-501.0,2860.0,45,15561.0,2,12,0,0,0,0,0,0,0
200.0,-100.0,35700.0,26,32016.0,3,12,0,1,1,0,0,0,1
999.0,499.0,3499.0,32,43146.0,3,9,0,1,1,0,0,0,1
450.0,-1150.0,23150.0,37,17760.0,4,12,1,1,0,0,0,0,1
4898.0,12434.0,132434.0,61,103449.0,2,18,1,1,1,0,0,1,1
0.0,0.0,0.0,40,15402.0,5,7,0,1,0,0,0,0,0
0.0,0.0,1000.0,39,21216.0,1,11,0,0,0,0,0,0,0
129500.0,149601.0,179601.0,53,48732.0,2,12,0,1,0,0,0,1,1
7099.0,36699.0,99099.0,47,47178.0,5,14,1,1,1,0,0,1,1
250.0,-2750.0,19250.0,60,33987.0,2,12,0,1,0,0,0,0,1
5190.0,5190.0,55190.0,42,43173.0,3,13,0,1,0,0,0,0,0
3300.0,-1200.0,24800.0,33,58428.0,4,12,0,1,0,0,0,0,1
1992.0,1792.0,27292.0,47,21240.0,1,14,0,0,0,0,0,0,1
0.0,-1000.0,-1000.0,30,7650.0,4,12,0,1,0,0,0,0,0
111200.0,138100.0,192100.0,61,59946.0,2,18,1,1,0,0,0,1,1
0.0,0.0,5242.0,49,14280.0,1,12,0,0,0,0,0,0,0
3699.0,4599.0,57299.0,37,47643.0,3,12,0,1,1,0,0,1,1
6649.0,6649.0,53449.0,61,14760.0,2,15,1,0,0,0,0,0,1
5500.0,4600.0,39600.0,34,31839.0,2,18,0,1,1,0,0,1,1
12200.0,11700.0,11700.0,33,47802.0,6,14,1,1,1,0,0,0,0
0.0,-1500.0,-1000.0,34,10371.0,2,12,0,0,0,0,0,0,0
31202.0,80802.0,148302.0,43,99153.0,2,18,1,1,1,0,0,1,1
290.0,-17710.0,97290.0,38,42054.0,4,14,0,1,1,0,0,0,1
0.0,-2000.0,-2000.0,34,7374.0,2,13,0,0,0,0,0,0,0
25500.0,24100.0,35775.0,49,45600.0,2,15,1,0,0,0,0,0,0
475.0,-4757.0,19743.0,33,41130.0,3,14,0,1,1,0,0,0,1
350.0,-14650.0,58412.0,37,25488.0,4,12,0,1,1,0,0,0,1
100.0,-1500.0,-1500.0,30,11256.0,1,13,0,0,0,0,0,0,0
5.0,5.0,1505.0,45,13911.0,2,10,0,0,0,0,0,0,0
0.0,0.0,0.0,41,11202.0,2,9,0,0,0,0,0,0,0
2249.0,2204.0,13204.0,33,51912.0,3,12,0,1,1,0,0,0,1
26000.0,39000.0,193175.0,47,21996.0,2,12,1,0,0,0,0,1,1
0.0,0.0,50000.0,50,43500.0,6,13,0,1,0,0,0,0,0
350.0,-1750.0,90750.0,29,14892.0,2,14,0,1,1,0,0,0,1
200.0,200.0,6200.0,30,29772.0,4,12,0,1,1,0,0,0,1
0.0,-14000.0,26000.0,29,16020.0,4,10,0,1,1,0,0,0,1
600.0,355.0,855.0,32,10512.0,4,12,0,0,0,0,0,0,0
7999.0,6799.0,10799.0,34,12360.0,1,16,0,0,0,0,0,0,0
1100.0,645.0,645.0,43,12240.0,3,12,1,0,0,0,0,0,0
831.0,-369.0,22831.0,49,25704.0,1,13,1,0,0,0,0,0,1
0.0,0.0,39000.0,56,4080.0,7,3,0,1,0,0,0,0,1
