i,j,from_nuts1,to_nuts1,from_country,to_country,from_group,to_group,same_country,same_group,pip,w_mean,mult,is_queen,is_knn,dist_km
46,73,FRE,PL4,FR,PL,Western,CEE,FALSE,FALSE,0.09,0.004901,0.075064,FALSE,FALSE,956.588068
46,74,FRE,PL5,FR,PL,Western,CEE,FALSE,FALSE,0.08,0.004172,0.016986,FALSE,FALSE,993.874361
46,75,FRE,PL6,FR,PL,Western,CEE,FALSE,FALSE,0.11,0.009814,0.05863,FALSE,FALSE,1183.50096
46,76,FRE,PL7,FR,PL,Western,CEE,FALSE,FALSE,0.08,0.006016,0.013536,FALSE,FALSE,1175.86232
46,77,FRE,PL8,FR,PL,Western,CEE,FALSE,FALSE,0.14,0.008791,0.046223,FALSE,FALSE,1403.871108
46,78,FRE,PL9,FR,PL,Western,CEE,FALSE,FALSE,0.05,0.003406,0.025932,FALSE,FALSE,1302.146562
46,79,FRE,PT1,FR,PT,Western,Southern,FALSE,FALSE,0.11,0.008365,0.01756,FALSE,FALSE,1462.172741
46,80,FRE,PT2,FR,PT,Western,Southern,FALSE,FALSE,0.21,0.016872,0.021097,FALSE,FALSE,2604.794312
46,81,FRE,PT3,FR,PT,Western,Southern,FALSE,FALSE,0.12,0.008856,0.015151,FALSE,FALSE,2491.15192
46,82,FRE,RO1,FR,RO,Western,CEE,FALSE,FALSE,0.08,0.004604,0.061633,FALSE,FALSE,1583.464001
46,83,FRE,RO2,FR,RO,Western,CEE,FALSE,FALSE,0.09,0.005446,0.025654,FALSE,FALSE,1856.209622
46,84,FRE,RO3,FR,RO,Western,CEE,FALSE,FALSE,0.08,0.003945,0.034022,FALSE,FALSE,1850.626875
46,85,FRE,RO4,FR,RO,Western,CEE,FALSE,FALSE,0.06,0.005331,0.035427,FALSE,FALSE,1570.921555
46,86,FRE,SE1,FR,SE,Western,Northern,FALSE,FALSE,0.09,0.005664,0.035389,FALSE,FALSE,1342.89833
46,87,FRE,SE2,FR,SE,Western,Northern,FALSE,FALSE,0.07,0.004594,0.058419,FALSE,FALSE,1105.25328
46,88,FRE,SE3,FR,SE,Western,Northern,FALSE,FALSE,0.11,0.007616,0.0433,FALSE,FALSE,1752.696578
46,89,FRE,SI0,FR,SI,Western,CEE,FALSE,FALSE,0.18,0.015647,0.023556,FALSE,FALSE,962.87328
46,90,FRE,SK0,FR,SK,Western,CEE,FALSE,FALSE,0.09,0.008587,0.01346,FALSE,FALSE,1160.732102
47,1,FRF,AT1,FR,AT,Western,Western,FALSE,TRUE,0.1,0.008245,0.019746,FALSE,FALSE,752.308153
47,2,FRF,AT2,FR,AT,Western,Western,FALSE,TRUE,0.19,0.052032,0.057317,FALSE,FALSE,713.540901
47,3,FRF,AT3,FR,AT,Western,Western,FALSE,TRUE,0.17,0.039509,0.042861,FALSE,FALSE,574.547368
47,4,FRF,BE1,FR,BE,Western,Western,FALSE,TRUE,0.15,0.014444,0.023135,FALSE,FALSE,251.823018
47,5,FRF,BE2,FR,BE,Western,Western,FALSE,TRUE,0.07,0.004613,0.016373,FALSE,FALSE,276.417793
47,6,FRF,BE3,FR,BE,Western,Western,FALSE,TRUE,0.12,0.009711,0.025914,TRUE,TRUE,160.26093
47,7,FRF,BG3,FR,BG,Western,CEE,FALSE,FALSE,0.1,0.009124,0.015813,FALSE,FALSE,1608.34718
47,8,FRF,BG4,FR,BG,Western,CEE,FALSE,FALSE,0.04,0.005011,0.014416,FALSE,FALSE,1626.875267
47,9,FRF,CY0,FR,CY,Western,Southern,FALSE,FALSE,0.09,0.009933,0.018412,FALSE,FALSE,2704.040682
47,10,FRF,CZ0,FR,CZ,Western,CEE,FALSE,FALSE,0.06,0.003655,0.020881,FALSE,FALSE,727.163448
47,11,FRF,DE1,FR,DE,Western,Western,FALSE,TRUE,0.1,0.011156,0.021884,TRUE,TRUE,241.764755
47,12,FRF,DE2,FR,DE,Western,Western,FALSE,TRUE,0.09,0.006205,0.019778,FALSE,FALSE,460.835725
47,13,FRF,DE3,FR,DE,Western,Western,FALSE,TRUE,0.07,0.007061,0.018822,FALSE,FALSE,678.024767
47,14,FRF,DE4,FR,DE,Western,Western,FALSE,TRUE,0.07,0.006419,0.019948,FALSE,FALSE,635.833727
47,15,FRF,DE5,FR,DE,Western,Western,FALSE,TRUE,0.1,0.007208,0.018017,FALSE,FALSE,525.745218
47,16,FRF,DE6,FR,DE,Western,Western,FALSE,TRUE,0.11,0.009991,0.018055,FALSE,FALSE,610.780005
47,17,FRF,DE7,FR,DE,Western,Western,FALSE,TRUE,0.17,0.015831,0.022668,FALSE,FALSE,308.443188
47,18,FRF,DE8,FR,DE,Western,Western,FALSE,TRUE,0.07,0.005156,0.018104,FALSE,FALSE,731.500741
47,19,FRF,DE9,FR,DE,Western,Western,FALSE,TRUE,0.07,0.005063,0.016796,FALSE,FALSE,473.816383
47,20,FRF,DEA,FR,DE,Western,Western,FALSE,TRUE,0.13,0.018802,0.029999,FALSE,FALSE,318.231789
47,21,FRF,DEB,FR,DE,Western,Western,FALSE,TRUE,0.15,0.011096,0.023881,TRUE,TRUE,167.75916900000001
47,22,FRF,DEC,FR,DE,Western,Western,FALSE,TRUE,0.09,0.006701,0.024736,TRUE,TRUE,107.921626
47,23,FRF,DED,FR,DE,Western,Western,FALSE,TRUE,0.13,0.017062,0.026916,FALSE,FALSE,599.88428
47,24,FRF,DEE,FR,DE,Western,Western,FALSE,TRUE,0.07,0.004149,0.01635,FALSE,FALSE,549.291656
47,25,FRF,DEF,FR,DE,Western,Western,FALSE,TRUE,0.08,0.01211,0.02569,FALSE,FALSE,657.838076
47,26,FRF,DEG,FR,DE,Western,Western,FALSE,TRUE,0.06,0.00356,0.019656,FALSE,FALSE,457.916696
47,27,FRF,DK0,FR,DK,Western,Northern,FALSE,FALSE,0.1,0.006509,0.016425,FALSE,FALSE,860.628309
47,28,FRF,EE0,FR,EE,Western,Baltics,FALSE,FALSE,0.09,0.007706,0.015131,FALSE,FALSE,1697.372668
47,29,FRF,EL3,FR,EL,Western,Southern,FALSE,FALSE,0.09,0.0071,0.058736,FALSE,FALSE,1859.872662
47,30,FRF,EL4,FR,EL,Western,Southern,FALSE,FALSE,0.12,0.008674,0.045084,FALSE,FALSE,2156.330735
47,31,FRF,EL5,FR,EL,Western,Southern,FALSE,FALSE,0.11,0.011721,0.061427,FALSE,FALSE,1555.821059
47,32,FRF,EL6,FR,EL,Western,Southern,FALSE,FALSE,0.07,0.006825,0.059171,FALSE,FALSE,1682.688406
47,33,FRF,ES1,FR,ES,Western,Southern,FALSE,FALSE,0.11,0.012843,0.023309,FALSE,FALSE,1015.234444
47,34,FRF,ES2,FR,ES,Western,Southern,FALSE,FALSE,0.18,0.034271,0.044103,FALSE,FALSE,923.017406
47,35,FRF,ES3,FR,ES,Western,Southern,FALSE,FALSE,0.1,0.010814,0.021064,FALSE,FALSE,1184.805046
47,36,FRF,ES4,FR,ES,Western,Southern,FALSE,FALSE,0.11,0.011823,0.02675,FALSE,FALSE,1302.743889
47,37,FRF,ES5,FR,ES,Western,Southern,FALSE,FALSE,0.13,0.007249,0.026823,FALSE,FALSE,1043.889317
47,38,FRF,ES6,FR,ES,Western,Southern,FALSE,FALSE,0.11,0.007542,0.027783,FALSE,FALSE,1462.625627
47,39,FRF,ES7,FR,ES,Western,Southern,FALSE,FALSE,0.16,0.015295,0.022924,FALSE,FALSE,2937.182254
47,40,FRF,FI1,FR,FI,Western,Northern,FALSE,FALSE,0.05,0.007956,0.019509,FALSE,FALSE,2191.271505
47,41,FRF,FI2,FR,FI,Western,Northern,FALSE,FALSE,0.12,0.007511,0.013998,FALSE,FALSE,1558.138446
47,42,FRF,FR1,FR,FR,Western,Western,TRUE,TRUE,0.11,0.012095,0.022318,TRUE,TRUE,239.500395
47,43,FRF,FRB,FR,FR,Western,Western,TRUE,TRUE,0.11,0.00982,0.02214,FALSE,FALSE,337.482191
47,44,FRF,FRC,FR,FR,Western,Western,TRUE,TRUE,0.26,0.127877,0.10569,TRUE,TRUE,174.592101
47,45,FRF,FRD,FR,FR,Western,Western,TRUE,TRUE,0.11,0.017859,0.0268,FALSE,FALSE,422.872451
47,46,FRF,FRE,FR,FR,Western,Western,TRUE,TRUE,0.12,0.018842,0.029469,TRUE,FALSE,244.188786
47,48,FRF,FRG,FR,FR,Western,Western,TRUE,TRUE,0.12,0.015696,0.031715,FALSE,FALSE,533.148269
47,49,FRF,FRH,FR,FR,Western,Western,TRUE,TRUE,0.12,0.012759,0.022538,FALSE,FALSE,636.01719
47,50,FRF,FRI,FR,FR,Western,Western,TRUE,TRUE,0.11,0.02324,0.036326,FALSE,FALSE,580.494345
47,51,FRF,FRJ,FR,FR,Western,Western,TRUE,TRUE,0.08,0.008526,0.018363,FALSE,FALSE,631.99522
47,52,FRF,FRK,FR,FR,Western,Western,TRUE,TRUE,0.1,0.01074,0.022711,FALSE,FALSE,376.685963
47,53,FRF,FRL,FR,FR,Western,Western,TRUE,TRUE,0.14,0.010347,0.020365,FALSE,FALSE,519.537884
47,54,FRF,FRM,FR,FR,Western,Western,TRUE,TRUE,0.12,0.013634,0.025759,FALSE,FALSE,785.342876
47,55,FRF,HU1,FR,HU,Western,CEE,FALSE,FALSE,0.01,0.001667,0.031987,FALSE,FALSE,1015.757425
47,56,FRF,HU2,FR,HU,Western,CEE,FALSE,FALSE,0.08,0.004715,0.018868,FALSE,FALSE,908.559598
47,57,FRF,HU3,FR,HU,Western,CEE,FALSE,FALSE,0.05,0.002763,0.041947,FALSE,FALSE,1137.827373
47,58,FRF,IE0,FR,IE,Western,Western,FALSE,TRUE,0.06,0.003716,0.009844,FALSE,FALSE,1083.652783
47,59,FRF,ITC,FR,IT,Western,Southern,FALSE,FALSE,0.09,0.007522,0.01603,FALSE,FALSE,461.572842
47,60,FRF,ITF,FR,IT,Western,Southern,FALSE,FALSE,0.08,0.0075,0.020027,FALSE,FALSE,1227.234589
47,61,FRF,ITG,FR,IT,Western,Southern,FALSE,FALSE,0.12,0.011096,0.021818,FALSE,FALSE,1400.913152
47,62,FRF,ITH,FR,IT,Western,Southern,FALSE,FALSE,0.16,0.049075,0.045218,FALSE,FALSE,572.012305
47,63,FRF,ITI,FR,IT,Western,Southern,FALSE,FALSE,0.1,0.008012,0.017671,FALSE,FALSE,823.399325
47,64,FRF,LT0,FR,LT,Western,Baltics,FALSE,FALSE,0.07,0.00547,0.024937,FALSE,FALSE,1415.810725
47,65,FRF,LU0,FR,LU,Western,Western,FALSE,TRUE,0.11,0.009338,0.016505,TRUE,TRUE,117.070462
47,66,FRF,LV0,FR,LV,Western,Baltics,FALSE,FALSE,0.08,0.004687,0.019406,FALSE,FALSE,1613.813984
47,67,FRF,MT0,FR,MT,Western,Southern,FALSE,FALSE,0.16,0.010664,0.020947,FALSE,FALSE,1570.437849
47,68,FRF,NL1,FR,NL,Western,Western,FALSE,TRUE,0.11,0.013188,0.019344,FALSE,FALSE,468.747161
47,69,FRF,NL2,FR,NL,Western,Western,FALSE,TRUE,0.08,0.006976,0.019062,FALSE,FALSE,391.435361
47,70,FRF,NL3,FR,NL,Western,Western,FALSE,TRUE,0.13,0.012861,0.02281,FALSE,FALSE,315.41379
47,71,FRF,NL4,FR,NL,Western,Western,FALSE,TRUE,0.08,0.004,0.016521,FALSE,FALSE,281.411755
47,72,FRF,PL2,FR,PL,Western,CEE,FALSE,FALSE,0.03,0.001236,0.059295,FALSE,FALSE,1021.865171
47,73,FRF,PL4,FR,PL,Western,CEE,FALSE,FALSE,0.03,0.002812,0.061228,FALSE,FALSE,844.195543
47,74,FRF,PL5,FR,PL,Western,CEE,FALSE,FALSE,0.06,0.004836,0.015481,FALSE,FALSE,829.224102
47,75,FRF,PL6,FR,PL,Western,CEE,FALSE,FALSE,0.06,0.004322,0.047483,FALSE,FALSE,1069.707103
47,76,FRF,PL7,FR,PL,Western,CEE,FALSE,FALSE,0.03,0.001604,0.010678,FALSE,FALSE,1016.488453
47,77,FRF,PL8,FR,PL,Western,CEE,FALSE,FALSE,0.06,0.005215,0.037772,FALSE,FALSE,1247.657664
47,78,FRF,PL9,FR,PL,Western,CEE,FALSE,FALSE,0.05,0.002583,0.02142,FALSE,FALSE,1159.03717
47,79,FRF,PT1,FR,PT,Western,Southern,FALSE,FALSE,0.09,0.011999,0.021086,FALSE,FALSE,1528.092696
47,80,FRF,PT2,FR,PT,Western,Southern,FALSE,FALSE,0.05,0.002224,0.011699,FALSE,FALSE,2766.916277
47,81,FRF,PT3,FR,PT,Western,Southern,FALSE,FALSE,0.07,0.004896,0.012976,FALSE,FALSE,2574.88359
47,82,FRF,RO1,FR,RO,Western,CEE,FALSE,FALSE,0.09,0.005145,0.05662,FALSE,FALSE,1367.848703
47,83,FRF,RO2,FR,RO,Western,CEE,FALSE,FALSE,0.06,0.003786,0.023204,FALSE,FALSE,1641.318659
47,84,FRF,RO3,FR,RO,Western,CEE,FALSE,FALSE,0.09,0.004533,0.032443,FALSE,FALSE,1623.927845
47,85,FRF,RO4,FR,RO,Western,CEE,FALSE,FALSE,0.03,0.001,0.031975,FALSE,FALSE,1342.10016
47,86,FRF,SE1,FR,SE,Western,Northern,FALSE,FALSE,0.08,0.004439,0.03292,FALSE,FALSE,1345.675028
47,87,FRF,SE2,FR,SE,Western,Northern,FALSE,FALSE,0.11,0.008013,0.05833,FALSE,FALSE,1098.622071
47,88,FRF,SE3,FR,SE,Western,Northern,FALSE,FALSE,0.06,0.003573,0.04045,FALSE,FALSE,1801.890173
47,89,FRF,SI0,FR,SI,Western,CEE,FALSE,FALSE,0.12,0.01127,0.021344,FALSE,FALSE,722.99663
47,90,FRF,SK0,FR,SK,Western,CEE,FALSE,FALSE,0.06,0.004145,0.011933,FALSE,FALSE,956.30907
48,1,FRG,AT1,FR,AT,Western,Western,FALSE,TRUE,0.13,0.010548,0.019813,FALSE,FALSE,1270.41177
48,2,FRG,AT2,FR,AT,Western,Western,FALSE,TRUE,0.17,0.015029,0.027393,FALSE,FALSE,1215.72932
48,3,FRG,AT3,FR,AT,Western,Western,FALSE,TRUE,0.11,0.012246,0.024333,FALSE,FALSE,1085.317887
48,4,FRG,BE1,FR,BE,Western,Western,FALSE,TRUE,0.07,0.009228,0.019523,FALSE,FALSE,550.647136
48,5,FRG,BE2,FR,BE,Western,Western,FALSE,TRUE,0.08,0.009622,0.01999,FALSE,FALSE,556.075035
48,6,FRG,BE3,FR,BE,Western,Western,FALSE,TRUE,0.11,0.010486,0.021048999999999998,FALSE,FALSE,552.054288
48,7,FRG,BG3,FR,BG,Western,CEE,FALSE,FALSE,0.11,0.0096,0.015555,FALSE,FALSE,2092.582073
48,8,FRG,BG4,FR,BG,Western,CEE,FALSE,FALSE,0.16,0.016051,0.021778,FALSE,FALSE,2090.482002
48,9,FRG,CY0,FR,CY,Western,Southern,FALSE,FALSE,0.13,0.02982,0.030809,FALSE,FALSE,3147.474452
48,10,FRG,CZ0,FR,CZ,Western,CEE,FALSE,FALSE,0.07,0.005989,0.027449,FALSE,FALSE,1260.175772
48,11,FRG,DE1,FR,DE,Western,Western,FALSE,TRUE,0.11,0.015034,0.026824,FALSE,FALSE,768.519394
48,12,FRG,DE2,FR,DE,Western,Western,FALSE,TRUE,0.11,0.009678,0.021147,FALSE,FALSE,990.046774
48,13,FRG,DE3,FR,DE,Western,Western,FALSE,TRUE,0.19,0.018401,0.024804,FALSE,FALSE,1179.083043
48,14,FRG,DE4,FR,DE,Western,Western,FALSE,TRUE,0.18,0.01776,0.027017,FALSE,FALSE,1132.535516
48,15,FRG,DE5,FR,DE,Western,Western,FALSE,TRUE,0.13,0.011481,0.020132,FALSE,FALSE,946.004202
48,16,FRG,DE6,FR,DE,Western,Western,FALSE,TRUE,0.13,0.012175,0.019484,FALSE,FALSE,1042.078199
48,17,FRG,DE7,FR,DE,Western,Western,FALSE,TRUE,0.13,0.012522,0.018947,FALSE,FALSE,819.553677
48,18,FRG,DE8,FR,DE,Western,Western,FALSE,TRUE,0.13,0.010981,0.021104,FALSE,FALSE,1192.340619
48,19,FRG,DE9,FR,DE,Western,Western,FALSE,TRUE,0.12,0.012534,0.024338,FALSE,FALSE,911.326132
48,20,FRG,DEA,FR,DE,Western,Western,FALSE,TRUE,0.09,0.011288,0.02451,FALSE,FALSE,767.289628
48,21,FRG,DEB,FR,DE,Western,Western,FALSE,TRUE,0.15,0.014289,0.022566,FALSE,FALSE,675.622581
48,22,FRG,DEC,FR,DE,Western,Western,FALSE,TRUE,0.11,0.007994,0.022867,FALSE,FALSE,633.347745
48,23,FRG,DED,FR,DE,Western,Western,FALSE,TRUE,0.1,0.008644,0.021854,FALSE,FALSE,1126.773038
48,24,FRG,DEE,FR,DE,Western,Western,FALSE,TRUE,0.12,0.010565,0.020596,FALSE,FALSE,1048.66301
48,25,FRG,DEF,FR,DE,Western,Western,FALSE,TRUE,0.12,0.008787,0.02152,FALSE,FALSE,1072.232174
48,26,FRG,DEG,FR,DE,Western,Western,FALSE,TRUE,0.12,0.009889,0.022619,FALSE,FALSE,977.620347
48,27,FRG,DK0,FR,DK,Western,Northern,FALSE,FALSE,0.11,0.012582,0.021394,FALSE,FALSE,1209.617656
48,28,FRG,EE0,FR,EE,Western,Baltics,FALSE,FALSE,0.07,0.005854,0.012612,FALSE,FALSE,2158.333482
48,29,FRG,EL3,FR,EL,Western,Southern,FALSE,FALSE,0.16,0.014308,0.063103,FALSE,FALSE,2258.891417
48,30,FRG,EL4,FR,EL,Western,Southern,FALSE,FALSE,0.07,0.00498,0.046618,FALSE,FALSE,2528.167795
48,31,FRG,EL5,FR,EL,Western,Southern,FALSE,FALSE,0.16,0.015184,0.061908,FALSE,FALSE,1977.98931
48,32,FRG,EL6,FR,EL,Western,Southern,FALSE,FALSE,0.11,0.008297,0.057743,FALSE,FALSE,2084.443886
48,33,FRG,ES1,FR,ES,Western,Southern,FALSE,FALSE,0.2,0.020786,0.029626,FALSE,FALSE,540.556163
48,34,FRG,ES2,FR,ES,Western,Southern,FALSE,FALSE,0.12,0.012175,0.02401,FALSE,FALSE,624.377826
48,35,FRG,ES3,FR,ES,Western,Southern,FALSE,FALSE,0.11,0.009043,0.020494,FALSE,FALSE,790.211016
48,36,FRG,ES4,FR,ES,Western,Southern,FALSE,FALSE,0.12,0.010976,0.027659,FALSE,FALSE,868.398678
48,37,FRG,ES5,FR,ES,Western,Southern,FALSE,FALSE,0.13,0.016718,0.031757,FALSE,FALSE,931.678675
48,38,FRG,ES6,FR,ES,Western,Southern,FALSE,FALSE,0.13,0.011831,0.029214,FALSE,FALSE,1111.899596
48,39,FRG,ES7,FR,ES,Western,Southern,FALSE,FALSE,0.15,0.017525,0.022846,FALSE,FALSE,2477.398295
48,40,FRG,FI1,FR,FI,Western,Northern,FALSE,FALSE,0.14,0.013068,0.022989,FALSE,FALSE,2581.225874
48,41,FRG,FI2,FR,FI,Western,Northern,FALSE,FALSE,0.11,0.009426,0.013748,FALSE,FALSE,1966.79579
48,42,FRG,FR1,FR,FR,Western,Western,TRUE,TRUE,0.13,0.013174,0.02134,FALSE,TRUE,304.752781
48,43,FRG,FRB,FR,FR,Western,Western,TRUE,TRUE,0.08,0.00617,0.020092,TRUE,TRUE,200.591527
48,44,FRG,FRC,FR,FR,Western,Western,TRUE,TRUE,0.12,0.012813,0.024074,FALSE,TRUE,455.785165
48,45,FRG,FRD,FR,FR,Western,Western,TRUE,TRUE,0.18,0.017256,0.025708,TRUE,TRUE,198.067577
48,46,FRG,FRE,FR,FR,Western,Western,TRUE,TRUE,0.14,0.012549,0.023828,FALSE,TRUE,407.05968
48,47,FRG,FRF,FR,FR,Western,Western,TRUE,TRUE,0.15,0.017028,0.029275,FALSE,FALSE,533.148269
48,49,FRG,FRH,FR,FR,Western,Western,TRUE,TRUE,0.12,0.015273,0.025372,TRUE,TRUE,150.3011
48,50,FRG,FRI,FR,FR,Western,Western,TRUE,TRUE,0.09,0.009141,0.025771,TRUE,TRUE,290.601645
48,51,FRG,FRJ,FR,FR,Western,Western,TRUE,TRUE,0.16,0.015175,0.024097,FALSE,FALSE,496.745254
48,52,FRG,FRK,FR,FR,Western,Western,TRUE,TRUE,0.19,0.018647,0.027195,FALSE,FALSE,492.222116
48,53,FRG,FRL,FR,FR,Western,Western,TRUE,TRUE,0.07,0.006568,0.014821,FALSE,FALSE,663.684869
48,54,FRG,FRM,FR,FR,Western,Western,TRUE,TRUE,0.15,0.016851,0.022998,FALSE,FALSE,997.231715
48,55,FRG,HU1,FR,HU,Western,CEE,FALSE,FALSE,0.08,0.005815,0.038874,FALSE,FALSE,1533.347206
48,56,FRG,HU2,FR,HU,Western,CEE,FALSE,FALSE,0.06,0.005643,0.021056,FALSE,FALSE,1414.606445
48,57,FRG,HU3,FR,HU,Western,CEE,FALSE,FALSE,0.1,0.008386,0.052823,FALSE,FALSE,1654.722432
48,58,FRG,IE0,FR,IE,Western,Western,FALSE,TRUE,0.08,0.00762,0.011811,FALSE,FALSE,830.08918
48,59,FRG,ITC,FR,IT,Western,Southern,FALSE,FALSE,0.14,0.01615,0.022243,FALSE,FALSE,804.576297
48,60,FRG,ITF,FR,IT,Western,Southern,FALSE,FALSE,0.15,0.013797,0.022962,FALSE,FALSE,1567.223538
48,61,FRG,ITG,FR,IT,Western,Southern,FALSE,FALSE,0.11,0.010961,0.022758,FALSE,FALSE,1637.792372
48,62,FRG,ITH,FR,IT,Western,Southern,FALSE,FALSE,0.09,0.009771,0.018886,FALSE,FALSE,993.097498
48,63,FRG,ITI,FR,IT,Western,Southern,FALSE,FALSE,0.15,0.015616,0.023532,FALSE,FALSE,1159.021249
48,64,FRG,LT0,FR,LT,Western,Baltics,FALSE,FALSE,0.1,0.011065,0.026066,FALSE,FALSE,1916.914969
48,65,FRG,LU0,FR,LU,Western,Western,FALSE,TRUE,0.08,0.005117,0.0138,FALSE,FALSE,591.634327
48,66,FRG,LV0,FR,LV,Western,Baltics,FALSE,FALSE,0.02,0.001769,0.016124,FALSE,FALSE,2103.363084
48,67,FRG,MT0,FR,MT,Western,Southern,FALSE,FALSE,0.15,0.011985,0.021853,FALSE,FALSE,1788.140801
48,68,FRG,NL1,FR,NL,Western,Western,FALSE,TRUE,0.17,0.016916,0.02263,FALSE,FALSE,807.984848
48,69,FRG,NL2,FR,NL,Western,Western,FALSE,TRUE,0.21,0.024392,0.028883,FALSE,FALSE,753.079814
48,70,FRG,NL3,FR,NL,Western,Western,FALSE,TRUE,0.1,0.00827,0.019073,FALSE,FALSE,558.764158
48,71,FRG,NL4,FR,NL,Western,Western,FALSE,TRUE,0.14,0.024983000000000002,0.028696,FALSE,FALSE,654.18373
48,72,FRG,PL2,FR,PL,Western,CEE,FALSE,FALSE,0.09,0.006755,0.07536,FALSE,FALSE,1555.009177
48,73,FRG,PL4,FR,PL,Western,CEE,FALSE,FALSE,0.08,0.005772,0.076658,FALSE,FALSE,1351.296257
48,74,FRG,PL5,FR,PL,Western,CEE,FALSE,FALSE,0.05,0.00334,0.01448,FALSE,FALSE,1360.127029
48,75,FRG,PL6,FR,PL,Western,CEE,FALSE,FALSE,0.09,0.008936,0.05463,FALSE,FALSE,1578.923075
48,76,FRG,PL7,FR,PL,Western,CEE,FALSE,FALSE,0.1,0.007867,0.015218,FALSE,FALSE,1546.667039
48,77,FRG,PL8,FR,PL,Western,CEE,FALSE,FALSE,0.06,0.005398,0.044148,FALSE,FALSE,1777.525348
48,78,FRG,PL9,FR,PL,Western,CEE,FALSE,FALSE,0.05,0.004581,0.024918,FALSE,FALSE,1684.111408
48,79,FRG,PT1,FR,PT,Western,Southern,FALSE,FALSE,0.13,0.01208,0.022573,FALSE,FALSE,1058.343833
48,80,FRG,PT2,FR,PT,Western,Southern,FALSE,FALSE,0.09,0.009421,0.017064,FALSE,FALSE,2233.77951
48,81,FRG,PT3,FR,PT,Western,Southern,FALSE,FALSE,0.11,0.009715,0.016033,FALSE,FALSE,2084.095081
48,82,FRG,RO1,FR,RO,Western,CEE,FALSE,FALSE,0.06,0.003921,0.056433,FALSE,FALSE,1885.113242
48,83,FRG,RO2,FR,RO,Western,CEE,FALSE,FALSE,0.03,0.001884,0.02085,FALSE,FALSE,2157.82831
48,84,FRG,RO3,FR,RO,Western,CEE,FALSE,FALSE,0.07,0.005515,0.034098,FALSE,FALSE,2123.657693
48,85,FRG,RO4,FR,RO,Western,CEE,FALSE,FALSE,0.09,0.007564,0.034489,FALSE,FALSE,1840.19006
48,86,FRG,SE1,FR,SE,Western,Northern,FALSE,FALSE,0.11,0.007321,0.035751,FALSE,FALSE,1742.324361
48,87,FRG,SE2,FR,SE,Western,Northern,FALSE,FALSE,0.08,0.006968,0.060304,FALSE,FALSE,1508.367982
48,88,FRG,SE3,FR,SE,Western,Northern,FALSE,FALSE,0.08,0.007238,0.042247,FALSE,FALSE,2128.636499
48,89,FRG,SI0,FR,SI,Western,CEE,FALSE,FALSE,0.14,0.016601,0.024259,FALSE,FALSE,1201.424724
48,90,FRG,SK0,FR,SK,Western,CEE,FALSE,FALSE,0.08,0.00683,0.011916,FALSE,FALSE,1484.403331
49,1,FRH,AT1,FR,AT,Western,Western,FALSE,TRUE,0.11,0.008297,0.020574,FALSE,FALSE,1385.74389
49,2,FRH,AT2,FR,AT,Western,Western,FALSE,TRUE,0.15,0.040922,0.044247,FALSE,FALSE,1337.943307
49,3,FRH,AT3,FR,AT,Western,Western,FALSE,TRUE,0.16,0.024454,0.033056,FALSE,FALSE,1203.625786
49,4,FRH,BE1,FR,BE,Western,Western,FALSE,TRUE,0.15,0.010312,0.021469,FALSE,FALSE,597.210398
49,5,FRH,BE2,FR,BE,Western,Western,FALSE,TRUE,0.15,0.011654,0.023764,FALSE,FALSE,596.480324
49,6,FRH,BE3,FR,BE,Western,Western,FALSE,TRUE,0.14,0.014494,0.024185,FALSE,FALSE,621.266275
49,7,FRH,BG3,FR,BG,Western,CEE,FALSE,FALSE,0.08,0.005504,0.013804,FALSE,FALSE,2222.802705
49,8,FRH,BG4,FR,BG,Western,CEE,FALSE,FALSE,0.06,0.003995,0.014328,FALSE,FALSE,2225.789931
49,9,FRH,CY0,FR,CY,Western,Southern,FALSE,FALSE,0.1,0.010066,0.016689,FALSE,FALSE,3287.759055
49,10,FRH,CZ0,FR,CZ,Western,CEE,FALSE,FALSE,0.02,7.38e-4,0.018418,FALSE,FALSE,1358.908738
49,11,FRH,DE1,FR,DE,Western,Western,FALSE,TRUE,0.17,0.014228,0.027438,FALSE,FALSE,877.086485
49,12,FRH,DE2,FR,DE,Western,Western,FALSE,TRUE,0.09,0.011808,0.026006,FALSE,FALSE,1096.839773
49,13,FRH,DE3,FR,DE,Western,Western,FALSE,TRUE,0.13,0.011542,0.021369,FALSE,FALSE,1244.637067
49,14,FRH,DE4,FR,DE,Western,Western,FALSE,TRUE,0.14,0.014275,0.022405,FALSE,FALSE,1196.653984
49,15,FRH,DE5,FR,DE,Western,Western,FALSE,TRUE,0.17,0.016758,0.023852,FALSE,FALSE,985.924144
49,16,FRH,DE6,FR,DE,Western,Western,FALSE,TRUE,0.17,0.015575,0.021862,FALSE,FALSE,1081.783486
49,17,FRH,DE7,FR,DE,Western,Western,FALSE,TRUE,0.15,0.012065,0.021884,FALSE,FALSE,899.142416
49,18,FRH,DE8,FR,DE,Western,Western,FALSE,TRUE,0.1,0.006096,0.016257,FALSE,FALSE,1238.82354
49,19,FRH,DE9,FR,DE,Western,Western,FALSE,TRUE,0.12,0.009073,0.018505,FALSE,FALSE,958.653672
49,20,FRH,DEA,FR,DE,Western,Western,FALSE,TRUE,0.07,0.006517,0.020516,FALSE,FALSE,826.550325
49,21,FRH,DEB,FR,DE,Western,Western,FALSE,TRUE,0.09,0.009749,0.020266,FALSE,FALSE,760.129256
