state,state_id,year,cigsale,retprice,treatment
Vermont,35,1974,151.8000030517578,41.29999923706055,0
Vermont,35,1975,155.5,41.79999923706055,0
Vermont,35,1976,171.10000610351562,47.099998474121094,0
Vermont,35,1977,169.39999389648438,47,0
Vermont,35,1978,162.39999389648438,52.5,0
Vermont,35,1979,160.89999389648438,54.79999923706055,0
Vermont,35,1980,161.60000610351562,58.900001525878906,0
Vermont,35,1981,163.8000030517578,61,0
Vermont,35,1982,162.3000030517578,66.80000305175781,0
Vermont,35,1983,153.8000030517578,77,0
Vermont,35,1984,144.3000030517578,90.5999984741211,0
Vermont,35,1985,144.5,95.5,0
Vermont,35,1986,131.1999969482422,104.9000015258789,0
Vermont,35,1987,128.3000030517578,113.8000030517578,0
Vermont,35,1988,128.6999969482422,123.6999969482422,0
Vermont,35,1989,120.9000015258789,129.6999969482422,0
Vermont,35,1990,124.3000030517578,143.6999969482422,0
Vermont,35,1991,120.9000015258789,150.10000610351562,0
Vermont,35,1992,126.5,168,0
Vermont,35,1993,117.1999969482422,173.8000030517578,0
Vermont,35,1994,120.3000030517578,159.60000610351562,0
Vermont,35,1995,123.1999969482422,160.10000610351562,0
Vermont,35,1996,102.5,196.3999938964844,0
Vermont,35,1997,97.6999969482422,201.8999938964844,0
Vermont,35,1998,97,213.8999938964844,0
Vermont,35,1999,94.0999984741211,233.6999969482422,0
Vermont,35,2000,88.9000015258789,301.1000061035156,0
Virginia,36,1970,124.3000030517578,28.799999237060547,0
Virginia,36,1971,128.39999389648438,30.200000762939453,0
Virginia,36,1972,137,29.899999618530273,0
Virginia,36,1973,143.10000610351562,30.100000381469727,0
Virginia,36,1974,149.60000610351562,31.299999237060547,0
Virginia,36,1975,152.6999969482422,33.599998474121094,0
Virginia,36,1976,158.10000610351562,37.900001525878906,0
Virginia,36,1977,157.6999969482422,38.400001525878906,0
Virginia,36,1978,155.89999389648438,42.79999923706055,0
Virginia,36,1979,151.8000030517578,45.79999923706055,0
Virginia,36,1980,148.89999389648438,48.5,0
Virginia,36,1981,149.89999389648438,51.79999923706055,0
Virginia,36,1982,147.39999389648438,56.400001525878906,0
Virginia,36,1983,144.6999969482422,68.80000305175781,0
Virginia,36,1984,136.8000030517578,76,0
Virginia,36,1985,134.60000610351562,83.5999984741211,0
Virginia,36,1986,135.8000030517578,91.3000030517578,0
Virginia,36,1987,133,94.5999984741211,0
Virginia,36,1988,129.5,102.0999984741211,0
Virginia,36,1989,122.5,109.4000015258789,0
Virginia,36,1990,118.9000015258789,128.60000610351562,0
Virginia,36,1991,109.0999984741211,136.5,0
Virginia,36,1992,108.1999969482422,157.89999389648438,0
Virginia,36,1993,105.4000015258789,165.6999969482422,0
Virginia,36,1994,106.1999969482422,156.5,0
Virginia,36,1995,106.6999969482422,157.5,0
Virginia,36,1996,104.5999984741211,159.60000610351562,0
Virginia,36,1997,108,159.60000610351562,0
Virginia,36,1998,105.5999984741211,162.1999969482422,0
Virginia,36,1999,102.0999984741211,183.6999969482422,0
Virginia,36,2000,96.6999969482422,252.8000030517578,0
West Virginia,37,1970,114.5,33.70000076293945,0
West Virginia,37,1971,111.5,41.599998474121094,0
West Virginia,37,1972,117.5,41.29999923706055,0
West Virginia,37,1973,116.5999984741211,39.900001525878906,0
West Virginia,37,1974,119.9000015258789,42,0
West Virginia,37,1975,123.1999969482422,45.20000076293945,0
West Virginia,37,1976,129.6999969482422,48.400001525878906,0
West Virginia,37,1977,133.89999389648438,48.900001525878906,0
West Virginia,37,1978,131.60000610351562,53.900001525878906,0
West Virginia,37,1979,122.0999984741211,62.400001525878906,0
West Virginia,37,1980,122.3000030517578,64.30000305175781,0
West Virginia,37,1981,120.5,66.19999694824219,0
West Virginia,37,1982,119.8000030517578,75.0999984741211,0
West Virginia,37,1983,115.6999969482422,88.19999694824219,0
West Virginia,37,1984,111.9000015258789,97.1999969482422,0
West Virginia,37,1985,109.0999984741211,103.1999969482422,0
West Virginia,37,1986,112.0999984741211,104.0999984741211,0
West Virginia,37,1987,107.5,112.8000030517578,0
West Virginia,37,1988,109.0999984741211,122.1999969482422,0
West Virginia,37,1989,104,131.1999969482422,0
West Virginia,37,1990,104.0999984741211,142.89999389648438,0
West Virginia,37,1991,100.0999984741211,144.10000610351562,0
West Virginia,37,1992,97.9000015258789,158.1999969482422,0
West Virginia,37,1993,111,166.1999969482422,0
West Virginia,37,1994,104.1999969482422,150.10000610351562,0
West Virginia,37,1995,115.1999969482422,156.8000030517578,0
West Virginia,37,1996,112.6999969482422,157.3000030517578,0
West Virginia,37,1997,114.5,160.89999389648438,0
West Virginia,37,1998,114.5999984741211,171.10000610351562,0
West Virginia,37,1999,112.4000015258789,192.3999938964844,0
West Virginia,37,2000,107.9000015258789,253.6999969482422,0
Wisconsin,38,1970,106.4000015258789,38.5,0
Wisconsin,38,1971,105.4000015258789,40.20000076293945,0
Wisconsin,38,1972,108.8000030517578,40.29999923706055,0
Wisconsin,38,1973,109.5,42.599998474121094,0
Wisconsin,38,1974,111.8000030517578,43.900001525878906,0
Wisconsin,38,1975,113.5,46.599998474121094,0
Wisconsin,38,1976,115.4000015258789,51.29999923706055,0
Wisconsin,38,1977,117.1999969482422,52.099998474121094,0
Wisconsin,38,1978,116.6999969482422,57.099998474121094,0
Wisconsin,38,1979,117.0999984741211,58.70000076293945,0
Wisconsin,38,1980,117.5999984741211,61.20000076293945,0
Wisconsin,38,1981,119.9000015258789,64.9000015258789,0
Wisconsin,38,1982,115.5999984741211,75,0
Wisconsin,38,1983,106.3000030517578,92,0
Wisconsin,38,1984,105.5999984741211,100.8000030517578,0
Wisconsin,38,1985,107,106.8000030517578,0
Wisconsin,38,1986,105.4000015258789,110.8000030517578,0
Wisconsin,38,1987,106,116.3000030517578,0
Wisconsin,38,1988,102.5999984741211,128.60000610351562,0
Wisconsin,38,1989,100.3000030517578,138.3000030517578,0
Wisconsin,38,1990,94,151.10000610351562,0
Wisconsin,38,1991,95.5,158.60000610351562,0
Wisconsin,38,1992,96.1999969482422,176.5,0
Wisconsin,38,1993,91.1999969482422,195.5,0
Wisconsin,38,1994,91.8000030517578,178.60000610351562,0
Wisconsin,38,1995,93.5,188,0
Wisconsin,38,1996,92.0999984741211,200.5,0
Wisconsin,38,1997,91.9000015258789,200.6999969482422,0
Wisconsin,38,1998,88.69999694824219,210.8000030517578,0
Wisconsin,38,1999,84.4000015258789,243.5,0
Wisconsin,38,2000,80.0999984741211,312.79998779296875,0
Wyoming,39,1970,132.1999969482422,34.099998474121094,0
Wyoming,39,1971,131.6999969482422,34.400001525878906,0
Wyoming,39,1972,140,34.400001525878906,0
Wyoming,39,1973,141.1999969482422,34.400001525878906,0
Wyoming,39,1974,145.8000030517578,35.79999923706055,0
Wyoming,39,1975,160.6999969482422,38.599998474121094,0
Wyoming,39,1976,161.5,42.599998474121094,0
Wyoming,39,1977,160.39999389648438,43.400001525878906,0
Wyoming,39,1978,160.3000030517578,49.79999923706055,0
Wyoming,39,1979,168.60000610351562,51.70000076293945,0
Wyoming,39,1980,158.10000610351562,55.29999923706055,0
Wyoming,39,1981,163.10000610351562,55.900001525878906,0
Wyoming,39,1982,157.6999969482422,64.30000305175781,0
Wyoming,39,1983,141.1999969482422,71,0
Wyoming,39,1984,128.89999389648438,81.69999694824219,0
Wyoming,39,1985,125.6999969482422,87.4000015258789,0
Wyoming,39,1986,124.8000030517578,97.8000030517578,0
Wyoming,39,1987,110.4000015258789,102.6999969482422,0
Wyoming,39,1988,114.3000030517578,112.9000015258789,0
Wyoming,39,1989,111.4000015258789,118.5999984741211,0
Wyoming,39,1990,96.9000015258789,129.5,0
Wyoming,39,1991,109.0999984741211,136,0
Wyoming,39,1992,110.8000030517578,155.10000610351562,0
Wyoming,39,1993,108.4000015258789,166.89999389648438,0
Wyoming,39,1994,111.1999969482422,147.39999389648438,0
Wyoming,39,1995,115,153,0
Wyoming,39,1996,110.3000030517578,162.5,0
Wyoming,39,1997,108.8000030517578,164.10000610351562,0
Wyoming,39,1998,102.9000015258789,168.8000030517578,0
Wyoming,39,1999,104.8000030517578,189.6000061035156,0
Wyoming,39,2000,90.5,267.1000061035156,0
