kecamatan_id,kecamatan_name,district_name,province,flooded,share_pop_flooded,share_area_flooded,flood_intensity_quintile,area_km2,n_pixels,latitude,longitude,year,post,period,avg_luminosity,nl_sum,nl_log,nl_growth
KEC_117,AcehSingkil_Kec_09,Aceh Singkil,Aceh,0,0.0,0.0,0,121.1,141,2.3516,97.816,2010,1,postrec,1.6336,230.3387,5.43956,-0.02144
KEC_117,AcehSingkil_Kec_09,Aceh Singkil,Aceh,0,0.0,0.0,0,121.1,141,2.3516,97.816,2011,1,postrec,1.5739,221.9237,5.40234,-0.03722
KEC_117,AcehSingkil_Kec_09,Aceh Singkil,Aceh,0,0.0,0.0,0,121.1,141,2.3516,97.816,2012,1,postrec,1.5364,216.6273,5.37818,-0.02415
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,1999,0,(base year),0.2911,144.1156,4.97062,
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2000,0,baseline,0.2974,147.1965,4.99178,0.02115
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2001,0,baseline,0.292,144.5373,4.97354,-0.01823
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2002,0,baseline,0.2926,144.825,4.97553,0.00199
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2003,0,pre,0.2913,144.2064,4.97125,-0.00428
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2004,0,pre,0.2997,148.3574,4.99963,0.02838
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2005,1,tsunami,0.3,148.5013,5.0006,0.00097
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2006,1,recovery,0.2975,147.2672,4.99226,-0.00835
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2007,1,recovery,0.302,149.5072,5.00735,
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2008,1,recovery,0.3012,149.0888,5.00455,-0.0028
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2009,1,postrec,0.3075,152.2051,5.02524,0.02069
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2010,1,postrec,0.3057,151.3002,5.01927,-0.00596
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2011,1,postrec,0.296,146.543,4.98733,-0.03195
KEC_118,AcehSingkil_Kec_10,Aceh Singkil,Aceh,0,0.0,0.0,0,425.8,495,2.3756,97.805,2012,1,postrec,0.2947,145.8666,4.9827,-0.00463
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,1999,0,(base year),0.0,0.0009,-6.25411,
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2000,0,baseline,0.0,0.001,-6.22774,0.02637
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2001,0,baseline,0.0,0.001,-6.23962,-0.01189
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2002,0,baseline,0.0,0.0009,-6.24209,-0.00246
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2003,0,pre,0.0,0.0009,-6.24164,0.00044
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2004,0,pre,0.0,0.001,-6.21461,0.02704
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2005,1,tsunami,0.0,0.001,-6.22139,-0.00678
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2006,1,recovery,0.0,0.001,-6.23115,-0.00976
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2007,1,recovery,0.0,0.001,-6.20914,0.02201
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2008,1,recovery,0.0,0.001,-6.21811,-0.00897
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2009,1,postrec,0.0,0.001,-6.20155,0.01656
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2010,1,postrec,0.0,0.001,-6.20623,-0.00468
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2011,1,postrec,0.0,0.001,-6.23086,-0.02463
KEC_119,AcehSingkil_Kec_11,Aceh Singkil,Aceh,0,0.0,0.0,0,97.4,113,2.3334,98.1734,2012,1,postrec,0.0,0.001,-6.2208,0.01007
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,1999,0,(base year),7.9496,1653.5215,7.41066,
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2000,0,baseline,8.362,1739.3058,7.46124,0.05058
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2001,0,baseline,8.4703,1761.8134,7.4741,0.01286
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2002,0,baseline,8.8311,1836.859,7.51581,0.04171
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2003,0,pre,9.1278,1898.586,7.54887,0.03305
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2004,0,pre,9.7397,2025.8624,7.61375,0.06489
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2005,1,tsunami,9.9828,2076.4141,7.6384,0.02465
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2006,1,recovery,10.2783,2137.8779,7.66757,0.02917
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2007,1,recovery,10.7563,2237.3136,7.71303,0.04546
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2008,1,recovery,11.0006,2288.1152,7.73548,0.02245
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2009,1,postrec,11.4769,2387.1905,7.77787,0.04239
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2010,1,postrec,11.7926,2452.8648,7.80501,0.02714
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2011,1,postrec,11.8696,2468.8693,7.81152,0.0065
KEC_120,AcehSingkil_Kec_12,Aceh Singkil,Aceh,0,0.0,0.0,0,179.0,208,2.4515,97.707,2012,1,postrec,12.3502,2568.8401,7.85121,0.03969
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,1999,0,(base year),13.9686,1634.3307,7.39899,
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2000,0,baseline,14.9408,1748.0738,7.46627,0.06728
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2001,0,baseline,15.5254,1816.4744,7.50465,0.03838
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2002,0,baseline,16.2295,1898.8485,7.549,0.04435
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2003,0,pre,17.023,1991.6854,7.59674,0.04773
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2004,0,pre,18.4846,2162.6956,7.67911,0.08237
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2005,1,tsunami,19.2481,2252.0229,7.71958,0.04047
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2006,1,recovery,19.9859,2338.3518,7.7572,0.03762
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2007,1,recovery,21.4616,2511.0074,7.82844,0.07124
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2008,1,recovery,22.4638,2628.2642,7.87408,0.04564
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2009,1,postrec,23.7315,2776.5888,7.92898,0.0549
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2010,1,postrec,24.9091,2914.3599,7.97741,0.04843
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2011,1,postrec,25.5212,2985.979,8.00168,0.02428
KEC_121,Pidie_Kec_01,Pidie,Aceh,1,0.1104,0.00082,1,100.8,117,5.3886,96.1,2012,1,postrec,26.6463,3117.616,8.04482,
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,1999,0,(base year),0.0,0.0008,-6.34028,
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2000,0,baseline,0.0,0.0008,-6.29635,0.04393
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2001,0,baseline,0.0,0.0008,-6.29625,0.0001
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2002,0,baseline,0.0,0.0009,-6.26913,0.02713
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2003,0,pre,0.0,0.0009,-6.25504,0.01409
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2004,0,pre,0.0,0.001,-6.21461,
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2005,1,tsunami,0.0,0.001,-6.201,0.01361
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2006,1,recovery,0.0,0.001,-6.19022,0.01078
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2007,1,recovery,0.0,0.0011,-6.14755,0.04267
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2008,1,recovery,0.0,0.0011,-6.14419,0.00337
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2009,1,postrec,0.0,0.0012,-6.12148,0.0227
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2010,1,postrec,0.0,0.0012,-6.10643,0.01505
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2011,1,postrec,0.0,0.0012,-6.11759,-0.01117
KEC_122,Pidie_Kec_02,Pidie,Aceh,0,0.0,0.0,0,69.4,81,5.1303,95.9422,2012,1,postrec,0.0,0.0013,-6.08562,0.03197
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,1999,0,(base year),0.6139,107.4324,4.67687,
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2000,0,baseline,0.6539,114.4325,4.73999,0.06312
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2001,0,baseline,0.6688,117.0416,4.76254,0.02254
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2002,0,baseline,0.6994,122.3971,4.80728,0.04474
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2003,0,pre,0.7279,127.375,4.84714,0.03986
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2004,0,pre,0.7732,135.3157,4.90762,0.06047
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2005,1,tsunami,0.7982,139.6772,4.93934,0.03172
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2006,1,recovery,0.8164,142.8723,4.96196,0.02262
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2007,1,recovery,0.8648,151.3383,5.01952,0.05757
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2008,1,recovery,0.8953,156.6847,5.05424,0.03472
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2009,1,postrec,0.9471,165.7428,5.11044,0.0562
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2010,1,postrec,0.983,172.0173,5.1476,0.03716
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2011,1,postrec,0.9867,172.671,5.15139,0.00379
KEC_123,Pidie_Kec_03,Pidie,Aceh,0,0.0,0.0,0,150.6,175,5.0339,95.8828,2012,1,postrec,1.0383,181.6982,5.20235,0.05096
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,1999,0,(base year),3.5601,914.9426,6.81886,
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2000,0,baseline,3.6411,935.7605,6.84136,0.0225
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2001,0,baseline,3.5431,910.5651,6.81407,-0.02729
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2002,0,baseline,3.5298,907.1497,6.81031,-0.00376
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2003,0,pre,3.4891,896.695,6.79872,-0.01159
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2004,0,pre,3.5449,911.0489,6.8146,0.01588
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2005,1,tsunami,3.4843,895.466,6.79735,
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2006,1,recovery,3.441,884.3283,6.78483,-0.01252
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2007,1,recovery,3.4801,894.3813,6.79613,0.0113
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2008,1,recovery,3.4479,886.1124,6.78684,-0.00929
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2009,1,postrec,3.4843,895.4558,6.79733,0.01049
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2010,1,postrec,3.4157,877.8359,6.77746,-0.01987
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2011,1,postrec,3.3245,854.3959,6.7504,-0.02707
KEC_124,Pidie_Kec_04,Pidie,Aceh,0,0.0,0.0,0,221.1,257,4.9114,95.9392,2012,1,postrec,3.3443,859.4834,6.75633,0.00594
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,1999,0,(base year),2.2348,400.0334,5.99155,
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2000,0,baseline,2.2608,404.6782,6.00309,0.01154
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2001,0,baseline,2.2157,396.6116,5.98296,-0.02013
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2002,0,baseline,2.2275,398.725,5.98827,0.00531
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2003,0,pre,2.2314,399.4163,5.99001,0.00173
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2004,0,pre,2.2923,410.3231,6.01695,0.02694
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2005,1,tsunami,2.271,406.5153,6.00762,-0.00932
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2006,1,recovery,2.2513,402.9749,5.99888,-0.00875
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2007,1,recovery,2.3026,412.1597,6.02141,0.02254
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2008,1,recovery,2.2785,407.8562,6.01092,-0.0105
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2009,1,postrec,2.3121,413.8601,6.02553,0.01461
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2010,1,postrec,2.29,409.9075,6.01593,-0.0096
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2011,1,postrec,2.2346,399.9848,5.99143,-0.0245
KEC_125,Pidie_Kec_05,Pidie,Aceh,0,0.0,0.0,0,153.8,179,4.9642,95.7953,2012,1,postrec,2.2392,400.8085,5.99349,0.00206
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,1999,0,(base year),1.0944,1091.1027,6.99495,
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2000,0,baseline,1.0859,1082.6115,6.98713,-0.00781
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2001,0,baseline,1.0325,1029.3944,6.93673,-0.05041
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2002,0,baseline,1.009,1005.9505,6.91369,-0.02304
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2003,0,pre,0.9758,972.9031,6.88029,-0.0334
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2004,0,pre,0.9793,976.3717,6.88384,0.00356
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2005,1,tsunami,0.9593,956.4711,6.86325,-0.02059
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2006,1,recovery,0.9324,929.5827,6.83474,-0.02851
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2007,1,recovery,0.9284,925.5777,6.83042,-0.00432
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2008,1,recovery,0.9038,901.0851,6.8036,-0.02682
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2009,1,postrec,0.8906,887.9526,6.78892,-0.01468
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2010,1,postrec,0.8588,856.2239,6.75253,-0.03639
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2011,1,postrec,0.8153,812.9005,6.70061,-0.05192
KEC_126,Pidie_Kec_06,Pidie,Aceh,0,0.0,0.0,0,857.8,997,5.2366,95.8331,2012,1,postrec,0.8003,797.9339,6.68203,-0.01858
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,1999,0,(base year),4.4055,696.0725,6.54546,
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2000,0,baseline,4.6975,742.2038,6.60963,0.06417
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2001,0,baseline,4.8179,761.2279,6.63493,0.02531
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2002,0,baseline,5.0601,799.4997,6.68399,0.04905
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2003,0,pre,5.2604,831.1434,6.7228,0.03882
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2004,0,pre,5.653,893.1738,6.79478,0.07198
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2005,1,tsunami,5.88,929.0347,6.83415,0.03936
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2006,1,recovery,6.0849,961.4088,6.8684,0.03425
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2007,1,recovery,6.4635,1021.2401,6.92877,0.06037
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2008,1,recovery,6.7474,1066.0882,6.97175,0.04298
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2009,1,postrec,7.1313,1126.7469,7.02709,0.05534
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2010,1,postrec,7.373,1164.9346,7.06042,0.03333
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2011,1,postrec,7.5419,1191.6254,7.08307,
KEC_127,Pidie_Kec_07,Pidie,Aceh,0,0.0,0.0,0,136.3,158,5.0875,95.8623,2012,1,postrec,8.0212,1267.3547,7.14469,0.06161
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,1999,0,(base year),3.4682,652.0166,6.48007,
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2000,0,baseline,3.8197,718.1091,6.57662,0.09655
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2001,0,baseline,4.0945,769.7643,6.64609,0.06946
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2002,0,baseline,4.4452,835.6939,6.72826,0.08218
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2003,0,pre,4.7868,899.9205,6.80231,0.07404
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2004,0,pre,5.3239,1000.8886,6.90864,0.10634
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2005,1,tsunami,5.7133,1074.1061,6.97924,0.0706
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2006,1,recovery,6.1213,1150.801,7.04821,0.06897
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2007,1,recovery,6.702,1259.9701,7.13884,0.09063
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2008,1,recovery,7.1309,1340.6177,7.20089,
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2009,1,postrec,7.8431,1474.5041,7.29608,0.09519
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2010,1,postrec,8.4048,1580.1083,7.36525,0.06917
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2011,1,postrec,8.8391,1661.7438,7.41562,0.05037
KEC_128,Pidie_Kec_08,Pidie,Aceh,0,0.0,0.0,0,161.7,188,5.5013,96.1593,2012,1,postrec,9.6324,1810.8992,7.50158,0.08596
KEC_129,Pidie_Kec_09,Pidie,Aceh,0,0.0,0.0,0,325.2,378,5.5195,95.7409,1999,0,(base year),0.0,0.0008,-6.32728,
KEC_129,Pidie_Kec_09,Pidie,Aceh,0,0.0,0.0,0,325.2,378,5.5195,95.7409,2000,0,baseline,0.0,0.0008,-6.29697,0.03032
KEC_129,Pidie_Kec_09,Pidie,Aceh,0,0.0,0.0,0,325.2,378,5.5195,95.7409,2001,0,baseline,0.0,0.0009,-6.28891,0.00805
KEC_129,Pidie_Kec_09,Pidie,Aceh,0,0.0,0.0,0,325.2,378,5.5195,95.7409,2002,0,baseline,0.0,0.0009,-6.26145,0.02747
KEC_129,Pidie_Kec_09,Pidie,Aceh,0,0.0,0.0,0,325.2,378,5.5195,95.7409,2003,0,pre,0.0,0.0009,-6.25591,0.00553
