district_id,district_name,province,region_group,district_type,coastal,flooded,neighbour_of_flooded,flood_treatment_group,latitude,longitude,year,post,period,gdp_const_usd_m,gdp_growth,population,pop_growth,gdp_pc_usd,gdp_pc_growth,va_agri_share,va_manu_share,va_serv_share,capital_formation_pc_usd,poverty_rate,doctors_per_1000,water_access_pct,sanitation_access_pct,electricity_access_pct,hdi
RIAU_D03,Riau District 3,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.0204,101.5238,2009,1,postrec,911.716,0.04026,223302,0.00586,4082.88,0.0344,45.779,4.424,39.979,105.55,13.73,0.377,74.35,62.23,92.76,70.58
RIAU_D03,Riau District 3,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.0204,101.5238,2010,1,postrec,984.327,0.07964,224115,0.00364,4392.07,0.076,46.242,4.504,39.036,110.43,13.23,0.415,72.76,66.08,94.49,71.03
RIAU_D03,Riau District 3,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.0204,101.5238,2011,1,postrec,1075.081,0.0922,225200,0.00484,4773.89,0.08736,44.429,4.955,40.593,124.55,14.32,0.408,75.65,66.79,95.82,69.89
RIAU_D03,Riau District 3,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.0204,101.5238,2012,1,postrec,1121.176,0.04288,229350,0.01843,4888.5,0.02445,44.299,5.391,39.596,148.66,12.37,0.404,75.55,68.71,95.25,72.66
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,1999,0,(base year),814.925,,671152,,1214.22,,47.499,5.622,36.711,7.95,22.77,0.232,58.24,45.61,75.79,65.48
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2000,0,baseline,880.094,0.07997,677915,0.01008,1298.24,0.06989,48.853,5.295,35.777,15.25,18.58,0.209,57.78,51.23,78.2,66.83
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2001,0,baseline,856.744,-0.02653,676725,-0.00175,1266.01,-0.02478,46.928,5.679,34.52,27.72,19.25,0.224,63.95,51.96,79.92,67.6
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2002,0,baseline,853.343,-0.00397,679149,0.00358,1256.49,-0.00755,46.665,5.183,36.063,41.17,19.54,0.266,61.91,49.85,81.28,67.02
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2003,0,pre,921.645,0.08004,682992,0.00566,1349.42,0.07438,48.882,6.932,38.805,50.86,18.26,0.294,63.88,56.4,84.95,68.34
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2004,0,pre,959.177,0.04072,697687,0.02152,1374.8,0.01921,48.233,6.854,36.995,65.79,18.45,0.28,62.97,55.57,87.26,66.56
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2005,1,tsunami,1000.551,0.04313,684985,-0.01821,1460.69,0.06134,48.168,5.916,38.049,76.09,19.26,0.299,66.93,58.39,87.07,68.89
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2006,1,recovery,1014.096,0.01354,708594,0.03447,1431.14,-0.02093,48.097,4.593,38.889,88.38,15.65,0.327,70.27,56.82,87.43,68.9
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2007,1,recovery,1036.356,0.02195,726092,0.02469,1427.31,-0.00274,46.945,5.804,36.855,102.75,17.89,0.337,66.15,59.88,88.07,69.83
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2008,1,recovery,1031.061,-0.00511,739773,0.01884,1393.75,-0.02395,45.926,5.718,39.06,116.95,13.5,0.327,67.28,60.81,89.3,69.27
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2009,1,postrec,1116.945,0.0833,757946,0.02457,1473.65,0.05873,46.333,4.738,37.037,128.83,14.01,0.358,76.86,62.68,95.51,70.95
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2010,1,postrec,1249.286,0.11848,766000,0.01063,1630.92,0.10786,45.311,4.98,41.136,143.31,15.85,0.441,74.58,65.85,94.26,71.31
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2011,1,postrec,1356.913,0.08615,779038,0.01702,1741.78,0.06913,46.398,5.541,40.479,156.12,15.28,0.457,75.24,63.87,95.61,71.45
RIAU_D04,Riau District 4,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,0.8467,102.652,2012,1,postrec,1378.064,0.01559,780067,0.00132,1766.6,0.01427,45.321,5.279,39.351,169.64,11.09,0.421,74.91,75.1,97.94,72.03
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,1999,0,(base year),854.674,,415659,,2056.19,,30.425,5.875,52.928,10.08,20.76,0.229,59.76,46.45,77.73,66.2
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2000,0,baseline,883.153,0.03332,430138,0.03483,2053.19,-0.00151,29.421,4.993,56.1,19.28,20.07,0.226,61.3,51.48,80.22,66.81
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2001,0,baseline,902.028,0.02137,448119,0.0418,2012.92,-0.02043,28.158,5.805,55.31,29.51,22.9,0.208,61.12,49.98,82.45,67.66
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2002,0,baseline,946.755,0.04958,461858,0.03066,2049.89,0.01893,29.976,5.582,56.856,41.98,20.02,0.284,60.15,52.66,83.43,67.99
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2003,0,pre,992.673,0.0485,481538,0.04261,2061.46,0.00589,27.421,4.977,55.557,54.0,19.12,0.314,63.12,53.8,84.02,67.58
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2004,0,pre,1017.083,0.02459,505508,0.04978,2012.0,-0.02519,28.216,4.95,57.073,53.71,16.91,0.29,62.27,56.61,84.59,68.45
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2005,1,tsunami,1104.462,0.08591,516499,0.02174,2138.36,0.06417,28.887,5.264,56.822,74.17,17.16,0.275,69.59,57.84,86.73,69.16
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2006,1,recovery,1230.628,0.11423,544289,0.05381,2260.98,0.06043,28.497,5.452,55.557,87.79,17.47,0.316,69.1,62.47,89.13,68.95
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2007,1,recovery,1320.957,0.0734,576519,0.05921,2291.26,0.01419,27.332,4.932,56.397,98.12,17.28,0.359,70.44,61.61,90.42,69.32
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2008,1,recovery,1425.554,0.07918,611927,0.06142,2329.61,0.01777,25.708,5.61,59.831,107.45,17.52,0.349,71.8,64.73,91.45,69.65
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2009,1,postrec,1302.756,-0.08614,618195,0.01024,2107.36,-0.09638,28.215,5.317,58.963,118.09,16.33,0.374,72.59,63.71,90.8,71.9
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2010,1,postrec,1393.863,0.06993,631347,0.02128,2207.76,0.04866,28.363,5.187,59.064,122.94,11.37,0.391,75.02,63.16,94.94,70.51
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2011,1,postrec,1321.791,-0.05171,645052,0.02171,2049.12,-0.07341,26.064,5.291,57.548,150.0,15.26,0.409,81.79,67.15,95.71,70.24
RIAU_D05,Riau District 5,Riau,Rest of Sumatra,Kota,0,0,0,Control: Rest of Sumatra,-0.7209,102.5766,2012,1,postrec,1336.38,0.01104,649776,0.00732,2056.68,0.00371,26.811,5.72,60.365,156.42,14.56,0.441,78.1,71.74,97.59,71.92
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,1999,0,(base year),1202.256,,695473,,1728.69,,49.307,5.218,36.265,12.52,20.25,0.184,56.56,47.42,76.2,66.46
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2000,0,baseline,1228.363,0.02171,718252,0.03275,1710.21,-0.01104,45.344,7.142,36.94,7.15,22.23,0.244,59.28,50.11,80.87,66.12
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2001,0,baseline,1348.445,0.09776,736563,0.02549,1830.73,0.07226,49.562,6.329,37.892,22.49,20.89,0.243,63.14,52.42,81.38,66.53
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2002,0,baseline,1480.297,0.09778,751267,0.01996,1970.4,0.07782,46.029,5.217,38.153,36.52,19.8,0.231,61.41,53.05,80.98,66.75
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2003,0,pre,1538.342,0.03921,767480,0.02158,2004.41,0.01763,43.215,5.524,39.068,39.18,17.75,0.244,65.44,57.6,84.93,67.81
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2004,0,pre,1544.835,0.00422,801097,0.0438,1928.4,-0.03958,45.218,5.801,37.725,50.19,17.92,0.283,65.42,56.21,87.68,66.47
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2005,1,tsunami,1575.089,0.01958,812311,0.014,1939.02,0.00559,45.465,5.806,38.221,63.42,18.96,0.31,71.01,54.92,85.8,69.82
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2006,1,recovery,1577.905,0.00179,817853,0.00682,1929.33,-0.00504,47.502,4.449,39.338,68.69,14.42,0.306,65.67,60.74,87.87,68.2
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2007,1,recovery,1557.98,-0.01263,812039,-0.00711,1918.6,-0.00552,46.162,4.67,37.999,75.5,13.32,0.323,66.31,62.37,91.51,70.01
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2008,1,recovery,1561.799,0.00245,812310,0.00033,1922.66,0.00212,45.964,5.511,39.295,98.76,17.29,0.383,70.92,62.74,90.87,69.61
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2009,1,postrec,1680.716,0.07614,819125,0.00839,2051.84,0.06775,47.093,5.013,39.916,99.99,16.85,0.38,69.1,63.84,92.5,71.61
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2010,1,postrec,1856.128,0.10437,828363,0.01128,2240.72,0.09309,43.793,6.337,40.393,114.4,13.4,0.401,75.46,63.47,94.5,70.63
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2011,1,postrec,1837.248,-0.01017,826152,-0.00267,2223.86,-0.0075,43.442,5.551,41.015,120.51,12.15,0.396,76.96,66.59,96.63,70.62
RIAU_D06,Riau District 6,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.6315,102.0071,2012,1,postrec,1892.303,0.02997,821818,-0.00525,2302.58,0.03521,44.308,5.358,41.731,126.44,13.68,0.432,74.53,68.17,98.71,72.09
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,1999,0,(base year),263.806,,393337,,670.69,,49.053,5.292,33.836,14.99,23.28,0.227,57.43,48.34,78.61,65.73
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2000,0,baseline,281.73,0.06794,399694,0.01616,704.86,0.05178,48.357,6.844,35.669,19.67,23.49,0.217,55.56,50.33,79.26,66.18
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2001,0,baseline,283.42,0.006,401580,0.00472,705.76,0.00128,50.42,5.699,35.482,25.27,20.04,0.223,58.79,52.24,81.19,67.89
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2002,0,baseline,305.673,0.07852,411856,0.02559,742.18,0.05293,47.196,5.584,35.189,34.08,20.83,0.257,61.81,53.78,84.3,67.61
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2003,0,pre,313.4,0.02528,420420,0.02079,745.45,0.00449,47.736,4.922,36.563,52.92,18.29,0.252,64.44,54.84,84.01,68.06
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2004,0,pre,327.204,0.04404,426312,0.01401,767.52,0.03003,48.343,5.867,38.218,63.75,17.71,0.313,62.85,59.05,85.88,68.54
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2005,1,tsunami,369.126,0.12812,439957,0.03201,839.0,0.09612,47.67,5.143,37.585,81.36,16.26,0.313,66.14,56.95,87.32,67.53
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2006,1,recovery,347.602,-0.05831,439775,-0.00041,790.41,-0.0579,47.503,6.762,37.544,83.23,19.38,0.334,68.37,59.99,89.46,69.02
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2007,1,recovery,346.818,-0.00226,430699,-0.02064,805.24,0.01838,49.435,5.569,38.067,99.31,18.08,0.352,70.9,59.68,89.82,70.14
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2008,1,recovery,316.916,-0.08622,429530,-0.00272,737.82,-0.0835,46.267,5.559,36.79,114.12,15.21,0.376,72.55,63.01,90.62,68.92
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2009,1,postrec,333.304,0.05171,439489,0.02319,758.39,0.02852,46.004,6.161,36.769,128.71,14.41,0.389,70.83,67.61,93.36,70.47
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2010,1,postrec,386.52,0.15966,454787,0.03481,849.89,0.12485,46.351,4.306,38.749,139.84,15.21,0.415,70.89,65.64,94.1,70.38
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2011,1,postrec,412.402,0.06696,468910,0.03105,879.49,0.03591,48.103,5.163,40.05,150.61,12.37,0.443,73.04,69.97,95.72,71.43
RIAU_D07,Riau District 7,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.2551,100.8295,2012,1,postrec,444.444,0.0777,483673,0.03149,918.89,0.04621,45.253,5.321,37.896,164.03,14.93,0.422,76.19,70.53,98.84,71.94
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,1999,0,(base year),563.314,,455509,,1236.67,,49.944,5.942,33.016,10.03,25.88,0.242,55.75,50.43,78.12,65.28
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2000,0,baseline,590.38,0.04805,458242,0.006,1288.36,0.04205,50.691,5.401,35.36,10.13,20.03,0.247,57.75,51.91,81.34,66.18
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2001,0,baseline,649.928,0.10086,465489,0.01581,1396.23,0.08505,49.055,6.309,34.402,19.28,20.58,0.225,57.81,55.13,80.52,67.46
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2002,0,baseline,707.663,0.08883,476327,0.02328,1485.67,0.06555,49.114,5.937,36.124,33.21,20.67,0.256,60.1,50.66,82.56,68.18
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2003,0,pre,784.192,0.10814,490032,0.02877,1600.29,0.07937,50.198,5.49,34.897,41.97,17.76,0.253,65.04,49.82,84.14,67.76
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2004,0,pre,850.558,0.08463,508311,0.0373,1673.3,0.04733,48.908,4.951,35.533,49.34,18.63,0.309,64.61,54.5,85.5,67.92
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2005,1,tsunami,1015.375,0.19377,513161,0.00954,1978.67,0.18423,48.705,6.104,37.266,66.48,17.7,0.301,69.05,58.68,86.87,69.13
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2006,1,recovery,1013.933,-0.00142,521547,0.01634,1944.09,-0.01776,47.727,4.633,36.155,79.33,15.95,0.326,69.21,57.78,88.65,69.98
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2007,1,recovery,980.858,-0.03262,526953,0.01037,1861.38,-0.04299,48.523,5.603,37.255,84.88,15.48,0.377,70.63,63.3,90.98,70.32
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2008,1,recovery,940.372,-0.04128,534771,0.01484,1758.46,-0.05611,47.309,5.54,37.059,102.89,16.21,0.382,73.02,58.88,93.16,69.89
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2009,1,postrec,1136.403,0.20846,523949,-0.02024,2168.92,0.2287,46.277,4.715,37.444,103.82,16.29,0.373,69.81,65.93,92.48,69.64
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2010,1,postrec,1285.34,0.13106,519344,-0.00879,2474.93,0.13985,49.31,5.719,38.06,126.55,15.46,0.38,73.46,63.23,94.55,70.89
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2011,1,postrec,1464.234,0.13918,507330,-0.02313,2886.15,0.16231,46.307,5.761,39.501,138.83,13.02,0.406,73.5,67.93,96.01,71.65
RIAU_D08,Riau District 8,Riau,Rest of Sumatra,Kabupaten,0,0,0,Control: Rest of Sumatra,-0.0838,102.0619,2012,1,postrec,1577.252,0.07719,496898,-0.02056,3174.19,0.09775,46.375,5.728,39.843,144.21,12.88,0.438,78.24,69.5,97.53,72.21
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,1999,0,(base year),473.313,,307718,,1538.14,,45.344,5.8,38.046,7.94,17.46,0.202,59.22,47.98,78.51,66.14
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2000,0,baseline,513.234,0.08434,318133,0.03385,1613.27,0.0505,46.287,6.716,38.895,10.51,21.79,0.226,58.9,52.61,79.38,66.29
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2001,0,baseline,558.384,0.08797,321984,0.0121,1734.2,0.07587,44.997,6.858,37.055,25.84,18.75,0.231,61.06,53.05,81.75,67.23
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2002,0,baseline,606.735,0.08659,322542,0.00173,1881.11,0.08486,45.598,4.586,39.483,36.38,17.23,0.27,65.0,52.25,81.84,68.01
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2003,0,pre,696.343,0.14769,327433,0.01517,2126.67,0.13252,45.461,4.979,40.558,33.1,17.52,0.246,62.95,54.37,82.58,67.58
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2004,0,pre,735.586,0.05636,336742,0.02843,2184.42,0.02793,45.042,5.525,40.491,46.12,20.29,0.291,65.09,54.24,83.2,67.61
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2005,1,tsunami,727.661,-0.01077,343287,0.01944,2119.69,-0.03021,44.639,5.66,40.693,53.78,20.44,0.3,63.48,58.05,86.61,68.23
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2006,1,recovery,773.593,0.06312,353768,0.03053,2186.72,0.03259,43.829,6.475,39.084,62.3,15.63,0.305,67.76,59.42,89.6,69.17
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2007,1,recovery,853.775,0.10365,363199,0.02666,2350.71,0.07699,45.928,4.658,39.607,86.32,16.14,0.359,71.08,57.33,86.86,69.4
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2008,1,recovery,847.532,-0.00731,370456,0.01998,2287.81,-0.02729,45.282,5.685,41.624,87.2,14.91,0.345,73.03,59.72,92.14,69.66
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2009,1,postrec,832.808,-0.01737,384115,0.03687,2168.12,-0.05424,45.052,4.941,39.838,98.52,17.25,0.387,72.21,60.0,93.56,70.3
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2010,1,postrec,837.618,0.00578,394959,0.02823,2120.78,-0.02245,43.361,4.837,42.084,106.8,16.01,0.394,74.42,67.11,96.28,71.87
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2011,1,postrec,834.894,-0.00325,406136,0.0283,2055.7,-0.03155,44.126,3.163,43.038,110.99,11.34,0.399,75.27,67.68,96.95,70.53
RIAU_D09,Riau District 9,Riau,Rest of Sumatra,Kabupaten,1,0,0,Control: Rest of Sumatra,-0.4356,101.0063,2012,1,postrec,872.407,0.04493,418588,0.03066,2084.17,0.01427,43.269,5.281,43.558,122.3,11.89,0.454,74.14,67.41,97.91,70.51
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,1999,0,(base year),277.389,,170695,,1625.05,,17.816,6.409,67.863,9.06,21.88,0.152,56.96,46.87,79.51,65.42
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2000,0,baseline,297.423,0.07222,175938,0.03071,1690.5,0.04151,16.857,6.662,69.104,7.75,22.87,0.209,57.77,46.05,79.02,65.86
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2001,0,baseline,326.572,0.09801,180559,0.02627,1808.67,0.07174,17.589,5.94,68.493,24.03,21.02,0.283,61.36,51.23,80.63,67.07
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2002,0,baseline,365.859,0.1203,188893,0.04616,1936.85,0.07414,16.938,5.369,67.159,39.68,18.43,0.21,62.02,52.88,81.12,68.35
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2003,0,pre,412.793,0.12828,190079,0.00628,2171.69,0.12201,15.442,5.199,69.495,50.9,18.17,0.254,64.99,54.22,83.44,67.61
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2004,0,pre,418.05,0.01274,192971,0.01522,2166.39,-0.00248,15.354,6.455,70.495,54.34,18.53,0.255,66.12,56.78,83.79,68.01
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2005,1,tsunami,465.817,0.11426,198104,0.0266,2351.38,0.08766,13.815,4.864,69.57,69.49,17.99,0.317,66.57,57.17,89.17,68.0
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2006,1,recovery,488.757,0.04925,206946,0.04464,2361.75,0.00461,14.246,5.514,69.58,82.76,16.4,0.325,68.83,59.83,87.4,68.82
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2007,1,recovery,542.33,0.10961,213753,0.03289,2537.18,0.07672,15.495,5.963,71.247,98.32,16.45,0.349,63.79,57.65,91.6,69.91
RIAU_D10,Riau District 10,Riau,Rest of Sumatra,Kota,1,0,0,Control: Rest of Sumatra,0.9513,100.4538,2008,1,recovery,579.992,0.06944,221893,0.03808,2613.84,0.03136,14.915,4.967,70.629,105.37,13.24,0.379,68.77,65.32,89.73,70.68
