id,year,emp,wage,cap,indoutpt,n,w,k,ys,n_lag1,w_lag1,k_lag1,n_lag2,d_n,d_w,d_k,d_n_lag1,d_w_lag1,d_k_lag1
82,1980,4.88600015640259,35.8734016418457,0.55349999666214,100.0,1.58637404441833,3.57999610900879,-0.591493546962738,4.60517024993896,1.62116885185242,3.53839659690857,-0.623621106147766,1.60160732269287,-0.034794807434090025,0.04159951210022017,0.032127559185027965,0.019561529159550117,-0.0048296451568603516,-0.02013176679611195
82,1981,4.86800003051758,36.0601005554199,0.493000000715256,89.1999969482422,1.58268320560455,3.58518695831299,-0.707246124744415,4.49088096618652,1.58637404441833,3.57999610900879,-0.591493546962738,1.62116885185242,-0.003690838813780184,0.005190849304200107,-0.11575257778167691,-0.034794807434090025,0.04159951210022017,0.032127559185027965
82,1982,4.7350001335144,39.867000579834,0.478300005197525,90.5,1.55498170852661,3.68554902076721,-0.737517118453979,4.50534963607788,1.58268320560455,3.58518695831299,-0.707246124744415,1.58637404441833,-0.027701497077939896,0.10036206245422008,-0.030270993709564098,-0.003690838813780184,0.005190849304200107,-0.11575257778167691
83,1977,7.04500007629395,24.0706005096436,1.51670002937317,127.164001464844,1.95231819152832,3.18099117279053,0.416536927223206,4.84547758102417,,,,,,,,,,
83,1978,7.00400018692017,22.7387008666992,1.49890005588531,127.386596679688,1.94648146629333,3.12406826019287,0.404731541872025,4.84722661972046,1.95231819152832,3.18099117279053,0.416536927223206,,-0.0058367252349900145,-0.0569229125976598,-0.01180538535118103,,,
83,1979,6.77400016784668,24.3348999023438,1.36759996414185,124.642402648926,1.91309177875519,3.19191145896912,0.313057363033295,4.82544898986816,1.94648146629333,3.12406826019287,0.404731541872025,1.95231819152832,-0.03338968753814009,0.06784319877625,-0.09167417883872997,-0.0058367252349900145,-0.0569229125976598,-0.01180538535118103
83,1980,5.95900011062622,26.8568000793457,1.3882999420166,118.913200378418,1.78490269184113,3.29051899909973,0.32807993888855,4.77839374542236,1.91309177875519,3.19191145896912,0.313057363033295,1.94648146629333,-0.12818908691406006,0.0986075401306099,0.015022575855255016,-0.03338968753814009,0.06784319877625,-0.09167417883872997
83,1981,4.74100017547607,25.9132995605469,1.24600005149841,99.3575973510742,1.55624806880951,3.25475645065308,0.219938457012177,4.59872531890869,1.78490269184113,3.29051899909973,0.32807993888855,1.91309177875519,-0.22865462303161999,-0.035762548446649944,-0.10814148187637301,-0.12818908691406006,0.0986075401306099,0.015022575855255016
83,1982,3.77999997138977,26.9505004882812,1.05780005455017,97.2427978515625,1.32972395420074,3.29400181770325,0.0561913326382637,4.57721090316772,1.55624806880951,3.25475645065308,0.219938457012177,1.78490269184113,-0.22652411460876998,0.03924536705017001,-0.1637471243739133,-0.22865462303161999,-0.035762548446649944,-0.10814148187637301
83,1983,3.2960000038147,29.1933994293213,0.86870002746582,97.1943969726562,1.19270956516266,3.37394261360168,-0.140757411718369,4.57671308517456,1.32972395420074,3.29400181770325,0.0561913326382637,1.55624806880951,-0.13701438903807994,0.07994079589842995,-0.1969487443566327,-0.22652411460876998,0.03924536705017001,-0.1637471243739133
84,1976,11.003999710083,20.6389999389648,1.96050000190735,94.6657028198242,2.39825892448425,3.02718257904053,0.673199534416199,4.55035161972046,,,,,,,,,,
84,1977,12.8159999847412,17.010799407959,2.22009992599487,96.3899993896484,2.55069446563721,2.83384847640991,0.797552227973938,4.56840229034424,2.39825892448425,3.02718257904053,0.673199534416199,,0.15243554115296032,-0.19333410263062012,0.12435269355773904,,,
84,1978,15.3769998550415,16.4804000854492,2.68099999427795,98.6078033447266,2.73287296295166,2.80217170715332,0.986189842224121,4.59115028381348,2.55069446563721,2.83384847640991,0.797552227973938,2.39825892448425,0.18217849731445002,-0.03167676925659002,0.188637614250183,0.15243554115296032,-0.19333410263062012,0.12435269355773904
84,1979,16.2059993743896,17.9221992492676,4.46019983291626,100.3583984375,2.78538155555725,2.88604021072388,1.4951936006546,4.60874795913696,2.73287296295166,2.80217170715332,0.986189842224121,2.55069446563721,0.05250859260558993,0.0838685035705602,0.5090037584304791,0.18217849731445002,-0.03167676925659002,0.188637614250183
84,1980,16.4020004272461,19.3474006652832,4.92719984054565,100.183403015137,2.79740333557129,2.96255803108215,1.59477078914642,4.60700273513794,2.78538155555725,2.88604021072388,1.4951936006546,2.73287296295166,0.012021780014039862,0.07651782035827015,0.09957718849181996,0.05250859260558993,0.0838685035705602,0.5090037584304791
84,1981,16.0860004425049,20.607400894165,4.69549989700317,98.6743011474609,2.77794933319092,3.02565026283264,1.5466046333313,4.59182453155518,2.79740333557129,2.96255803108215,1.59477078914642,2.78538155555725,-0.01945400238036976,0.06309223175048961,-0.04816615581512007,0.012021780014039862,0.07651782035827015,0.09957718849181996
84,1982,16.8299999237061,20.7063007354736,5.00979995727539,99.3806991577148,2.82316303253174,3.03043794631958,1.61139595508575,4.59895801544189,2.77794933319092,3.02565026283264,1.5466046333313,2.79740333557129,0.04521369934081987,0.004787683486940253,0.06479132175445002,-0.01945400238036976,0.06309223175048961,-0.04816615581512007
85,1976,32.5470008850098,16.8689994812012,10.3559999465942,93.8332977294922,3.48268532752991,2.82547760009766,2.33756613731384,4.54151964187622,,,,,,,,,,
85,1977,30.8059997558594,17.4416007995605,9.39430046081543,97.0999984741211,3.42770957946777,2.85885810852051,2.24010324478149,4.57574129104614,3.48268532752991,2.82547760009766,2.33756613731384,,-0.054975748062140006,0.03338050842285023,-0.09746289253234997,,,
85,1978,30.378999710083,17.7856006622314,8.64990043640137,101.800003051758,3.41375160217285,2.87838912010193,2.15754771232605,4.62301015853882,3.42770957946777,2.85885810852051,2.24010324478149,3.48268532752991,-0.013957977294920099,0.01953101158142001,-0.08255553245544034,-0.054975748062140006,0.03338050842285023,-0.09746289253234997
85,1979,30.5330009460449,18.0352001190186,9.35599994659424,102.266700744629,3.41880798339844,2.89232540130615,2.23601794242859,4.6275839805603,3.41375160217285,2.87838912010193,2.15754771232605,3.42770957946777,0.005056381225590378,0.01393628120422008,0.0784702301025404,-0.013957977294920099,0.01953101158142001,-0.08255553245544034
85,1980,29.882999420166,17.8782997131348,8.51799964904785,100.36669921875,3.39728975296021,2.88358759880066,2.14218163490295,4.60883045196533,3.41880798339844,2.89232540130615,2.23601794242859,3.41375160217285,-0.0215182304382302,-0.008737802505490055,-0.0938363075256401,0.005056381225590378,0.01393628120422008,0.0784702301025404
85,1981,25.1720008850098,17.978099822998,6.65859985351562,94.9167022705078,3.22573232650757,2.8891544342041,1.89590919017792,4.55299949645996,3.39728975296021,2.88358759880066,2.14218163490295,3.41880798339844,-0.17155742645263983,0.005566835403439718,-0.24627244472503018,-0.0215182304382302,-0.008737802505490055,-0.0938363075256401
85,1982,22.8330001831055,18.003999710083,5.75089979171753,97.4832992553711,3.1282069683075,2.89059400558472,1.74935626983643,4.57968091964722,3.22573232650757,2.8891544342041,1.89590919017792,3.39728975296021,-0.09752535820007013,0.0014395713806201194,-0.14655292034148992,-0.17155742645263983,0.005566835403439718,-0.24627244472503018
86,1976,98.2590026855469,16.7835006713867,34.1725006103516,94.6657028198242,4.58760690689087,2.82039618492126,3.53142118453979,4.55035161972046,,,,,,,,,,
86,1977,99.1989974975586,15.3535003662109,32.3653984069824,96.3899993896484,4.59712791442871,2.73134350776672,3.47708988189697,4.56840229034424,4.58760690689087,2.82039618492126,3.53142118453979,,0.00952100753784002,-0.08905267715454013,-0.054331302642820045,,,
86,1978,100.415000915527,18.8763999938965,31.862699508667,98.6078033447266,4.60931158065796,2.93791246414185,3.4614360332489,4.59115028381348,4.59712791442871,2.73134350776672,3.47708988189697,4.58760690689087,0.012183666229249823,0.20656895637513006,-0.015653848648069957,0.00952100753784002,-0.08905267715454013,-0.054331302642820045
86,1979,108.561996459961,15.3699998855591,31.7898006439209,100.3583984375,4.68732118606567,2.73241758346558,3.45914554595947,4.60874795913696,4.60931158065796,2.93791246414185,3.4614360332489,4.59712791442871,0.0780096054077104,-0.20549488067626998,-0.002290487289430043,0.012183666229249823,0.20656895637513006,-0.015653848648069957
86,1980,106.565002441406,15.9281997680664,47.1078987121582,100.183403015137,4.66875505447388,2.76809120178223,3.85244059562683,4.60700273513794,4.68732118606567,2.73241758346558,3.45914554595947,4.60931158065796,-0.018566131591790658,0.03567361831664995,0.3932950496673602,0.0780096054077104,-0.20549488067626998,-0.002290487289430043
86,1981,103.128997802734,17.1285991668701,44.3526992797852,98.6743011474609,4.6359806060791,2.84074950218201,3.7921736240387,4.59182453155518,4.66875505447388,2.76809120178223,3.85244059562683,4.68732118606567,-0.03277444839477983,0.07265830039977983,-0.060266971588130325,-0.018566131591790658,0.03567361831664995,0.3932950496673602
86,1982,99.2020034790039,17.1877994537354,38.279899597168,99.3806991577148,4.59715843200684,2.84419989585876,3.6449248790741,4.59895801544189,4.6359806060791,2.84074950218201,3.7921736240387,4.66875505447388,-0.03882217407225941,0.003450393676750263,-0.14724874496460005,-0.03277444839477983,0.07265830039977983,-0.060266971588130325
87,1976,69.9000015258789,29.4850997924805,10.2804002761841,116.400001525879,4.24706554412842,3.38388514518738,2.33023929595947,4.75703239440918,,,,,,,,,,
87,1977,39.2000007629395,24.5452995300293,9.38899993896484,115.699996948242,3.66867685317993,3.20052027702332,2.23953866958618,4.75100040435791,4.24706554412842,3.38388514518738,2.33023929595947,,-0.5783886909484899,-0.18336486816406028,-0.09070062637329013,,,
87,1978,41.4000015258789,24.0401992797852,10.1127996444702,112.800003051758,3.72328090667725,3.17972731590271,2.31380200386047,4.72561645507812,3.66867685317993,3.20052027702332,2.23953866958618,4.24706554412842,0.054604053497320226,-0.02079296112060991,0.07426333427429022,-0.5783886909484899,-0.18336486816406028,-0.09070062637329013
87,1979,43.0,23.2320995330811,10.8522996902466,108.900001525879,3.76120018959045,3.14553499221802,2.38437700271606,4.69043016433716,3.72328090667725,3.17972731590271,2.31380200386047,3.66867685317993,0.037919282913200014,-0.03419232368469016,0.07057499885558993,0.054604053497320226,-0.02079296112060991,0.07426333427429022
87,1980,39.5,24.5384006500244,10.4246997833252,100.0,3.67630076408386,3.20023918151855,2.34417796134949,4.60517024993896,3.76120018959045,3.14553499221802,2.38437700271606,3.72328090667725,-0.08489942550659002,0.054704189300530004,-0.04019904136657004,0.037919282913200014,-0.03419232368469016,0.07057499885558993
87,1981,35.7999992370605,24.5757999420166,10.1215000152588,89.1999969482422,3.57794785499573,3.20176219940186,2.31466197967529,4.49088096618652,3.67630076408386,3.20023918151855,2.34417796134949,3.76120018959045,-0.09835290908812988,0.0015230178833101071,-0.02951598167420011,-0.08489942550659002,0.054704189300530004,-0.04019904136657004
87,1982,32.4000015258789,26.1767997741699,9.53829956054688,90.5,3.47815847396851,3.26487350463867,2.25531530380249,4.50534963607788,3.57794785499573,3.20176219940186,2.31466197967529,3.67630076408386,-0.09978938102722035,0.06311130523681019,-0.05934667587280007,-0.09835290908812988,0.0015230178833101071,-0.02951598167420011
88,1976,7.47700023651123,33.5635986328125,2.76200008392334,110.099998474121,2.01183176040649,3.51344203948975,1.01595509052277,4.70138883590698,,,,,,,,,,
88,1977,8.32299995422363,33.1529006958008,2.88849997520447,109.199996948242,2.11902284622192,3.50113010406494,1.0607373714447,4.69318103790283,2.01183176040649,3.51344203948975,1.01595509052277,,0.10719108581542969,-0.012311935424810017,0.04478228092192982,,,
88,1978,8.62199974060059,33.5667991638184,2.85829997062683,111.900001525879,2.15431714057922,3.51353740692139,1.05022704601288,4.71760559082031,2.11902284622192,3.50113010406494,1.0607373714447,2.01183176040649,0.03529429435730025,0.012407302856449753,-0.010510325431819956,0.10719108581542969,-0.012311935424810017,0.04478228092192982
88,1979,9.13500022888184,30.5538005828857,2.06069993972778,111.0,2.21211314201355,3.41948914527893,0.723045706748962,4.70953035354614,2.15431714057922,3.51353740692139,1.05022704601288,2.11902284622192,0.057796001434329725,-0.09404826164245961,-0.327181339263918,0.03529429435730025,0.012407302856449753,-0.010510325431819956
88,1980,8.67300033569336,29.0069999694824,2.15350008010864,100.0,2.16021490097046,3.36753726005554,0.767094433307648,4.60517024993896,2.21211314201355,3.41948914527893,0.723045706748962,2.15431714057922,-0.05189824104308993,-0.051951885223390004,0.04404872655868608,0.057796001434329725,-0.09404826164245961,-0.327181339263918
88,1981,7.24399995803833,31.3253993988037,1.83619999885559,89.0,1.98017358779907,3.44442915916443,0.607698202133179,4.48863649368286,2.16021490097046,3.36753726005554,0.767094433307648,2.21211314201355,-0.18004131317138983,0.07689189910888983,-0.159396231174469,-0.05189824104308993,-0.051951885223390004,0.04404872655868608
88,1982,7.32999992370605,31.6392002105713,1.78450000286102,90.9000015258789,1.99197554588318,3.45439696311951,0.579138278961182,4.5097599029541,1.98017358779907,3.44442915916443,0.607698202133179,2.16021490097046,0.011801958084109998,0.009967803955079901,-0.02855992317199707,-0.18004131317138983,0.07689189910888983,-0.159396231174469
89,1976,1.11000001430511,32.7979011535645,0.77920001745224,110.099998474121,0.104360029101372,3.49036455154419,-0.24948750436306,4.70138883590698,,,,,,,,,,
89,1977,1.33800005912781,30.4288997650146,0.897000014781952,109.199996948242,0.291175991296768,3.41539287567139,-0.108699403703213,4.69318103790283,0.104360029101372,3.49036455154419,-0.24948750436306,,0.18681596219539603,-0.07497167587280007,0.14078810065984698,,,
89,1978,1.33000004291534,31.5765991210938,1.2878999710083,111.900001525879,0.285178989171982,3.45241641998291,0.253012955188751,4.71760559082031,0.291175991296768,3.41539287567139,-0.108699403703213,0.104360029101372,-0.005997002124786044,0.03702354431152033,0.361712358891964,0.18681596219539603,-0.07497167587280007,0.14078810065984698
89,1979,1.31700003147125,28.0631008148193,1.61730003356934,111.0,0.275356441736221,3.3344554901123,0.480758100748062,4.70953035354614,0.285178989171982,3.45241641998291,0.253012955188751,0.291175991296768,-0.009822547435760998,-0.11796092987061035,0.22774514555931102,-0.005997002124786044,0.03702354431152033,0.361712358891964
89,1980,1.34099996089935,27.281099319458,1.45480000972748,100.0,0.293415576219559,3.30619406700134,0.374868452548981,4.60517024993896,0.275356441736221,3.3344554901123,0.480758100748062,0.285178989171982,0.018059134483338013,-0.028261423110959694,-0.10588964819908103,-0.009822547435760998,-0.11796092987061035,0.22774514555931102
89,1981,1.35699999332428,28.4696998596191,1.34370005130768,89.0,0.305276364088058,3.3488404750824,0.295427054166794,4.48863649368286,0.293415576219559,3.30619406700134,0.374868452548981,0.275356441736221,0.011860787868499034,0.04264640808106002,-0.079441398382187,0.018059134483338013,-0.028261423110959694,-0.10588964819908103
89,1982,1.29999995231628,27.8810997009277,1.05190002918243,90.9000015258789,0.262364238500595,3.32794904708862,0.0505980812013149,4.5097599029541,0.305276364088058,3.3488404750824,0.295427054166794,0.293415576219559,-0.042912125587463046,-0.020891427993780187,-0.2448289729654791,0.011860787868499034,0.04264640808106002,-0.079441398382187
90,1976,11.9399995803833,45.2318000793457,6.38129997253418,110.050003051758,2.47989416122437,3.81180047988892,1.8533718585968,4.70093488693237,,,,,,,,,,
90,1977,11.7030000686646,33.7333984375,6.59549999237061,109.425003051758,2.45984530448914,3.51848840713501,1.88638758659363,4.69523954391479,2.47989416122437,3.81180047988892,1.8533718585968,,-0.020048856735229936,-0.2933120727539098,0.03301572799682995,,,
90,1978,10.9770002365112,24.4283008575439,7.66520023345947,111.224998474121,2.39580225944519,3.19574236869812,2.0366907119751,4.71155500411987,2.45984530448914,3.51848840713501,1.88638758659363,2.47989416122437,-0.0640430450439502,-0.3227460384368901,0.15030312538146995,-0.020048856735229936,-0.2933120727539098,0.03301572799682995
90,1979,10.3039999008179,17.6434001922607,7.68370008468628,111.224998474121,2.33253216743469,2.87036180496216,2.03910112380981,4.71155500411987,2.39580225944519,3.19574236869812,2.0366907119751,2.45984530448914,-0.06327009201049982,-0.32538056373596014,0.0024104118347101355,-0.0640430450439502,-0.3227460384368901,0.15030312538146995
90,1980,11.7950000762939,24.7502002716064,7.38119983673096,102.75,2.46767568588257,3.20883369445801,1.99893617630005,4.63229894638062,2.33253216743469,2.87036180496216,2.03910112380981,2.39580225944519,0.13514351844787997,0.33847188949585005,-0.040164947509760074,-0.06327009201049982,-0.32538056373596014,0.0024104118347101355
90,1981,10.8059997558594,25.3150005340576,6.79850006103516,91.75,2.38010144233704,3.23139715194702,1.91670203208923,4.51906728744507,2.46767568588257,3.20883369445801,1.99893617630005,2.33253216743469,-0.08757424354553,0.02256345748901012,-0.08223414421081987,0.13514351844787997,0.33847188949585005,-0.040164947509760074
90,1982,10.4670000076294,26.4062004089355,6.48280000686646,90.4250030517578,2.34822750091553,3.27359890937805,1.86915254592896,4.50452089309692,2.38010144233704,3.23139715194702,1.91670203208923,2.46767568588257,-0.03187394142151012,0.04220175743102983,-0.047549486160270105,-0.08757424354553,0.02256345748901012,-0.08223414421081987
91,1976,0.236000001430511,31.7208995819092,0.0705000013113022,104.766403198242,-1.44392347335815,3.45697569847107,-2.65214252471924,4.65173292160034,,,,,,,,,,
91,1977,0.247999995946884,29.5571002960205,0.0747999995946884,107.479103088379,-1.39432656764984,3.38632392883301,-2.59293746948242,4.67729663848877,-1.44392347335815,3.45697569847107,-2.65214252471924,,0.0495969057083101,-0.07065176963805975,0.05920505523681996,,,
91,1978,0.244000002741814,30.2875995635986,0.0705000013113022,108.918800354004,-1.41058707237244,3.41073846817017,-2.65214252471924,4.69060277938843,-1.39432656764984,3.38632392883301,-2.59293746948242,-1.44392347335815,-0.0162605047226001,0.02441453933715998,-0.05920505523681996,0.0495969057083101,-0.07065176963805975,0.05920505523681996
91,1979,0.238000005483627,31.3887004852295,0.0663999989628792,111.559097290039,-1.43548452854156,3.44644808769226,-2.71205830574036,4.71455430984497,-1.41058707237244,3.41073846817017,-2.65214252471924,-1.39432656764984,-0.02489745616911998,0.03570961952208984,-0.05991578102111994,-0.0162605047226001,0.02441453933715998,-0.05920505523681996
91,1980,0.226999998092651,28.158899307251,0.0698999986052513,100.0,-1.4828052520752,3.33786344528198,-2.66068959236145,4.60517024993896,-1.43548452854156,3.44644808769226,-2.71205830574036,-1.41058707237244,-0.04732072353363992,-0.10858464241027965,0.0513687133789098,-0.02489745616911998,0.03570961952208984,-0.05991578102111994
91,1981,0.187000006437302,29.4615993499756,0.0551999993622303,99.3964996337891,-1.67664659023285,3.38308763504028,-2.8967924118042,4.59911680221558,-1.4828052520752,3.33786344528198,-2.66068959236145,-1.43548452854156,-0.19384133815765003,0.04522418975829989,-0.2361028194427499,-0.04732072353363992,-0.10858464241027965,0.0513687133789098
91,1982,0.178000003099442,31.5144996643066,0.0603000000119209,99.293098449707,-1.72597169876099,3.45044779777527,-2.80842328071594,4.59807586669922,-1.67664659023285,3.38308763504028,-2.8967924118042,-1.4828052520752,-0.049325108528140094,0.06736016273498979,0.08836913108825994,-0.19384133815765003,0.04522418975829989,-0.2361028194427499
92,1976,0.287000000476837,21.2411003112793,0.0515000000596046,94.5333023071289,-1.24827301502228,3.05593800544739,-2.96617341041565,4.54895210266113,,,,,,,,,,
92,1977,0.337000012397766,20.2408008575439,0.0551999993622303,95.0,-1.08767235279083,3.00770044326782,-2.8967924118042,4.55387687683105,-1.24827301502228,3.05593800544739,-2.96617341041565,,0.16060066223144998,-0.04823756217956987,0.06938099861144975,,,
92,1978,0.287999987602234,22.9591007232666,0.0351000018417835,99.4000015258789,-1.24479484558105,3.13371443748474,-3.34955406188965,4.59915208816528,-1.08767235279083,3.00770044326782,-2.8967924118042,-1.24827301502228,-0.15712249279021995,0.12601399421691983,-0.4527616500854501,0.16060066223144998,-0.04823756217956987,0.06938099861144975
92,1979,0.153999999165535,23.6096000671387,0.0119000002741814,102.466697692871,-1.87080264091492,3.16165351867676,-4.43121671676636,4.62953805923462,-1.24479484558105,3.13371443748474,-3.34955406188965,-1.08767235279083,-0.6260077953338701,0.027939081192020154,-1.0816626548767099,-0.15712249279021995,0.12601399421691983,-0.4527616500854501
92,1980,0.162000000476837,23.3397006988525,0.0171000007539988,101.466697692871,-1.82015895843506,3.15015578269958,-4.06867694854736,4.6197304725647,-1.87080264091492,3.16165351867676,-4.43121671676636,-1.24479484558105,0.050643682479860175,-0.011497735977179957,0.36253976821900036,-0.6260077953338701,0.027939081192020154,-1.0816626548767099
92,1981,0.151999995112419,24.7467002868652,0.0175999999046326,97.9666976928711,-1.88387477397919,3.20869207382202,-4.03985643386841,4.58462762832642,-1.82015895843506,3.15015578269958,-4.06867694854736,-1.87080264091492,-0.06371581554412997,0.058536291122440076,0.02882051467894975,0.050643682479860175,-0.011497735977179957,0.36253976821900036
92,1982,0.130999997258186,25.729700088501,0.0149999996647239,95.3332977294922,-2.03255796432495,3.24764585494995,-4.19970512390137,4.55737924575806,-1.88387477397919,3.20869207382202,-4.03985643386841,-1.82015895843506,-0.14868319034575994,0.03895378112792969,-0.15984869003295987,-0.06371581554412997,0.058536291122440076,0.02882051467894975
93,1977,74.661003112793,20.6721000671387,27.0242004394531,94.6500015258789,4.31295776367188,3.02878499031067,3.29673266410828,4.5501856803894,,,,,,,,,,
93,1978,75.0879974365234,20.9398002624512,27.5732002258301,99.0,4.31866073608398,3.04165172576904,3.31684422492981,4.59511995315552,4.31295776367188,3.02878499031067,3.29673266410828,,0.005702972412099605,0.012866735458370027,0.020111560821530095,,,
93,1979,73.1370010375977,21.4612998962402,27.8265991210938,102.5,4.29233455657959,3.06625127792358,3.32599234580994,4.62986278533936,4.31866073608398,3.04165172576904,3.31684422492981,4.31295776367188,-0.02632617950439009,0.024599552154540127,0.009148120880130062,0.005702972412099605,0.012866735458370027,0.020111560821530095
93,1980,101.040000915527,21.577600479126,36.7509994506836,101.650001525879,4.61551666259766,3.07165575027466,3.60416531562805,4.62153577804565,4.29233455657959,3.06625127792358,3.32599234580994,4.31866073608398,0.32318210601806996,0.005404472351079992,0.2781729698181099,-0.02632617950439009,0.024599552154540127,0.009148120880130062
93,1981,90.8939971923828,21.2196006774902,31.7159996032715,98.4749984741211,4.50969409942627,3.05492520332336,3.45682120323181,4.58980274200439,4.61551666259766,3.07165575027466,3.60416531562805,4.29233455657959,-0.10582256317138938,-0.016730546951300163,-0.1473441123962398,0.32318210601806996,0.005404472351079992,0.2781729698181099
93,1982,78.0830001831055,22.6926002502441,30.0867004394531,94.9749984741211,4.35777235031128,3.12203884124756,3.40408325195312,4.55361366271973,4.50969409942627,3.05492520332336,3.45682120323181,4.61551666259766,-0.15192174911499023,0.06711363792420011,-0.052737951278690076,-0.10582256317138938,-0.016730546951300163,-0.1473441123962398
93,1983,73.5589981079102,23.5344009399414,28.7049999237061,100.775001525879,4.29808759689331,3.1584632396698,3.35707139968872,4.61289024353027,4.35777235031128,3.12203884124756,3.40408325195312,4.50969409942627,-0.059684753417970526,0.03642439842223988,-0.0470118522644003,-0.15192174911499023,0.06711363792420011,-0.052737951278690076
94,1976,2.51699995994568,31.4967002868652,0.327499985694885,117.599998474121,0.923067688941956,3.4498827457428,-1.11626732349396,4.76728916168213,,,,,,,,,,
94,1977,2.51699995994568,28.2250995635986,0.347799986600876,115.875,0.923067688941956,3.34021162986755,-1.05612766742706,4.75251197814941,0.923067688941956,3.4498827457428,-1.11626732349396,,0.0,-0.10967111587524991,0.06013965606689986,,,
94,1978,2.50099992752075,27.8012008666992,0.351099997758865,113.525001525879,0.916690647602081,3.32507920265198,-1.04668414592743,4.73202323913574,0.923067688941956,3.34021162986755,-1.05612766742706,0.923067688941956,-0.006377041339875045,-0.015132427215569955,0.009443521499630014,0.0,-0.10967111587524991,0.06013965606689986
94,1979,2.39800000190735,26.7117004394531,0.383899986743927,109.875,0.87463504076004,3.28510165214539,-0.957373201847076,4.69934320449829,0.916690647602081,3.32507920265198,-1.04668414592743,0.923067688941956,-0.042055606842041016,-0.03997755050659002,0.08931094408035412,-0.006377041339875045,-0.015132427215569955,0.009443521499630014
94,1980,2.31200003623962,26.1238994598389,0.390500009059906,102.224998474121,0.838112950325012,3.262850522995,-0.940327286720276,4.62717628479004,0.87463504076004,3.28510165214539,-0.957373201847076,0.916690647602081,-0.036522090435027965,-0.02225112915039018,0.017045915126799982,-0.042055606842041016,-0.03997755050659002,0.08931094408035412
94,1981,1.92799997329712,25.926700592041,0.357800006866455,91.9000015258789,0.656483173370361,3.25527334213257,-1.02778112888336,4.52070093154907,0.838112950325012,3.262850522995,-0.940327286720276,0.87463504076004,-0.181629776954651,-0.0075771808624298664,-0.08745384216308405,-0.036522090435027965,-0.02225112915039018,0.017045915126799982
94,1982,1.65699994564056,28.8777008056641,0.276600003242493,90.1750030517578,0.505008697509766,3.36306977272034,-1.28518283367157,4.5017523765564,0.656483173370361,3.25527334213257,-1.02778112888336,0.838112950325012,-0.15147447586059504,0.10779643058776989,-0.25740170478821,-0.181629776954651,-0.0075771808624298664,-0.08745384216308405
95,1976,0.953000009059906,26.1334991455078,0.321399986743927,126.763603210449,-0.0481403656303883,3.26321792602539,-1.13506889343262,4.84232378005981,,,,,,,,,,
95,1977,0.947000026702881,24.0809993743896,0.329100012779236,128.365295410156,-0.0544561557471752,3.18142318725586,-1.11139357089996,4.85487985610962,-0.0481403656303883,3.26321792602539,-1.13506889343262,,-0.006315790116786901,-0.08179473876953036,0.023675322532660026,,,
95,1978,0.925000011920929,23.9430999755859,0.376700013875961,124.450698852539,-0.0779615268111229,3.17568016052246,-0.976306140422821,4.82390975952148,-0.0544561557471752,3.18142318725586,-1.11139357089996,-0.0481403656303883,-0.02350537106394769,-0.00574302673339977,0.135087430477139,-0.006315790116786901,-0.08179473876953036,0.023675322532660026
95,1979,1.07400000095367,26.5403995513916,0.442200005054474,125.217597961426,0.0713899955153465,3.27866816520691,-0.815993010997772,4.83005285263062,-0.0779615268111229,3.17568016052246,-0.976306140422821,-0.0544561557471752,0.1493515223264694,0.10298800468445002,0.16031312942504905,-0.02350537106394769,-0.00574302673339977,0.135087430477139
95,1980,1.05099999904633,23.3327007293701,0.38510000705719,100.0,0.0497420914471149,3.14985585212708,-0.954252243041992,4.60517024993896,0.0713899955153465,3.27866816520691,-0.815993010997772,-0.0779615268111229,-0.021647904068231597,-0.12881231307983,-0.13825923204421997,0.1493515223264694,0.10298800468445002,0.16031312942504905
95,1981,0.934000015258789,28.9286994934082,0.277999997138977,97.4304962158203,-0.0682788267731667,3.36483407020569,-1.2801342010498,4.5791392326355,0.0497420914471149,3.14985585212708,-0.954252243041992,0.0713899955153465,-0.1180209182202816,0.21497821807860973,-0.32588195800780806,-0.021647904068231597,-0.12881231307983,-0.13825923204421997
95,1982,0.875999987125397,28.888599395752,0.252400010824203,96.6797027587891,-0.132389202713966,3.36344695091248,-1.37674009799957,4.57140350341797,-0.0682788267731667,3.36483407020569,-1.2801342010498,0.0497420914471149,-0.06411037594079931,-0.001387119293209782,-0.09660589694977006,-0.1180209182202816,0.21497821807860973,-0.32588195800780806
96,1976,51.3950004577637,22.8391990661621,9.24380016326904,126.763603210449,3.93954086303711,3.12847828865051,2.22395300865173,4.84232378005981,,,,,,,,,,
96,1977,51.4900016784668,21.4130001068115,8.76519966125488,128.365295410156,3.94138765335083,3.06399822235107,2.17078924179077,4.85487985610962,3.93954086303711,3.12847828865051,2.22395300865173,,0.001846790313720259,-0.06448006629943981,-0.053163766860959694,,,
96,1978,60.2999992370605,23.093599319458,12.8004999160767,124.450698852539,4.09933185577393,3.13955545425415,2.54948425292969,4.82390975952148,3.94138765335083,3.06399822235107,2.17078924179077,3.93954086303711,0.15794420242310014,0.07555723190307972,0.37869501113892,0.001846790313720259,-0.06448006629943981,-0.053163766860959694
96,1979,59.5,25.8283004760742,12.1624002456665,125.217597961426,4.08597612380981,3.25147080421448,2.4983491897583,4.83005285263062,4.09933185577393,3.13955545425415,2.54948425292969,3.94138765335083,-0.01335573196412021,0.11191534996033026,-0.05113506317139027,0.15794420242310014,0.07555723190307972,0.37869501113892
