district_id,district_name,region,region_id,treated,open_year,treatment,nearby,event_time,year,post,light_intensity,ihs_light,light_positive,impervious_ratio,longitude,latitude,elevation,slope,dist_addis_km,dist_state_capital_km,dist_nearest_city_km,urbanization_rate_2007,employment_rate_2007,log_pop_density_2007,population_2007,primary_road_density,paved_road_density,share_christian_2007,share_amharic_2007,labor_intensive_park,public_park,china_aid,transport_project
ET_D070,Tigray woreda 070,Tigray,3,0,,0,0,,2018,0,0.0001,0.0001,1,,38.7183,9.7623,1797.1,5.8957,139.087,180.4464,80.9982,0.0961,0.656,5.6518,455670,0.5313,0.2681,0.6406,0.4141,,,0,0
ET_D070,Tigray woreda 070,Tigray,3,0,,0,0,,2019,0,0.0001,0.0001,1,,38.7183,9.7623,1797.1,5.8957,139.087,180.4464,80.9982,0.0961,0.656,5.6518,455670,0.5313,0.2681,0.6406,0.4141,,,0,0
ET_D070,Tigray woreda 070,Tigray,3,0,,0,0,,2020,0,0.0001,0.0001,1,0.036594,38.7183,9.7623,1797.1,5.8957,139.087,180.4464,80.9982,0.0961,0.656,5.6518,455670,0.5313,0.2681,0.6406,0.4141,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2005,0,0.0,0.0,0,0.040127,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2006,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2007,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2008,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2009,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2010,0,0.0,0.0,0,0.030953,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2011,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2012,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2013,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2014,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2015,0,0.0,0.0,0,0.029496,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2016,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2017,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2018,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2019,0,0.0,0.0,0,,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D071,Tigray woreda 071,Tigray,3,0,,0,0,,2020,0,0.0,0.0,0,0.0,36.347,8.881,457.4,10.8626,220.6477,112.1362,71.1623,0.0,0.5257,7.0582,1859695,0.1013,0.4158,0.5775,0.2434,,,0,0
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2005,0,0.07434,0.07427,1,0.035733,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2006,0,0.20979,0.20828,1,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2007,0,0.0,0.0,0,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2008,0,0.11056,0.11033,1,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2009,0,0.0,0.0,0,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2010,0,0.0,0.0,0,0.033475,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2011,0,0.2594,0.25658,1,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2012,0,0.27035,0.26716,1,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2013,0,0.0,0.0,0,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2014,0,0.0,0.0,0,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2015,0,0.60627,0.5742,1,0.034294,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2016,0,0.58688,0.55754,1,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2017,0,0.65086,0.61194,1,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2018,0,0.0,0.0,0,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2019,0,0.0,0.0,0,,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D072,Tigray woreda 072,Tigray,3,0,,0,0,,2020,0,0.0,0.0,0,0.048731,37.6404,7.9174,2511.5,3.993,135.8841,106.7278,0.0,0.4748,0.6755,8.8569,11236016,0.2751,0.4898,0.5802,0.587,,,0,1
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2005,0,0.25553,0.25283,1,0.021427,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2006,0,0.14795,0.14741,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2007,0,0.2156,0.21396,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2008,0,0.38018,0.37157,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2009,0,0.08735,0.08724,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2010,0,0.31631,0.31126,1,0.023185,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2011,0,0.14511,0.14461,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2012,0,0.22193,0.22014,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2013,0,0.0,0.0,0,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2014,0,0.0001,0.0001,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2015,0,0.03676,0.03676,1,0.033976,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2016,0,0.3559,0.34879,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2017,0,0.52583,0.50419,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2018,0,0.19843,0.19715,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2019,0,0.24497,0.24258,1,,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D073,Tigray woreda 073,Tigray,3,0,,0,0,,2020,0,0.10378,0.10359,1,0.0,41.3062,9.3187,1214.8,2.861,293.0102,189.9723,106.8275,0.3633,0.7313,6.1133,722907,0.1226,1.4338,0.1006,0.4364,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2005,0,0.38964,0.3804,1,0.039616,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2006,0,0.24703,0.24459,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2007,0,0.0,0.0,0,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2008,0,0.18275,0.18174,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2009,0,0.0,0.0,0,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2010,0,0.0001,0.0001,1,0.033048,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2011,0,0.00336,0.00336,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2012,0,0.26195,0.25904,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2013,0,0.0,0.0,0,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2014,0,0.04965,0.04963,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2015,0,0.0001,0.0001,1,0.011343,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2016,0,0.0001,0.0001,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2017,0,0.0001,0.0001,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2018,0,0.0001,0.0001,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2019,0,0.0001,0.0001,1,,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D074,Tigray woreda 074,Tigray,3,0,,0,0,,2020,0,0.0001,0.0001,1,0.01159,37.7841,10.1401,2731.1,7.8241,357.6377,115.364,74.4122,0.0,0.6935,2.9742,31317,1.8368,0.2338,0.5946,0.583,,,0,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2005,0,0.37218,0.36408,1,0.048275,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2006,0,0.28772,0.28389,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2007,0,0.0,0.0,0,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2008,0,0.19011,0.18899,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2009,0,0.0,0.0,0,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2010,0,0.20504,0.20363,1,0.018145,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2011,0,0.27586,0.27248,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2012,0,0.20665,0.20521,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2013,0,0.0,0.0,0,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2014,0,0.0001,0.0001,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2015,0,0.20529,0.20387,1,0.036906,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2016,0,0.0001,0.0001,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2017,0,0.0,0.0,0,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2018,0,0.0001,0.0001,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2019,0,0.0001,0.0001,1,,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D075,Tigray woreda 075,Tigray,3,0,,0,0,,2020,0,0.0001,0.0001,1,0.029124,39.8979,6.9217,2928.2,3.6446,255.9269,284.247,39.5815,0.0052,0.7465,5.2781,313590,0.1003,0.9911,0.8107,0.4674,,,1,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2005,0,0.0001,0.0001,1,0.024274,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2006,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2007,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2008,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2009,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2010,0,0.0,0.0,0,0.026178,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2011,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2012,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2013,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2014,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2015,0,0.0,0.0,0,0.030519,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2016,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2017,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2018,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2019,0,0.0,0.0,0,,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D076,Tigray woreda 076,Tigray,3,0,,0,0,,2020,0,0.0,0.0,0,0.031103,39.0726,8.8092,2352.2,2.2931,165.727,51.1442,110.9837,0.5094,0.6413,3.4551,50659,2.5136,0.1756,0.6447,0.5913,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2005,0,0.37979,0.37121,1,0.035048,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2006,0,0.16692,0.16616,1,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2007,0,0.0,0.0,0,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2008,0,0.05862,0.05858,1,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2009,0,0.0001,0.0001,1,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2010,0,0.0,0.0,0,0.04237,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2011,0,0.0001,0.0001,1,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2012,0,0.0001,0.0001,1,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2013,0,0.0,0.0,0,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
ET_D077,Tigray woreda 077,Tigray,3,0,,0,0,,2014,0,0.0001,0.0001,1,,38.3178,8.8135,2439.8,9.0873,408.0181,22.0209,0.0,0.0,0.6825,3.7274,66513,0.6832,0.2715,0.6959,0.4772,,,0,0
