id,time,growth,ln_y_initial,log_s_k,log_n_gd,log_hcap,gov_cons,growth_dm,ln_y_initial_dm,log_s_k_dm,log_n_gd_dm,log_hcap_dm,gov_cons_dm
70,3,-0.139667657620307,6.77792725541584,-1.14564599189349,-2.76688592576778,0.959309493571078,0.191285934923814,0.0024899213362766653,-0.0325913277520149,0.0220890951452708,0.013363357173929558,-0.007878550717952515,-0.001313814105226102
70,4,-0.103277695270771,6.0795889673143,-1.16018228933909,-2.74350604329885,0.973527179191214,0.191114846580938,0.025824042008946543,-0.03209959345604663,0.004122631207717609,0.03655628458210414,8.941832062357991e-4,-0.001108156119599607
70,5,-0.100491127320053,5.56320049096045,-1.16201216712943,-2.73784062189079,0.9764066459423,0.183874642587266,0.012338763655865545,0.08506274420328186,0.011318043925434784,0.04518300384871754,0.0034386208387122696,-0.008354756257845486
70,6,-0.140974567344602,5.06074485436018,-1.24418521743813,-2.78270197427674,0.986329279445144,0.201039349731441,-0.03737127071909492,0.13479869009719447,-0.07204199199043715,-0.003500271581833303,0.012685663627318267,0.009906464670182857
70,7,-0.0912519636099371,4.35587201763718,-1.18396599397192,-2.82763398564744,0.971793549180512,0.182217407199349,-0.002939834329964308,-0.06401553588368003,-0.01719934160276737,-0.04642515170554962,0.0010219251287592046,-0.007407505805997278
70,8,-0.071108070240671,3.89961219958749,-1.18457502603524,-2.80111577436345,0.962597271604847,0.184760109490508,0.0070415170999759275,-0.09067257991891609,-0.01716271450841167,-0.01889064688745501,-0.004472172310669986,-0.0046180899827091
71,1,-0.157602404263495,7.23332680682582,-1.44290542333714,-2.8281182981744,0.666409101759828,0.162352580178514,0.023247166153455776,-0.31716261643110233,0.24822816405163706,-0.0975005016231596,0.0649948407641282,0.0329439931612959
71,2,-0.150896953576125,6.44531478550835,-1.52492492956498,-2.72977933705431,0.653449829168294,0.14515654564073,0.00606265129823523,-0.15768807594347933,0.15289301781104991,0.003656818958037711,0.0474063546122554,0.015810411736744523
71,3,-0.125522264734717,5.69083001762772,-1.54670712306539,-2.70228032103007,0.62437185800434,0.137584413567133,0.005595997800716776,-0.08413610973196839,0.1225788472097884,0.027113021043049468,0.017905326797404086,0.0071392227991159685
71,4,-0.105517015645495,5.06321869395414,-1.58787914749859,-2.71206921412455,0.619867528356368,0.131070598590499,0.012545405213072666,-0.012917411008039892,0.07797665628463513,0.0171371728878138,0.007956045453484384,0.0010021541509844523
71,5,-0.0946335667805067,4.53563361572666,-1.6926056192943,-2.73599788787769,0.594007860688347,0.123270350825055,0.007157007774261967,0.09304832477765768,-0.0177245250030178,-0.0038302030067725035,-0.018238651333146172,-0.006804489759033416
71,6,-0.108517648988627,4.06246578182413,-1.82714398711448,-2.72707554726466,0.581930005215238,0.116619298495664,-0.015953668784269792,0.17207207336931152,-0.1534498784303695,0.0012702145616567684,-0.030992097520493256,-0.012359028304571085
71,7,-0.0787807674766752,3.519877536881,-1.88683672075025,-2.71348081118297,0.548889818621901,0.0998725547615713,-0.001507954617852289,0.13554243916830622,-0.21851918514467994,0.016872081890330737,-0.06116029234775722,-0.027597799982751914
71,8,-0.104256875757118,3.12597369949762,-1.8809462915423,-2.69608779131835,0.578476404407547,0.117089177410411,-0.03714660483762096,0.17124137579938026,-0.21198309677905436,0.03528139528905516,-0.027871526425875426,-0.010134463801783039
72,1,-0.199544047197965,8.28840705948058,-1.43569569109891,-2.69841300422737,0.83252980864814,0.164373467914588,-0.005886103700558434,0.179479565441361,-0.06431464983271185,-0.005383488439373085,0.03660609037727269,0.0030523513392402
72,2,-0.185494227617475,7.29068682349076,-1.39811394673379,-2.67291099312512,0.821612766459505,0.182762531673047,-0.015726249662658967,0.12924589125663477,-0.04004854548033876,0.022936882123984148,0.021059834628298968,0.021503868210931837
72,3,-0.148545180151233,6.36321568540338,-1.29786493676608,-2.66040007701988,0.812956295452917,0.152705907160604,-0.004618544535343425,0.029811487261395264,0.051668487386519635,0.03140498428999594,0.011980306970813648,-0.009651813165542728
72,4,-0.119629420896454,5.62048978464722,-1.33004837164072,-2.63417609857766,0.821887865517705,0.135320705455801,0.011241373042569433,-0.014084391097256344,0.01605488601992633,0.05744200767146035,0.01546692533965388,-0.02666026854184325
72,5,-0.12057722975967,5.02234268016495,-1.38296157486388,-2.70624861574397,0.841189207443484,0.152224919236337,-0.005978282124445539,0.02131931843365198,-0.02783302669517651,-0.011669211636296417,0.03443323814682342,-0.009762450905881126
72,6,-0.115834973291902,4.4194565313666,-1.31239159129086,-2.71703422199589,0.800469122274564,0.167768825386578,-0.010462620007089002,-0.029375247870515153,0.041549971270671726,-0.026276740932817066,-0.006962437736334648,0.006877969028213221
72,7,-0.108203278052772,3.84028166490709,-1.31927399878893,-2.74346784010127,0.773331784035808,0.173015326102171,-0.01812209211349329,-0.10249150358790082,0.02929099069406149,-0.05070322779121339,-0.031227784209017617,0.013632441799718065
72,8,-0.0303661248989343,3.29926527464323,-1.35557876200363,-2.71153211112989,0.71950121459108,0.160144073005489,0.04955251910101853,-0.21390511983730587,-0.006368113362962946,-0.01775120528572849,-0.0813561735175099,0.0010079022351652533
73,1,-0.169027938094552,7.32403345481129,-1.52414224141419,-2.6557090620121,0.590237319522883,0.129332134050957,0.008365352322673311,-0.39181536049198584,-0.06666139614326316,0.02636057262560687,-0.05933514950865548,-0.017556674381985937
73,2,-0.112190065761475,6.47889376433853,-1.47674916308464,-2.68095139693961,0.625576406672983,0.113090589171642,0.04131325911315979,-0.2894684891596526,-0.032583957826460175,0.003936597159204247,-0.0286252759188943,-0.03373576614806831
73,3,-0.143930821929588,5.91794343553115,-1.44611504441712,-2.69252383296276,0.633133108892867,0.109340635744656,-0.016268839393879686,-0.02238208387489138,-0.01048181625979172,-0.011678652803174039,-0.021491630349907642,-0.038584776439085866
73,4,-0.107724500476183,5.19828932588321,-1.44762149994827,-2.74459547718716,0.659899172223488,0.131542724887696,0.00688164038265919,-0.04320617112532332,-0.015418438282894797,-0.06393725208832945,-1.705187152343246e-4,-0.016005940967543375
73,5,-0.0878630645101818,4.65966682350229,-1.50582682093211,-2.69910416640415,0.659590719052888,0.158356890743883,0.010471230044861404,0.0517221405069348,-0.06459846875867781,-0.015484643446766366,-8.140010044438428e-4,0.010801828744069764
73,6,-0.0741851247510602,4.22035150095138,-1.41206011430176,-2.7049525256951,0.693802425481131,0.167449696579283,0.014922575453571549,0.1645984004502079,0.027981252264500434,-0.025154925782316706,0.0327221147095611,0.02099114836332308
73,7,-0.0997027970387472,3.84942587719608,-1.3511481710882,-2.65676980476744,0.720717131095866,0.178705847687219,-0.025886264179649746,0.2997313874370331,0.08351662239952007,0.025034926392327073,0.06250881209036907,0.03375527152717095
73,8,-0.103452944663168,3.35091189200234,-1.35706425003834,-2.62189764675041,0.669711787566467,0.18503877193004,-0.03979895374339641,0.23082017625774753,0.07824620260705561,0.0609233779434617,0.015205648697205865,0.040334909302121136
74,1,-0.169941687125275,7.22181071553406,-2.3812109475944,-2.63074657864598,0.570774792277755,0.123013665766574,0.010146948775878004,-0.06829774547652523,-0.28848825531188216,-0.005810953049559142,0.1043583618252163,0.002183308502658299
74,2,-0.174492321839456,6.37210227990768,-2.18125482793437,-2.6626373472656,0.519018082011981,0.124181984472355,-0.018293651480893555,0.02948038070218839,-0.10184777566459902,-0.0348833622080722,0.04797243799910356,0.003414080321671953
74,3,-0.115270299561486,5.4996406707104,-1.99644571154666,-2.6324012378984,0.47406183754485,0.116496666957031,0.015087028458150006,-0.014944494402950426,0.07442936362225927,-0.008690066780100203,0.0025931368810752087,-0.005370294057683633
74,4,-0.143376044800954,4.92328917290297,-2.03426759068416,-2.65779986906693,0.487014956435632,0.119895514685078,-0.02607455845818414,0.10753403018712682,0.0331773179928061,-0.034275653009386176,0.010101304075909479,-0.001594700001134125
74,5,-0.125718235941837,4.2064089488982,-1.98205179195787,-2.62903768988263,0.456579208786772,0.124458882867678,-0.024688595902866123,0.024204620195535043,0.09441840722715322,-0.002552175966532566,-0.020669472691559942,0.0029622720368920052
74,6,-0.10166497780516,3.57781776918901,-1.96983327355809,-2.59349634195452,0.44548695666859,0.103237596499276,-0.00986193211660058,-0.05219497701947162,0.10544994001976149,0.029167248916976973,-0.032437315523980104,-0.017162500547656667
74,7,-0.0692924155187998,3.06949288016321,-2.08369912391565,-2.60306768341651,0.42453172006708,0.146515537560913,0.007219462824225323,-0.054461255303146494,-0.013792483416338763,0.021603038701970778,-0.05052056035941699,0.027623412569892203
74,8,-0.0198840385034088,2.72303080256921,-1.97389881412616,-2.59024509225787,0.409952208083914,0.106589832634253,0.046465297900290456,0.02867944111730747,0.09665348553082675,0.03544192339471497,-0.06139789220634717,-0.012055578824638619
75,1,-0.18037077270235,7.39705808116666,-1.74783124384233,-2.55825423973509,0.708797742842544,0.179322566372988,0.008210312386101246,-0.06532370093314732,-0.06442302132957178,0.04036311814831217,0.06341509581098992,-0.004882467115857464
75,2,-0.16852625287055,6.49520421765491,-1.71997379454163,-2.58591795713717,0.6553026567762,0.170543439725132,-0.003835133324689294,-0.019691002639803834,-0.04988121204161877,0.01551776020733886,0.005290796184307167,-0.013599140650480818
75,3,-0.126280163610338,5.65257295330215,-1.71732915849487,-2.57106974507938,0.680161165984189,0.190727243954184,0.012569613596596238,-0.03428553290042302,-0.05576855309571038,0.02632315832590093,0.02972624874139873,0.005485606714539626
75,4,-0.127501094643379,5.02117213525046,-1.69631430703109,-2.61291587553658,0.669452874637603,0.196058735404731,-0.0017071591133108743,0.03314367144539432,-0.038183868123883524,-0.01570992719205444,0.013573005698864993,0.011193844493589122
75,5,-0.10520399944564,4.38366666203357,-1.5708883804301501,-2.62419225108545,0.666535398311486,0.208914657069548,0.004318089780629128,0.02918901224168291,0.09626734898511335,-0.02402500488237136,0.010320500254138554,0.02404337001383225
75,6,-0.111237026304061,3.85764666480537,-1.66971690533695,-2.64477938217359,0.630888480284289,0.189220799817909,-0.010941531428203324,0.05536059750766675,-0.0037481615288583736,-0.048434059015111774,-0.026002008487296502,0.0054460265460465895
75,7,-0.0876927944389445,3.30146153328506,-1.63168739107766,-2.59585799370831,0.601767182647044,0.162256563579517,-0.0026884669086211094,0.005234076729481174,0.028904779651891532,0.002494460697151979,-0.052251314358468526,-0.02001023763643356
75,8,-0.0807675105795002,2.86299756109034,-1.5744051424046,-2.59589825422872,0.606243993025343,0.174343085318587,-0.005925724988502676,-0.0036271214507852534,0.08683268748262707,0.0034704937108465117,-0.04407232384393367,-0.007677002365234387
76,1,-0.194376668863482,8.3200223549365,-1.18684261870845,-2.70116327378685,1.04352969155793,0.143400293410886,-0.0023301160843154783,-0.06785063441450045,0.08989667480709818,0.022869060457524792,0.07097843106765434,-0.03635293925430494
76,2,-0.159262558107567,7.34813901061909,-1.27587058600907,-2.72887325788342,1.01939146605071,0.168320997468546,0.008894029129008982,-0.09224741692681615,-0.012446932506268826,-0.002022564177938335,0.04221099200009559,-0.0113697820834123
76,3,-0.128573430390413,6.55182622008125,-1.27538761679093,-2.69991554683383,1.00494250335387,0.189704564051013,0.013741814507236536,-0.06052347337251529,-0.020495940388980394,0.022892332932423543,0.027338972652358184,0.008914727635023129
76,4,-0.109691481353874,5.90895906812919,-1.23472899068381,-2.69351071500964,0.983628275890823,0.171945410710286,0.019567921866909407,-0.004560602927067947,0.01673251922618646,0.029110209695858202,5.797934933635673e-4,-0.008467679377201387
76,5,-0.100135052374433,5.36050166135982,-1.28714270811696,-2.74381185308722,0.972771747421342,0.183227974779868,0.012852504542551421,0.08053280431674104,-0.026655907698906578,-0.018229630523168616,-0.010611764094726972,0.0028084885478067423
76,6,-0.127544497681743,4.85982639948765,-1.35287197953941,-2.74423694145791,0.933380570387544,0.211358036895826,-0.02378353511517005,0.13204912493875387,-0.09357216472852836,-0.02247664193845944,-0.05067853184276305,0.032035064447618083
76,7,-0.0835546140346629,4.22210391107894,-1.24618295158846,-2.76283973772433,0.946178475392633,0.194409104101286,0.0049151811863757805,3.8524727216859844e-4,0.007740290143881445,-0.03907230695789554,-0.03500863507160101,0.01659410370898995
76,8,-0.11216505331431,3.80433084090562,-1.21576743974451,-2.71785418378887,0.932675672123618,0.173406303235649,-0.033857800032597196,0.012214951113302952,0.03880146114550698,0.006929540511669163,-0.0448092582043802,-0.004161983624517862
77,1,-0.159969578771184,8.1667159109829,-1.54165204657957,-2.66291001261001,0.673003511446856,0.139876279865874,0.038919821889383546,0.021744383963985925,-0.050507233977476806,-0.016749204038103205,-0.04952287477066486,0.006258321938396816
77,2,-0.170720240334326,7.36686801712698,-1.52408633800057,-2.62946070405408,0.74321201959455,0.12776462716975,0.004279194783651005,0.16938305191315983,-0.04625716541122382,0.019518463978934086,0.01605641981669037,-0.005790877644494541
77,3,-0.138416670169044,6.51326681545535,-1.51598113685595,-2.60717192454821,0.73069477079757,0.138962468817224,0.01074142261000656,0.14381858433367078,-0.04668394136745535,0.037764429545575684,0.0031161143688129833,0.004307907138947881
77,4,-0.131396743590272,5.82118346461013,-1.48964998888877,-2.64249073736173,0.78822350587916,0.129341245016075,0.004705507511912413,0.15056525588595893,-0.02378295989222856,0.0022586616713002883,0.05519989775445533,-0.0049365703336986255
77,5,-0.140972654078479,5.16419974665877,-1.46818468072664,-2.63749121324964,0.74989343020241,0.134492605805462,-0.02114224928009356,0.12713235194777717,0.006707638777958325,0.010219483641943583,0.016534792959095768,2.083943111144959e-4
77,6,-0.125620000738986,4.45933647626637,-1.42701143807874,-2.67237486906245,0.717164980961228,0.139830606588171,-0.015016190291012019,-0.025539335950440112,0.04669389581868666,-0.028486095215467078,-0.016869246996324194,0.006642908877676851
77,7,-0.144309121660404,3.83123647257144,-1.4319946707471,-2.68679026886583,0.700905781818492,0.124497210161556,-0.04899647855796431,-0.14758072890324492,0.03633409007178634,-0.04089436377186306,-0.030256454372987296,-0.007182515493026287
77,8,-0.0586411298289982,3.10969086426943,-1.39147874399662,-2.63054357444038,0.733201407296166,0.131925443327538,0.02650897133411563,-0.439523563190801,0.07749567597994189,0.01636862418769125,0.005741351240922565,4.924312050848811e-4
78,1,-0.191747380776525,8.04244233842678,-1.37085393854486,-2.6209883491024,0.851552575989993,0.192054816224828,-0.001966409142356171,-0.018284445901664448,0.1145418539877383,-0.0028906816103342337,0.08117125417157711,0.040440552106157684
78,2,-0.167737861729908,7.08370543454415,-1.37444977003128,-2.64122790840592,0.807989182599227,0.170669238394035,-0.0018468556383297169,-0.02953478797920006,0.09763038248857114,-0.020311881452747205,0.03297864722047239,0.019117427388597313
78,3,-0.124355641556278,6.24501612589461,-1.38039519306687,-2.61846487284702,0.817096367650205,0.151622850725934,0.015694022196373822,-0.04018736253659938,0.08315298235212953,-0.0015916598330751874,0.04166277562055298,-0.0010280171435352314
78,4,-0.12119411963358,5.62323791811322,-1.4428633921694,-2.61162060372975,0.78508463909721,0.138372880292453,0.00579970244220572,0.03686445207951827,0.01725461675764639,0.0050656542234390756,0.004206095371610319,-0.013901241248513746
78,5,-0.0874166081645475,5.01726731994532,-1.48732299904085,-2.6024088288308,0.754811057173684,0.15018071346398,0.023305367607439217,0.0644446679247972,-0.018179699605746613,0.01723872698094242,-0.026402515670525206,-0.0020998042215606416
78,6,-0.157969878993452,4.58018427912259,-1.49696369106306,-2.61258914788753,0.739270177178706,0.138616141563015,-0.05647449757187674,0.17955320959624999,-0.02900737723512825,0.0032364848796118117,-0.042618986379741264,-0.012567862338672298
78,7,-0.0827966715879424,3.79033488415533,-1.53580035160161,-2.62133267512471,0.741894919800466,0.131480964448128,0.003407542488098561,-0.10423757462888528,-0.07322061085221865,-0.0034999111105844527,-0.03712225199190833,-0.018195067397647424
78,8,-0.0639605445182704,3.37635152621561,-1.65539754780007,-2.61609578962547,0.721439973314101,0.137663331168822,0.012081127618444695,-0.08861815855415145,-0.19217214789300296,0.0027532679227602053,-0.05387501834203745,-0.011765987144824241
79,1,-0.197116503336443,8.16140277595998,-1.61818743044277,-2.58295866592126,0.666527846302786,0.160626481232791,-3.871127949168912e-4,0.2072393883871646,0.022731264123875716,0.018242647336057072,0.0058263578009366546,0.03172810088272218
79,2,-0.18546644200531,7.17582025927777,-1.49778883161862,-2.60776013772296,0.690702452687714,0.136089891256882,-0.012627017006374433,0.16914343351004835,0.12981422293527856,-0.0037404650045358423,0.02537175062552588,0.007253964020045828
79,3,-0.164164899589042,6.24848804925121,-1.56794105779534,-2.63367880561993,0.674470439042864,0.142958866800849,-0.017166816929032894,0.06984795757562967,0.051130019657706915,-0.03370194684073402,0.008716680329778459,0.013023882699981254
79,4,-0.154486645878358,5.427663551306,-1.57422392813065,-2.60969707030844,0.660192804444358,0.130354389858914,-0.020544404895215015,-0.052146517972072814,0.041416982830443816,-0.009907166589999683,-0.011005905964675211,7.961520865487626e-4
79,5,-0.0776855866392129,4.65523032191421,-1.65207424129266,-2.5962968439287,0.691013299366793,0.123945136948365,0.03998480804013109,-0.19102893335068405,-0.027408039823509034,0.006454357648293829,0.019479559839150284,-0.005619496968574111
79,6,-0.102221838880494,4.26680238871815,-1.72718564312555,-2.6164466366623,0.670015302408663,0.121499315467884,0.006221961448438548,-0.0272652840525609,-0.10370642726357082,-0.017517358129906846,-0.00219402783321776,-0.006968804665201778
79,7,-0.10815221653722,3.75569319431568,-1.6615065400062,-2.58684321399676,0.673445549087635,0.106880684893642,-0.01499958355382175,-0.03231586771290651,-0.043403897222761056,0.01409319578261714,0.004108210611827201,-0.02007946318353193
79,8,-0.0634719253532816,3.21493211162958,-1.68932242717859,-2.57587596751526,0.615332532930247,0.106579099673056,0.019518165690790776,-0.14347417638455262,-0.07057412523747564,0.026076735798221673,-0.05030262540932495,-0.020134334871988735
80,1,-0.220308508579864,8.5940243091729709,-1.12211402039285,-2.90042209374967,0.851879315595905,0.167063563462102,-0.024823061157460177,0.2108670739020546,0.20124697421747073,-0.11699990607741695,0.004105334547866324,0.006377513703812815
80,2,-0.17253094817059,7.49248176627365,-1.19724437223655,-2.83302104847482,0.873852363146503,0.170704266496282,-9.354662907767181e-4,0.056811092807826924,0.11280098236102365,-0.046780501341459946,0.021449168538125618,0.010080669851225466
80,3,-0.145747409462967,6.6298270254207,-1.27323449616317,-2.81093532555447,0.866143802353212,0.171941417484162,6.73007791983371e-6,0.022193086047018085,0.028278881333551942,-0.028737592360337683,0.013317551093937174,0.010218763975073902
80,4,-0.132158982864328,5.90108997810587,-1.30096361473588,-2.75685473267163,0.865951815074763,0.154820595173809,5.393149996926888e-4,-0.007713938870304027,-0.002880403731111203,0.025156045461746324,0.00768061211954052,-0.006525312006776612
80,5,-0.126509851819029,5.24029506378423,-1.39329724719507,-2.76421340861128,0.866337702598807,0.143460356079991,-0.010083400258807274,-0.03495803917876561,-0.0861887456822441,0.020758667380649687,0.007731470524975026,-0.017891947245168488
80,6,-0.094292096311974,4.60774580468908,-1.38778166226734,-2.75315410928683,0.841686989911723,0.158355753139651,0.012907760897836254,-0.11531571577973221,-0.08186014636168593,0.027996043660499126,-0.01759483287634711,-0.0019000364016551474
80,7,-0.0800102319495065,4.13628532312921,-1.39802978728832,-2.72848653725805,0.821262007095413,0.161851215859,0.011898457914769442,-0.08071758659747807,-0.0974848444612062,0.05467074693626328,-0.03514782392658411,0.003103398373605709
80,8,-0.0712564841081248,3.73623416338168,-1.3751032996606,-2.72023708138835,0.851166170864248,0.155038053703149,0.010489663816825298,-0.05116597233055309,-0.07391269767581066,0.0639364963400677,-0.0015414800215133306,-0.0034630502501161176
81,1,-0.195801363075838,7.81953060766304,-1.48584880897871,-2.69998321752658,0.803910188577517,0.166884508654796,-0.01183121801986771,-0.13074140757949237,-0.07950938974640942,-0.014673794910879057,0.034007442371088215,0.0224417962419437
81,2,-0.130113989042471,6.84052379228385,-1.39919511638809,-2.7566367204338,0.808143979355544,0.154203105939353,0.029966190470908746,-0.16226166115358875,-0.0061713371685363505,-0.06850893835699212,0.033612019588776576,0.009822846639733318
81,3,-0.128540678127518,6.18995384707149,-1.39779863302833,-2.68897747485427,0.79233297906929,0.125152695728392,0.005698159046935311,0.015205127726192202,-0.013306830909628031,-0.004892506716690281,0.017377962651625167,-0.020326620435259235
81,4,-0.121226297356745,5.5472504564339,-1.41096265194138,-2.64893366609316,0.755624889792434,0.130778266764112,-4.3301859157837685e-5,0.07133175948610937,-0.029901016314631157,0.03496434698366402,-0.024775078321178534,-0.014324303071036742
81,5,-0.0994414530944303,4.94111896965018,-1.35374089972795,-2.70321611748449,0.776026398551866,0.151797636801007,0.005469696099357893,0.09875108671556809,0.0363460264068558,-0.016356806549112424,-0.004708598680356113,0.0066886708212843815
81,6,-0.137172999934767,4.44391170417803,-1.34228391364164,-2.67886141439743,0.752097560231687,0.144287776263667,-0.04148844509139028,0.15373540373760086,0.04661602688599409,0.004175973493346863,-0.029313027714773177,2.753240677977331e-4
81,7,-0.0846962225117106,3.75804670450419,-1.30123443247089,-2.63989541862125,0.777954364420754,0.147177598611299,-0.004302835013868175,-0.02607098519411366,0.08228893497820389,0.045149100516510554,-5.842317596330693e-4,0.004673118471341581
81,8,-0.0536990911914352,3.33456559194564,-1.42053144073863,-2.6659181871317,0.749219927908603,0.133006933872025,0.01653175436708136,-0.019949323738210012,-0.03636241413186059,0.020142625540165326,-0.025616488135548288,-0.009250832735803238
82,1,-0.192229407976987,7.94217514305584,-1.77143586549284,-2.49867360375107,0.918113406853978,0.18554164204426,0.005282628277409981,-0.012522122868317886,-0.03862380776616425,0.07018423301114662,0.13143963694520355,0.0400535996829533
82,2,-0.139881641967508,6.98102810317091,-1.6841269950347,-2.57316442608723,0.850536579893593,0.166682632275815,0.03374042874429846,-0.026182600948153834,0.03536942267922871,-0.0014882298639062874,0.059233596424479784,0.02125704302774095
82,3,-0.138512498047022,6.28161989333337,-1.67772670697056,-2.56629486394437,0.818026173375815,0.154679386967125,0.009268230325857982,0.10244592330644675,0.03323773364251714,0.0013385183397258693,0.02630013325580438,0.008154740855019382
82,4,-0.128252336766625,5.58905740309826,-1.66714967149796,-2.5478545177767,0.760253847544344,0.151750291824183,0.006472549929388852,0.1087134554688447,0.04038460262316401,0.019591909446640354,-0.0369171442716143,0.005602392040579884
82,5,-0.0937994508510126,4.94779571926513,-1.65946815395404,-2.5894586864869,0.757342883367436,0.130666521506145,0.024653589541202267,0.1010025856488932,0.05709141067514101,-0.019050961405006284,-0.040163137567131746,-0.015487774422032002
82,6,-0.163983922543093,4.47879846501007,-1.79170278908982,-2.56115098533726,0.754499376835128,0.134249085790189,-0.05475747650128958,0.18419691388801596,-0.07633021006781093,0.005434816700033096,-0.043682234813677834,-0.010808696354134673
82,7,-0.125585750467893,3.6588788522946,-1.74727592866729,-2.60177973326315,0.762991580254603,0.116546799643563,-0.031650471771623875,-0.12966408808532925,-0.03727992272382119,-0.03318679997887308,-0.03231803962812985,-0.02700301044484882
82,8,-0.0767822153021879,3.03095009995514,-1.72449089416341,-2.61243271306813,0.727714629401564,0.121534802171006,0.006990521454755358,-0.3279900664103348,-0.0138492290622656,-0.04282348624974874,-0.0638928103449331,-0.02176829438527661
83,1,-0.177725415655498,7.46708588027892,-1.64660717919398,-2.5646150306001,0.836434493030923,0.170052799840129,0.004409540997338798,-0.10037797187260011,-0.02276429887629683,0.013655017346483334,0.04384861202021795,0.03155464675503769
83,2,-0.16120957747137,6.57845880200143,-1.71563771274707,-2.5598848464471,0.837830943746132,0.15866756139316,-0.002964586361123747,-0.041518488344996385,-0.1051104724421339,0.021203560960590728,0.0406158491750882,0.020231861421301317
83,3,-0.161818272726104,5.77241091464458,-1.61169135290194,-2.57542452450681,0.856346615620434,0.152294756489032,-0.02941462395478421,-0.019529641609705273,-0.009696089697855514,0.0016210689616524832,0.058708464398492866,0.012759999653141785
83,4,-0.0904105166321094,4.96331955101405,-1.55069094802975,-2.58177512049103,0.817315810697533,0.133383075273988,0.028937290462344264,-0.12979098284272794,0.04787414868238149,-0.0049164820833231815,0.014232707779644138,-0.005774935233399753
83,5,-0.0941269583162228,4.51126696785351,-1.53279552062424,-2.58864770953246,0.823631925616845,0.122448592728195,0.00894900247443188,0.05170724800991078,0.07479486659594836,-0.008827773266199657,0.020213793580346584,-0.016715813923766615
83,6,-0.130116061170892,4.04063217627239,-1.56683482235506,-2.58698398559465,0.804434569429754,0.126154738038738,-0.036266694730648794,0.13326403892297378,0.03956857925795654,-0.010985972372990371,3.4084667901757015e-4,-0.011913154829370276
83,7,-0.0601683327797044,3.39005187041793,-1.57581703653094,-2.5605279078671,0.731519219645645,0.123691771659014,0.018389866315004513,-0.011257656189361143,0.025209792003536347,0.01747723660154321,-0.06970251133901839,-0.012868149153182407
83,8,-0.0604354523579464,3.08921020651941,-1.6515490132157,-2.60824809415049,0.689261788554639,0.119038752590307,0.007960204797436657,0.11750345392657291,-0.04987652552354804,-0.029226656147742336,-0.10825776229378858,-0.017274454689760244
84,1,-0.228540130937106,9.22088402962782,-1.31821458712853,-2.82648875040301,0.845089072658221,0.168378583848587,-0.019174097772423668,0.40778878678345887,-0.06127233070270188,-0.056643696845949165,-0.01944135882675091,-0.019996255477816804
84,2,-0.174377810404742,8.07818337494229,-1.22875139107241,-2.79135770142479,0.825498812569578,0.184770993145131,0.011098257217349791,0.2125746939030222,0.014875225340671205,-0.018694288406622128,-0.0436608324757326,-0.0035413930680401606
84,3,-0.167213011708203,7.20629432291858,-1.23201776250609,-2.74488288412997,0.853379153484283,0.194038250690014,-0.0075782864250376475,0.1687223759714529,0.00307687680613955,0.02373771494896948,-0.016203548211925045,0.0046268076128112845
84,4,-0.14525181298875,6.37022926437757,-1.1678141572264,-2.75375594397722,0.863684384119093,0.198419572021832,0.0013270706175492059,0.03148733982795093,0.06385031559387633,0.014677700040964137,-0.011343269273062728,0.009384875273131754
84,5,-0.13698107796482,5.64397019943382,-1.18679456681488,-2.73899022127988,0.873796432232227,0.190813358194237,-0.0066740406623197746,-0.06122091110262051,0.053895196513453314,0.032404720596857395,-0.0015662502785381838,0.0017722653009628886
84,6,-0.110300015913408,4.95906480960972,-1.24756752990873,-2.70215510633698,0.872918550391172,0.185996649937926,0.010780427038680748,-0.19393471843253707,-0.008064752187568525,0.06541791249515683,-0.0031197228338312177,-0.0019479291714947777
84,7,-0.103253593290042,4.40756473004268,-1.26372483899183,-2.78853506580542,0.894932674037759,0.193470034180346,0.0025356823165124803,-0.23937618725745224,-0.02959863434920873,-0.018954915726299593,0.02176639257882873,0.007033427126837077
84,8,-0.0879417459975404,3.89129676359247,-1.27153376081497,-2.81254159071629,0.943032690643707,0.18885809592499,0.007684987669688212,-0.32604137969320846,-0.03676189701467303,-0.04194514710306496,0.07356858932101251,0.0026682024036102647
85,1,-0.182410322231395,7.96134664461626,-1.13977687248235,-2.66624035097416,0.565252479144375,0.161556869784503,0.002225088226537761,-0.07402233841541506,0.28286968188928685,-0.017186206942815474,-0.038729544938172156,0.013333653477198809
85,2,-0.162398245862682,7.04929503345929,-1.25961605633251,-2.61904698360398,0.595804967753125,0.156550550339235,-0.0016528009473397859,-0.03858738776729087,0.14971485802637985,0.03282551988847171,-0.012806269889760968,0.008389787145163446
85,3,-0.15982798699395,6.23730380414588,-1.37808594175185,-2.59231499519132,0.597490019761578,0.144608502482583,-0.02492388441753425,-0.02254188298855997,0.022712995506188216,0.055514694361903594,-0.011544274532205301,-0.00465131757552012
85,4,-0.114871294539607,5.43816386917613,-1.40450004887074,-2.63986449078285,0.545107285347259,0.148617628396667,0.006976966359942646,-0.12285179556080283,-0.007131278104654859,0.0077782437096178825,-0.06937196064247197,-2.6544533293362815e-4
85,5,-0.079435047061367,4.8638073964781,-1.43687230408492,-2.63625974597174,0.592748959464001,0.138090598582618,0.02614136753438366,-0.0636574542456545,-0.030478242810777934,0.014344286379281534,-0.022065315644339556,-0.010798871291556517
