year,country,gdp,ish,sed,pgrw,pop,ipr,opem,gsh,lnlex,polity
1970,64,0.4025478677698626,-0.35383304359618317,0.1416680608663572,-0.7727053795323084,0.07840687398303858,0.043545618439053566,-0.25204047267836677,-0.5588870696371313,-0.21383639278448374,0.030463564149527
1980,64,0.18559829950958773,-0.02484653612705645,-0.019013227123546583,0.02587853402511686,0.028788334437060414,0.2385848580331676,-0.18311945681490555,0.4399282933651816,-7.820937219098489e-4,0.09893405119036913
1990,64,-0.268877184134247,0.33948545143993875,0.019435601068398034,0.42983101810384117,-0.025779122154776846,0.06778079601499741,0.5805800554643958,0.5537298647062303,0.18576383799985052,-0.1455481398255185
2000,64,-0.5540237914767097,0.039194128283301044,-0.14209043481120853,0.3169958274033502,-0.08141608626532215,-0.3499112724872186,-0.14542012597112364,-0.4347710884342808,0.028854648506542846,0.016150524485622153
1960,65,-0.03459698946849343,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,65,0.029528970969861845,-0.35381717796499784,-0.1533505402046384,0.5650311434007814,0.08443289673994003,0.11724086309780823,-0.3220957838568016,-0.576682892876879,0.2598079341058763,0.03399346920177404
1980,65,0.21938505670958897,0.18558274487873908,-0.2290066731748726,0.18008686726568368,0.03182168162642485,-0.1509279267833566,-0.09898194474685051,-0.3500561749621165,-0.02202007014769669,0.20130129770552618
1990,65,-0.2585635199342473,0.5576700955010773,0.05143682699613064,0.3417916559237736,-0.02650954760345231,-0.06815066216924176,0.2847648972851459,0.3174871362048081,-0.11630269107077995,0.04153682794356173
2000,65,0.04424648172328993,-0.3894356624148184,0.3309203863833804,-1.0869096665902387,-0.08974503076291274,0.10183772585478995,0.1363128313185062,0.6092519316341872,-0.12148517288739985,-0.27683159485086206
1960,66,-0.050778336068493246,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,66,-0.043104559630137373,-0.35062959820706,0.18745083664617895,0.02526086419274315,-0.01877574773208809,0.33048099819389837,-0.09847236006892612,-0.12096326394889356,-0.1727918446382752,0.3340353986427518
1980,66,-0.11791269389041226,-0.16242500059909942,0.07161798207324382,0.15864018670970986,-0.011738109107754486,0.28787199762753685,-0.08913427754431547,-0.0817132334445636,-0.005076627002789505,0.2754293038027087
1990,66,0.10807115646575305,-0.06576590089324391,-0.07867034703122056,8.817814590546535e-4,0.005606376755652977,-0.06204898224419181,0.08667197261563486,-0.03604431114990403,0.0448703040764572,-0.4067611136917815
2000,66,0.10372443312328983,0.5788204996994034,-0.18039847168820256,-0.18478283236150786,0.0249074800841896,-0.5563040135772434,0.10093466499760673,0.23872080854336153,0.1329981675646075,-0.2027035887536791
1960,67,0.43021656633150696,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,67,0.3379008367698628,0.01638628503556583,0.2675706942608673,-0.25041589314294677,0.05263417081287139,-1.7939569278804681,0.33240441564292367,-0.014339618622710715,0.231790403515592,0.7858632453303417
1980,67,-0.24286669649041204,-0.2651128146213759,0.11810151462520602,-0.5772137551183225,0.01787464662218713,3.0682563501999836,-0.06832237678805037,-0.19669524417775142,0.4165349728196325,-0.2611162641388042
1990,67,-0.36986309313424637,0.1095811480442428,-0.12001499658748815,0.33374264107830154,-0.021986054718273224,1.4049427470316438,0.02386501131026425,0.17694792169257556,-0.15020052395310124,0.20038255529466742
2000,67,-0.15538761347671026,0.1391453815415673,-0.2656572122985852,0.49388700718296774,-0.04852276271678527,-2.679242169351159,-0.2879470501651376,0.034086941107887014,-0.49812485238212334,-0.725129536486205
1960,68,0.005355995131506974,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,68,-0.060273010430137886,0.03286665757219404,-0.3453578957710346,0.06573722974641827,0.06226253938545406,-0.13934992020981535,-0.1248449912231816,0.40027472851283774,0.3410174527556131,0.10106166519446314
1980,68,-0.11138639369041203,-0.1307820975079359,0.06858136939396997,-0.24410990899430818,0.03352538985573511,-0.18118170510310333,0.003264722033201606,0.12505131931842262,0.03012258892725428,0.2683694936982155
1990,68,0.06732049366575343,-0.00600108940513721,0.117307963577303,-0.08106046240057374,-0.020537495039627512,0.032487979998314126,0.09903108841185321,-0.1861366057436808,-0.16799148261071073,0.02388730268232786
2000,68,0.09898291532328973,0.10391652934087905,0.15946856279976163,0.2594331416484632,-0.07525043420156162,0.2880436453146045,0.022549180778126843,-0.33918944208757956,-0.20314855907215668,-0.39331846157500605
1960,69,-0.07297149046849394,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,69,-0.062109661030137486,-0.13057258362202506,-0.6828890743518645,-0.033046742119169914,-0.1761734444778127,0.22366234543883284,-0.009076268591196923,0.5866268277519475,0.3000156422951208,0.10106166519446314
1980,69,-0.07298882929041173,-0.20037934804395818,-0.4305910379605167,-0.2058937804696932,-0.04788652830425,-0.004895733818649384,0.027289268062022476,0.024878621398347622,0.003908387549611758,0.2683694936982155
1990,69,0.07803906906575375,0.10843734400504218,0.8598765564551294,-0.01395609275366716,0.05063774830429968,-0.09321137281216381,0.06678702924816615,-0.2865968666586568,-0.11264481302873586,0.02388730268232786
2000,69,0.13003091172328962,0.222514587660941,0.2536035558572527,0.2528966153425307,0.17342222447776323,-0.12555523880801972,-0.0850000287189916,-0.32490858249163823,-0.19127921681599624,-0.39331846157500605
1960,70,0.19705136993150596,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,70,-0.05598222763013716,-0.11089222284017936,0.12461631274428059,0.20476014066378445,0.08341635091831567,3.7968634776354158,-0.07511760873239237,-0.02835185481992397,0.3540248543419904,0.7187950493376526
1980,70,0.0196105461095879,-0.020216452437130716,-0.018312470351406263,-0.40808874900365955,0.0321622350813785,-1.2161946027730728,-0.007393534730528839,-0.03002498635980766,0.012442325992413572,-0.8929692684909808
1990,70,-0.1390347915342467,0.06782772122741904,-0.18074725017296633,-0.05697565634456825,-0.026467375386780456,-1.4509536148218947,0.07459632972931785,0.07198188411750295,-0.14927535767252387,-0.33263310759459874
2000,70,-0.021644896876710007,0.06328095404989098,0.07444340778009217,0.2603042646844429,-0.08911121061291366,-1.1297152600404488,0.00791481373360381,-0.013605042937771372,-0.21719182266188009,0.5068073267479268
1960,71,0.22650811653150638,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,71,0.21303830996986162,0.2875886881209826,-0.07743522322279078,0.4163928066567697,0.043719133049088865,0.15699989864983763,0.22328983605674463,0.14646035121972512,0.03389500885684632,-0.14250178341056574
1980,71,0.09203100070958858,0.4580810929286188,0.016024611483460183,0.24374774978984282,0.014538323452805285,0.2937621529732518,0.12840244572458331,-0.026323152950043505,0.06401213365715225,0.39191617052685324
1990,71,-0.1647013669342463,-0.22179886546766137,0.25629139005176255,-0.11959569195201325,-0.014392932878374426,0.01693207346023208,-0.10658705820413356,-0.134264240494675,-0.046097509693719896,0.1474339795109656
2000,71,-0.36687606027671005,-0.5238709155819401,-0.1948807783124319,-0.5405448644945994,-0.043864523623519724,-0.4676941250833214,-0.2451052235771945,0.014127042224993613,-0.05180963282027873,-0.39684836662725265
1960,72,0.256946287131506,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,72,0.3299561745698625,2.6711686237602463,0.1806768545154911,-0.3706322141777991,0.07049962888713673,-0.9337261436691694,1.9264963875081207,-0.0019602037704113673,-0.050489011488292546,0.7540940998601203
1980,72,0.11837584830958803,2.9696842052408994,0.09941466736813576,0.08876765459908065,0.024594703031434073,-1.059422279238755,0.5934344919012591,0.5488948959340703,0.09082614067175121,-0.32112465002699964
1990,72,-0.13437500733424668,-2.768486552728083,-0.04246458047064705,0.5439895961834119,-0.023775672476687548,0.9736193439834965,-1.1113501409984894,-0.26033935962848387,0.1767852358734472,-0.8197600048046566
2000,72,-0.5709033026767101,-2.8723662762730635,-0.2376269414129799,-0.2621250366046932,-0.07131865944188331,1.0195290789244282,-1.4085807384108904,-0.28659533253517494,-0.2171223650569063,0.38679055497153586
1960,73,0.16896973193150622,NA,NA,NA,NA,NA,NA,NA,NA,NA
1970,73,0.11519043536986207,0.06800571444894571,0.026510364644662054,0.1309218406435061,0.06530023279831815,0.18419220647935752,0.2724471614685712,-0.40170272368121096,-0.11673128447043646,0.5917184674567679
1980,73,-0.007696040890411204,-0.05500834558222095,-0.08651946283971235,-0.36853510427122527,0.023234940246434604,0.017269082163854588,-0.19019152673234352,-0.4267275691398764,0.03482003483052387,0.7590262959605201
1990,73,-0.016399870534246297,-0.0950384079468326,-0.10039380696756461,0.7852939124962769,-0.023562622156349744,-0.008232209244738331,-0.15686650582466777,0.36224254548480084,0.11050657810481679,-0.07847994383282936
2000,73,-0.2600642558767108,0.08204103908010785,0.16040290516261507,-0.5476806488685579,-0.06497255088840304,-0.19322907939847367,0.07461087108844006,0.4661877473362863,-0.028595328464904535,-1.2722648195844586
