country_id,year,ln_co2,ln_gdp,ln_gdp_sq,ln_gdp_cb,fossil_fuel,renewable,urban,globalization,pop_density,democracy,corruption,industry,services,trade,fdi,credit
58,2005,-19.765276,9.0371742,81.670517,738.07068,34.39447,44.851513,51.698048,44.874775,49.408901,1.9123869,55.191769,15.083815,45.50042,70.710442,3.7665501,49.388195
68,2005,-20.166462,9.4670525,89.625084,848.48535,35.48999,28.762148,42.593422,53.950855,39.835434,.85561454,99.49221,22.450567,47.900997,83.173134,8.3452969,39.422703
36,2005,-20.07662,7.9917378,63.867874,510.41531,18.670347,38.930897,42.806267,33.72665,161.79391,.57197213,11.591925,21.802235,32.692398,36.50008,9.5982723,14.272008
26,2005,-17.996679,10.210013,104.24438,1064.3364,79.23719,23.434135,49.771507,73.043175,74.266205,3.3281672,46.072479,20.463774,50.392132,82.229065,.51474184,36.756981
6,2005,-18.621477,11.658437,135.91914,1584.6047,76.054764,16.08536,63.366375,69.524223,268.16672,6.0694604,10.579612,30.956631,52.417522,95.462814,-2.0259507,75.389305
1,2005,-18.895609,8.7305403,76.222336,665.46216,46.607777,25.137491,41.554878,42.241684,43.910454,8.4098082,86.788376,21.995615,52.971684,51.671711,1.4357781,44.696075
21,2005,-19.508677,9.1559296,83.831047,767.55115,62.803379,35.942123,57.723225,35.825062,2.4548466,1.7858931,50.562935,26.779375,43.482533,89.882034,-1.0890625,40.834148
80,2005,-18.960089,9.7798452,95.64537,935.39697,61.782097,35.888458,58.003975,54.761612,110.97426,-6.1224403,23.850374,23.802988,42.369831,88.991989,6.1027369,58.901249
33,2005,-18.347851,10.909317,119.0132,1298.3527,65.361855,11.183071,76.680855,83.21035,100.3391,2.3765404,21.65263,30.697903,50.548981,66.481308,-.89981103,77.176201
50,2005,-19.568487,7.6918383,59.164375,455.08282,41.609383,32.74371,35.785179,61.875061,21.608976,-1.2316467,19.965305,10.216053,40.370689,72.546898,.59812987,25.124083
45,2005,-18.619249,8.4186296,70.873322,596.65625,40.150723,37.521595,47.154373,49.479408,38.839222,3.2381353,55.747353,25.592079,33.230202,29.814728,1.7996943,43.574345
44,2005,-18.418953,9.950264,99.007751,985.15326,40.340649,40.804111,52.511547,52.394066,42.160122,-.38999641,27.770676,31.426641,38.636581,81.784462,-5.7549024,80.962097
79,2005,-18.244211,11.00397,121.08736,1332.4417,59.568554,20.528229,80.84671,68.04261,109.1612,-4.8162737,37.148216,40.498661,52.772373,72.62542,6.27177,55.432957
54,2005,-20.63216,8.1559381,66.519325,542.52753,32.728973,39.802319,39.895451,42.380116,222.43018,8.7479715,93.989967,23.149513,25.868805,25.657553,8.2623711,50.508324
59,2005,-19.13796,8.0585737,64.940613,523.32867,25.518562,34.861454,62.036232,46.651543,33.123802,.97915077,46.338242,22.802221,27.541729,71.056824,2.559155,43.421288
76,2005,-19.972511,8.6451473,74.738571,646.12598,43.357426,47.106075,27.201405,56.748638,13.400637,-2.8396034,97.384895,33.138451,35.402973,59.793797,-1.5906751,43.502991
53,2005,-19.192745,9.4230042,88.793007,836.6969,54.523506,14.811642,30.625755,51.103546,52.174801,9.1494961,20.931198,16.825874,53.041454,82.964859,4.6421027,56.51313
2,2005,-18.584501,10.189733,103.83065,1058.0066,56.310326,21.254835,59.130848,62.401363,38.265385,4.1640034,81.960014,22.487497,34.384178,79.555984,5.6463542,48.829796
22,2005,-20.493124,8.1882277,67.047073,548.9967,33.806446,36.952377,45.129887,40.114838,146.19165,6.3252444,66.017494,16.551212,24.348949,50.209644,1.4672205,43.275024
31,2005,-20.073271,8.5370636,72.881454,622.1936,46.072109,39.306606,54.869102,45.095444,70.911575,6.3628988,26.155046,19.382576,36.781345,54.410591,.26949087,31.065477
19,2005,-18.293653,10.852224,117.77077,1278.0748,61.975811,19.263847,64.691849,65.366386,516.83917,-.32667536,73.830276,30.875647,57.695286,79.168457,4.4168377,48.352081
35,2005,-20.160055,8.252903,68.110405,562.10858,35.825771,38.134533,30.666124,50.152485,38.245186,-1.8841747,92.238182,19.851536,27.957218,45.159542,7.5774589,25.210262
16,2005,-19.573217,7.3723555,54.351624,400.69949,35.059578,47.018372,53.296452,43.03421,125.23682,-.85786414,64.777954,20.375078,39.382862,71.855682,.81057423,33.059288
46,2005,-18.585592,9.0246162,81.443695,734.99811,47.127266,25.158875,31.569187,64.753548,47.800827,3.1959338,11.733622,19.689026,38.003193,56.81562,3.4910066,59.393482
52,2005,-17.961475,10.966059,120.25444,1318.7173,83.254753,20.462873,53.75124,66.668434,12.424509,1.2191296,32.725819,25.544695,47.470364,66.955002,6.489656,57.937668
60,2005,-18.520189,10.787095,116.36142,1255.2017,65.741478,24.1779,67.565849,56.452297,778.44879,-3.4871058,49.927181,34.004753,53.245209,75.411514,-9.0350571,82.044212
72,2005,-18.915352,7.6888843,59.118942,454.55869,41.922333,48.56831,47.777588,39.330933,21.324308,3.5047164,22.187399,17.94105,38.686031,42.540562,3.6444526,39.008144
55,2005,-19.207783,10.936654,119.6104,1308.1376,63.441872,35.326626,75.74839,64.239899,13.236474,2.2719021,31.602901,33.066151,44.572021,76.635696,6.2980733,67.137535
13,2005,-18.928425,11.384748,129.6125,1475.6057,88.434669,20.57176,52.78006,65.459709,20.997532,-3.5359681,16.71319,29.430782,45.508862,58.784588,9.9747372,69.821655
42,2005,-18.457682,9.5254354,90.733917,864.28009,65.335464,19.013927,60.106365,38.423336,135.00519,7.4612403,56.768108,15.036803,31.880926,84.288719,6.8303533,76.413101
10,2005,-18.064274,11.621235,135.0531,1569.4838,86.563087,18.468159,65.137337,85.849068,32.252296,2.4054127,85.790787,29.443899,55.238575,73.807236,4.2656903,71.150887
18,2005,-20.060753,7.2762909,52.944408,385.23892,25.976122,51.9137,42.539703,44.10141,47.305569,8.8020124,29.623182,22.908531,42.013992,49.898979,-2.9929502,41.221653
24,2005,-19.648195,7.4042354,54.822701,405.9202,30.232115,56.963577,34.370201,34.638031,110.74132,6.253706,63.793522,15.076017,46.844883,40.203121,4.955174,33.592449
40,2005,-18.333548,10.863933,118.02503,1282.2159,58.615215,22.497377,72.884407,73.469101,202.5786,2.3854735,34.711857,27.091572,57.979275,51.319256,5.4521995,54.159485
61,2005,-17.732183,10.014915,100.29852,1004.481,69.589783,33.657303,60.565727,54.543678,77.648582,8.1769209,49.279888,38.015438,47.400917,84.655426,-.69421631,71.776352
4,2005,-19.694246,11.597465,134.50119,1559.8727,48.425072,24.995388,78.565994,54.550655,485.32913,3.5316424,47.54776,29.36797,54.233841,66.747261,8.3755484,62.83176
5,2005,-17.73543,9.9522057,99.046394,985.7301,55.983944,13.594585,51.151188,70.157875,18.009832,6.4714508,30.682997,23.275194,47.513618,66.036469,-5.7989178,50.722412
69,2005,-18.887341,11.221124,125.91362,1412.8922,77.775169,36.092289,65.909904,65.746841,53.428535,2.2528777,23.953104,23.692507,31.427456,89.26535,9.2714844,61.424274
74,2005,-19.12611,9.9978561,99.95713,999.35699,44.857059,40.151596,53.123116,70.05896,105.4687,.0020826363,64.778496,27.624434,41.003315,60.495815,-.81369108,66.994347
37,2005,-17.236475,11.280601,127.25195,1435.4784,66.740997,9.912941,66.821526,64.885506,49.517303,5.336648,61.340538,28.168688,52.923462,69.816322,12.243782,72.63987
77,2005,-18.64864,11.462591,131.39099,1506.0813,95,14.64811,74.522476,64.407448,1442.0594,-2.590626,62.423557,28.558844,59.19516,88.15551,6.5670137,72.178329
70,2005,-18.133789,10.156589,103.15629,1047.7161,88.097527,20.549643,51.783932,65.396881,49.515579,3.294066,92.07225,25.3736,41.494064,86.518219,-1.1191682,84.896439
32,2005,-18.851606,9.0308065,81.555466,736.51166,41.330109,40.57655,56.554771,54.244217,167.38158,5.09338,58.237659,20.652439,55.399921,69.793045,1.8630598,14.607059
12,2005,-18.215521,10.596919,112.29469,1189.9778,46.858589,11.896225,67.875198,52.568718,65.816162,7.736742,54.333057,29.166243,53.610188,105.80416,4.1482615,41.747627
78,2005,-19.256643,11.582705,134.15904,1553.9246,85.898521,35.268185,56.854294,67.432426,20.09519,-2.3622284,16.454998,26.479824,57.955498,87.542946,2.719106,49.764984
7,2005,-18.460281,11.580452,134.10687,1553.0182,81.648018,15.644872,52.107296,78.779144,18.56216,-2.5873675,82.572845,30.546114,56.835342,96.144585,14.108502,90.676544
38,2005,-19.662867,8.938695,79.900269,714.2041,40.583099,34.086815,50.015209,50.659096,24.809984,-2.5177875,98.183792,29.839735,26.242098,73.952377,1.8234631,55.474998
41,2005,-18.508196,10.295101,105.98911,1091.1686,76.478035,20.629681,69.20472,62.719692,227.25006,7.8549566,28.795677,21.86306,38.425793,99.864586,4.8377805,47.854946
30,2005,-19.412495,8.9308958,79.760902,712.3363,55.992413,33.698818,45.294624,57.048939,28.651869,8.7158556,32.05685,26.500849,39.783051,85.965172,.88518041,36.079033
20,2005,-18.819357,8.838151,78.112915,690.37372,38.782932,34.22823,57.214302,56.585556,22.549458,-1.9636999,29.579802,25.799511,44.359673,62.986275,7.5471029,54.429699
43,2005,-19.249687,7.1418629,51.006207,364.27933,14.505235,38.683971,22.788351,46.164467,10.465767,-1.552308,0,28.294285,42.539627,56.929638,5.9304819,44.117092
64,2005,-19.11845,10.376343,107.66849,1117.2052,61.890518,20.735472,63.014206,79.270523,215.38483,1.1727644,43.691242,25.901968,53.66996,122.02333,-3.5731821,72.503975
11,2005,-20.015173,8.0515871,64.828056,521.96875,35.000271,48.067406,43.024807,42.078781,113.15938,6.2209334,86.450127,24.364298,46.18428,42.904884,6.0100808,52.140461
67,2005,-17.674423,11.52142,132.74313,1529.3894,84.077576,18.44717,84.467743,87.122467,77.524246,-2.1842237,87.250931,21.38851,61.465485,70.304764,3.7502789,123.13479
51,2005,-19.189875,10.135678,102.73197,1041.2583,54.953316,20.900734,59.028862,64.519394,23.519676,5.8102312,19.766064,26.376621,41.012459,61.636406,3.7546048,73.007309
47,2005,-19.692951,7.9080791,62.537716,494.55319,38.667988,26.53845,60.834145,55.028786,104.83659,-2.4810274,89.593491,17.473276,27.292992,37.733318,5.8952022,43.649338
62,2005,-17.848331,11.139491,124.08826,1382.28,88.012627,5.7207456,70.726624,74.264961,53.748062,-.32710877,63.553333,25.046509,52.08913,81.346519,6.7327909,77.303688
34,2005,-20.751143,8.5912542,73.809647,634.11749,36.471661,36.654789,20.349783,49.582008,402.43222,3.6801002,99.469177,23.695448,35.043488,65.804031,-.8205117,63.097446
71,2005,-19.099451,11.501624,132.28735,1521.5194,60.333443,22.132706,76.456192,75.579041,52.62537,8.5446043,71.968323,26.793505,51.442638,41.50695,1.4734292,33.1847
75,2005,-19.492851,8.5469923,73.051079,624.367,20.858694,34.900127,48.750515,42.774857,16.094822,8.7851105,77.946564,23.239866,27.251169,50.182159,5.0026183,42.028202
49,2005,-18.150198,9.4752083,89.779572,850.68011,69.367226,36.655819,44.154781,50.969341,70.541618,3.9683118,86.100479,23.812719,39.196041,48.967506,4.1804228,48.87373
8,2005,-18.802109,10.330394,106.71703,1102.429,72.94416,25.259752,65.961006,75.028709,124.70546,3.3874388,90.557167,28.344374,33.678596,85.23996,8.4283552,40.790794
29,2005,-20.222158,8.4783707,71.882767,609.44879,37.222633,35.437603,50.796547,64.946571,82.862137,-4.48808,6.9775033,18.892403,34.396484,78.972015,.39824018,53.610714
27,2005,-18.821678,11.10933,123.41721,1371.0826,69.132614,17.606632,77.989265,71.389038,162.27602,-1.6840007,13.640193,27.584465,50.496037,61.862793,10.452725,50.789753
25,2005,-19.74896,8.4005995,70.570068,592.83093,56.595333,55.069107,41.2052,62.409592,819.07489,5.4052877,97.117432,23.968386,40.61404,73.379662,-.26654255,43.715157
3,2005,-18.256521,10.206583,104.17434,1063.264,74.363579,19.146448,49.495834,52.696987,40.605373,7.2971325,76.314743,28.379974,51.946148,63.116833,.033929829,81.009354
63,2005,-18.389675,8.9645605,80.363342,720.42206,43.535721,14.86586,52.764637,60.321625,51.795643,-1.9485,51.678234,21.113729,41.964447,67.281578,4.7878389,51.637878
15,2005,-20.635487,8.1165333,65.878113,534.7019,28.67465,38.723106,31.815981,52.967041,8.0480938,-3.9622626,14.911012,24.661139,42.224789,13.274146,2.5399179,43.285049
14,2005,-18.743862,10.313508,106.36845,1097.0319,70.606041,21.817842,51.474968,54.170879,25.241934,6.205071,66.29364,20.132559,48.729179,107.28192,1.1559206,57.09726
17,2005,-19.59514,8.7526093,76.60817,670.52136,60.304379,49.346714,53.731026,48.380787,6.4688983,-2.241627,65.93998,27.781706,37.606548,80.973045,9.9307404,39.58181
23,2005,-19.613531,7.3878946,54.580986,403.23859,32.467922,55.534203,31.313513,51.03912,7.7551126,9.216918,92.329842,23.763212,35.267086,37.933521,-.30738297,42.635445
65,2005,-19.962147,8.2677765,68.356125,565.1532,49.819851,36.748577,35.679096,44.977306,16.175249,.075740628,34.85363,17.507818,38.873085,27.875822,.66360778,56.165184
57,2005,-18.828831,9.7403374,94.874168,924.10645,80.278915,37.151676,49.024048,47.489758,11.174261,1.7310441,85.530891,37.185551,35.610847,45.573994,2.0504742,36.020172
73,2005,-18.86013,9.6400099,92.929787,895.84412,45.140121,40.314117,36.01865,49.480541,149.00902,-2.2641497,75.608757,20.572823,40.935993,78.901733,7.6263223,33.425915
66,2005,-18.806459,9.1946726,84.542007,777.33606,63.034016,21.055777,44.088631,46.604061,15.615416,.73803997,16.365547,25.616896,46.2752,54.834991,1.7956392,45.908352
56,2005,-18.397827,11.47301,131.62996,1510.1919,82.502846,16.855005,78.660744,87.628983,175.44249,-.80300009,97.215172,38.102112,60.439617,93.108574,9.7039442,57.947079
28,2005,-18.243326,11.713104,137.19681,1607.0006,90.788033,25.795927,79.929466,76.773163,9.5798273,2.3377414,46.135483,31.058163,49.970066,61.894791,-2.6518919,75.297203
39,2005,-19.619949,8.039587,64.634956,519.63837,33.781109,29.897844,33.294884,45.19014,272.82819,9.3171587,57.663723,19.045898,36.284534,71.879738,2.6126788,34.883709
9,2005,-19.500727,8.4191942,70.882828,596.77631,41.866024,38.869282,42.967621,43.61137,1,-2.7906315,27.639297,6.236043,46.854908,62.54715,1.142301,71.90126
48,2005,-19.239401,10.200273,104.04556,1061.2931,54.351887,17.351517,67.765282,80.846191,19.861401,6.2102423,42.999371,25.480156,43.063175,92.467697,-5.1789303,42.503056
62,2006,-17.750443,11.159033,124.52401,1389.5675,85.342758,11.453439,76.00634,75.960754,59.481773,-.36964437,74.778687,27.180656,45.928909,93.611,2.0646656,79.944138
38,2006,-19.863489,8.9704084,80.468231,721.83289,45.938919,36.096077,47.357334,54.949352,20.051075,-2.6524534,88.109055,26.244232,29.416588,64.459053,.58832055,51.978249
74,2006,-19.114862,9.884655,97.706406,965.79413,41.675243,43.012665,54.158798,70.519226,107.44692,-.22584876,73.283997,33.701565,43.618164,62.333122,3.922801,56.943119
15,2006,-20.581209,8.1688671,66.730392,545.11169,32.753578,44.254196,30.886696,45.844681,1.7462581,-4.1082315,12.994768,23.539339,42.064468,20.978117,5.8551087,33.652203
49,2006,-18.340689,9.3694201,87.786034,822.50421,62.426994,42.01387,47.277267,51.196705,83.986778,3.7607427,84.441406,22.184717,38.32312,53.969742,-1.1964214,50.542652
13,2006,-18.758348,11.422918,130.48306,1490.4973,87.963753,20.095007,55.435669,63.918873,21.695555,-4.828928,12.559289,26.687824,43.810589,60.202248,8.9213724,88.319435
17,2006,-19.769772,8.6636858,75.059448,650.2915,59.752228,49.324436,52.353676,52.217789,15.84059,-1.4936712,59.00605,26.359632,40.5158,76.071373,6.5373645,33.542278
29,2006,-19.9846,8.5171986,72.542671,617.86035,36.927059,40.156208,54.913422,57.590183,88.637657,-4.9704366,10.039765,14.093297,36.319176,69.935448,.37865409,45.417545
50,2006,-19.985289,7.7235532,59.653275,460.73523,42.726841,38.303051,37.710949,65.18589,19.663933,-1.9848237,10.588288,10.533648,36.32901,73.449486,4.7007151,23.443375
58,2006,-19.696255,9.133543,83.421608,761.93488,40.178585,40.017147,52.569729,48.509747,55.737034,3.5305798,52.460701,15.404941,47.248459,68.614632,.35119304,51.579819
73,2006,-19.081957,9.7914324,95.872147,938.72565,41.972282,42.79314,37.240215,50.708729,146.75157,-3.2051277,77.925964,24.749409,42.068676,77.569115,7.0381737,33.979168
37,2006,-17.426807,11.329079,128.34802,1454.0648,66.452553,9.1731367,66.698441,64.029099,53.868576,6.4975643,70.101921,27.384558,51.212551,78.216812,12.837358,73.458351
75,2006,-19.390625,8.483942,71.977272,610.651,23.528784,30.116209,49.634132,45.786182,13.390756,10,82.297707,25.216686,32.415348,42.394894,8.2301493,44.837666
7,2006,-18.44529,11.553133,133.47488,1542.0531,79.086792,14.971891,50.798275,83.51825,22.091496,-3.0975456,80.227875,25.267956,58.477936,94.068962,12.790422,100.8258
47,2006,-19.868237,7.9309444,62.899879,498.85544,41.644497,28.170135,59.696159,56.257076,104.79589,-3.0503016,90.384735,22.821161,23.890463,45.900566,2.9994555,48.987999
16,2006,-19.569765,7.3838277,54.520912,402.57303,33.790981,46.757584,51.62978,41.940914,122.05534,-1.7817807,54.496281,21.531029,41.104637,82.867149,3.381762,32.878086
72,2006,-18.907389,7.6351647,58.295742,445.0976,36.696339,49.072769,51.068752,35.770966,26.374128,4.5368161,25.742975,18.008043,38.923553,40.278248,6.6501904,50.366592
24,2006,-19.351114,7.4159045,54.99564,407.84241,27.83675,55.766689,35.270061,45.939835,116.81731,6.1196856,55.801506,12.485472,49.666264,43.39439,7.5228333,41.894352
2,2006,-18.483538,10.194672,103.93133,1059.5458,60.278534,20.719738,64.527222,60.571358,33.413055,4.3887358,92.061821,23.394146,37.696213,80.025642,7.8118639,48.330132
12,2006,-18.344547,10.583632,112.01328,1185.5073,47.681217,9.8142786,70.778374,51.462376,62.777435,7.7516046,56.34132,28.741573,49.661652,108.53886,4.4358892,48.651062
80,2006,-18.867641,9.8387184,96.800377,952.39166,60.22097,35.456966,58.688461,54.396847,104.96749,-5.0863724,29.729019,20.868488,40.732845,79.796898,5.5366106,47.898888
22,2006,-20.231907,8.2003298,67.245407,551.43451,34.369778,36.807289,46.318825,45.037842,145.29243,6.1204081,62.578163,12.915192,25.958885,48.070812,10.02387,43.912415
10,2006,-17.637949,11.54991,133.40041,1540.7627,89.827744,23.846979,66.791595,82.095604,26.07342,2.0895648,79.24662,28.42309,56.19516,77.839432,.92755634,77.294708
41,2006,-18.37554,10.328972,106.68766,1101.9739,79.661484,17.1091,68.250351,68.018196,231.77663,8.3213387,18.884632,20.888893,43.946144,104.31482,9.211565,58.248245
35,2006,-20.149994,8.2159853,67.502411,554.59882,43.350708,36.212029,30.730503,53.059288,33.953487,-2.935617,95.416801,17.973021,26.951262,50.351517,7.9014554,32.995342
48,2006,-19.071367,10.020165,100.40372,1006.0618,57.311035,16.156822,71.710052,80.095955,21.913956,4.9211264,47.229473,24.99791,44.933422,86.770088,-6.0649152,46.108189
76,2006,-19.816717,8.7290325,76.196007,665.11743,49.0396,49.466583,27.751236,59.429623,16.455458,-3.7446866,92.018929,34.907146,36.247902,68.743958,1.0137053,39.567261
46,2006,-18.740294,9.0264797,81.477333,735.45355,48.850197,24.379744,33.032459,63.03413,42.141514,2.9875224,6.3623347,16.51244,34.676121,50.647469,3.2598286,52.485031
32,2006,-18.885996,9.0605917,82.094322,743.82312,40.659641,31.756647,54.0014,52.373741,179.58757,4.4305816,52.860889,17.747999,60.420612,56.060131,5.2240133,17.89533
71,2006,-18.84441,11.596546,134.47989,1559.5022,67.2584,21.19561,74.028206,75.764214,50.355068,8.7207785,58.987732,28.156546,56.233559,46.603157,3.446228,42.57579
14,2006,-18.56208,10.25204,105.10432,1077.5337,65.559151,19.327833,53.052013,53.530922,25.820873,5.5228252,65.316277,22.338646,46.565212,108.09202,-.59428328,60.09272
60,2006,-18.487177,10.817202,117.01185,1265.7407,63.864193,22.998594,64.875137,64.257309,774.05603,-2.0096989,46.245487,36.950691,56.511723,75.174629,-7.2142682,76.752007
64,2006,-19.075155,10.304827,106.18945,1094.2639,62.602467,17.372456,60.710392,72.830276,227.25844,.81988806,42.744537,30.943457,57.663937,116.28409,2.1275239,78.973381
11,2006,-20.121744,8.119606,65.928001,535.30939,31.985554,46.270355,44.550953,41.408279,114.83646,5.9587731,64.495514,21.784668,47.152081,47.106117,6.3904042,53.999649
55,2006,-19.383141,10.980754,120.57696,1324.0259,61.401836,35.409348,78.912529,62.559433,14.101384,1.5155022,33.65546,36.710701,46.941811,78.537224,6.3261962,65.800583
34,2006,-20.410845,8.6150694,74.219421,639.40546,43.592102,35.549084,22.106697,59.762661,412.67526,2.8678257,88.537674,22.061789,34.474674,65.01992,-2.3198278,61.543674
27,2006,-18.993965,11.033357,121.73496,1343.1453,65.886917,22.13031,75.545738,72.806786,166.69931,-.71786207,11.427022,26.607645,45.895252,58.721767,7.7905006,63.260101
45,2006,-18.786957,8.3761921,70.160591,587.67859,41.771885,43.048626,44.22715,43.61607,42.693169,2.9259984,49.727158,20.444668,34.258343,33.946693,-1.079501,44.149097
20,2006,-19.153227,8.9105406,79.397736,707.47675,42.469299,36.576172,56.804775,56.122478,20.574688,-2.7558844,23.406199,23.988384,47.265762,67.634186,7.0540051,48.967041
69,2006,-18.831348,11.213325,125.73865,1409.9482,75.342613,32.102703,66.695503,62.618572,42.963924,2.958148,31.915298,23.332184,31.51943,79.417244,7.3116856,76.418495
43,2006,-19.491619,7.22262,52.166241,376.77692,13.163872,38.100445,23.286629,40.849411,3.4470251,-3.079339,8.5244236,28.358522,41.202621,61.512268,-.39152336,38.173885
44,2006,-18.806938,10.017286,100.34602,1005.1949,36.675415,39.794281,56.071697,53.990265,36.287994,-.039729711,20.512783,30.424883,38.913116,74.41333,.082303621,75.810669
63,2006,-18.374428,8.9253101,79.661163,711.00055,54.38871,16.257473,52.865746,58.385891,61.23428,-1.2897712,40.528839,19.796261,43.422611,66.071381,4.442698,54.154415
36,2006,-20.216225,7.991066,63.857136,510.28659,25.759949,36.541546,37.840683,33.288559,159.8829,-.77688789,2.1564424,25.641548,33.489445,51.509109,9.1736927,20.101255
25,2006,-19.631622,8.3344889,69.463707,578.94446,47.367195,55.791611,43.080193,56.454575,831.90015,5.1305051,90.413994,25.217598,41.429245,65.296173,.0014245253,47.391499
68,2006,-20.211113,9.501092,90.270752,857.67065,38.683647,25.530323,43.076313,52.991962,38.000172,1.596873,87.32959,20.819893,47.819645,80.155548,11.564954,47.62471
67,2006,-17.754679,11.444827,130.98407,1499.09,77.210289,19.826622,80.950768,84.119728,84.526878,-1.5966643,84.880959,25.766304,57.452953,69.465187,5.3328843,109.6544
61,2006,-17.636343,9.9852686,99.705589,995.5871,69.056725,32.632053,61.895905,57.741341,81.856735,8.9553556,50.278206,32.6647,49.291622,82.139801,-1.3642569,68.302406
66,2006,-18.647993,9.2758083,86.040619,798.09631,65.415237,22.695864,44.471264,52.377178,14.417698,1.0576578,13.680504,28.447956,44.652367,56.519165,-2.1607025,38.625824
42,2006,-18.528492,9.4452095,89.211983,842.62585,63.643967,20.370405,58.890625,48.402176,142.14871,7.7447209,74.571381,14.551981,33.078621,82.186684,4.9800544,55.072796
40,2006,-18.400019,10.79495,116.53095,1257.9459,55.472065,21.235662,73.715485,74.31572,183.61615,1.3824599,32.269234,29.455343,56.531231,50.389359,1.0243659,65.637131
5,2006,-17.826408,9.9524384,99.051025,985.79926,59.584347,15.050992,52.027691,58.597809,5.5538769,6.3105941,35.007248,24.150801,46.103405,63.435818,-1.8093975,54.64669
52,2006,-17.702007,10.959518,120.11105,1316.3593,82.792664,18.178026,54.994957,60.378723,3.1350689,.96550387,33.576721,24.990137,47.027321,71.611565,5.8367038,58.082809
31,2006,-19.751497,8.5112438,72.441269,616.56531,49.435322,39.813736,57.129295,46.477695,75.146461,6.6410961,21.842173,22.159018,38.289089,61.448124,-.75732863,30.922003
1,2006,-18.957909,8.7869663,77.210777,678.44849,41.866302,25.91684,44.009274,37.40855,50.333763,8.8336401,86.991592,26.117605,53.609406,38.223045,3.9960885,39.399681
30,2006,-19.236748,9.0804415,82.454414,748.72253,53.660149,34.020065,45.936382,50.17448,31.522806,8.2032633,23.510303,26.921545,42.582298,75.140869,-1.7200557,30.124353
19,2006,-18.561378,10.816416,116.99485,1265.465,57.955563,20.290745,61.858311,65.226471,519.74597,.42263675,77.788986,31.356907,57.796204,78.700798,-.76998228,54.583767
33,2006,-18.516115,10.978705,120.53197,1323.285,59.541252,8.8346939,75.711601,78.997498,100.50393,2.9638357,6.7004585,38.245335,51.154861,78.178101,-1.2182868,66.485565
78,2006,-19.107777,11.69435,136.75783,1599.2939,87.454308,36.331509,55.537148,69.084259,27.867306,-2.4734955,14.535334,26.894804,56.33519,79.02002,1.6633074,61.952171
26,2006,-18.016333,10.240601,104.8699,1073.9308,78.029076,17.616896,47.160515,73.44442,75.162003,4.4807034,29.333122,21.659586,52.473873,79.507401,6.393435,39.870567
70,2006,-18.64809,10.346205,107.04395,1107.4987,75.861816,22.059103,52.266651,59.02454,48.40662,2.7632868,78.26828,24.236328,38.950851,84.568008,-1.4357724,86.50322
21,2006,-19.508327,9.0809479,82.463615,748.84778,64.982338,31.36647,59.278622,39.61552,5.2899203,2.3954401,43.750725,24.640839,44.153854,86.304459,-.34519702,43.609818
51,2006,-19.151859,10.173692,103.50401,1053.0178,52.455818,20.288172,59.078899,63.8493,40.191589,4.6142383,26.69589,22.22534,42.499157,60.449146,6.61096,71.082527
79,2006,-17.957556,10.992956,120.84509,1328.4447,61.121441,20.948029,81.654312,73.892563,124.16077,-4.3367162,37.197838,42.419857,55.97818,72.860481,-.37979278,53.112816
18,2006,-19.746546,7.2828946,53.040554,386.28876,27.573153,52.807701,44.671955,48.298115,54.462872,8.7257185,36.014381,18.40847,35.872185,45.127872,-5.3354268,36.533119
6,2006,-18.518639,11.588928,134.30325,1556.4308,78.971634,14.408196,66.114624,70.927742,261.35193,7.5495882,25.715137,28.539238,50.572979,94.143295,-1.0561264,73.828285
39,2006,-19.419796,8.1118126,65.801506,533.76947,35.618309,25.6101,33.475658,44.153248,279.55096,8.8584938,50.130722,11.560626,38.570183,68.04026,.82635522,33.614403
53,2006,-19.228361,9.452405,89.347961,844.5531,50.087803,17.260284,31.839352,45.98103,66.456306,9.8072729,17.411394,22.260351,52.861916,81.981125,4.3661838,58.138477
57,2006,-18.804991,9.7303104,94.67894,921.25549,79.110489,37.108345,50.076458,45.013092,6.7503872,2.0705094,80.607391,36.533363,38.22377,55.235306,1.3637245,40.579865
8,2006,-19.195971,10.389366,107.93893,1121.4171,76.334663,19.393148,67.495964,69.670166,128.13599,2.374187,81.385468,25.343723,34.129379,81.244041,6.4626508,51.084381
54,2006,-20.950785,8.2492151,68.049553,561.35541,24.055077,37.430645,40.758099,45.918793,219.3649,9.0741005,91.869644,21.825394,31.209463,33.595417,7.4542322,48.487953
23,2006,-19.732517,7.3689451,54.301353,400.14368,37.098095,53.911629,36.192463,47.055332,16.696884,9.4402742,89.648232,22.382923,38.632622,39.952328,-1.0054078,41.036297
3,2006,-18.419195,10.191452,103.86569,1058.5422,71.429062,22.069656,51.124989,59.431442,47.862213,5.7859492,74.164162,25.319368,50.492115,70.539825,-3.3350275,91.02269
65,2006,-20.02854,8.2914505,68.748154,570.02191,50.50927,40.979076,39.35199,47.291023,13.936167,-1.1222943,38.483448,15.109849,39.014137,37.44696,-2.0761065,52.153297
28,2006,-18.191956,11.722018,137.40572,1610.6722,90.75415,25.340679,75.903595,71.476074,21.716396,2.431356,36.046482,30.945951,52.966759,65.652664,-2.9058809,72.189621
77,2006,-18.687286,11.451926,131.14662,1501.8813,88.652382,13.777476,75.648582,62.568874,1460.7278,-3.0103257,49.358204,29.157181,61.72435,95.873077,7.013763,83.045052
